01	9,11,21,32,38,40,54,69,71,86,99,102,109,111,113,144,147,171,236,240,271,310,437,449,481,514,540,598,608,666,719,794,1283,1344,1437,1438,1620,1963,1998,3719,3869
02	115,143,151,163,174,185,188,191,198,199,204,215,232,251,257,268,282,285,295,300,302,309,317,322,323,327,340,343,344,372,388,392,394,397,401,404,421,424,442,469,485,486,490,491,492,493,510,520,538,552,554,574,578,579,581,589,597,599,602,604,609,614,617,624,636,640,641,644,645,648,654,661,676,684,685,702,710,720,731,735,738,750,765,781,787,788,789,792,806,810,819,824,839,842,858,862,869,881,888,899,907,912,913,921,923,936,945,953,958,959,963,964,995,1003,1030,1041,1045,1049,1050,1064,1066,1073,1093,1104,1107,1112,1129,1131,1133,1153,1157,1159,1164,1170,1183,1212,1218,1221,1222,1223,1238,1243,1248,1252,1258,1269,1295,1313,1314,1315,1319,1331,1342,1343,1345,1347,1370,1376,1385,1405,1407,1413,1418,1423,1427,1428,1432,1442,1443,1456,1457,1464,1480,1488,1497,1503,1518,1533,1539,1545,1546,1569,1580,1595,1601,1618,1624,1637,1638,1649,1665,1666,1667,1682,1683,1714,1726,1728,1746,1776,1795,1831,1852,1865,1874,1877,1896,1898,1907,1922,1934,1936,1953,1986,1987,1991,1992,1993,2001,2028,2038,2049,2055,2059,2078,2080,2084,2085,2094,2108,2115,2125,2152,2185,2211,2238,2240,2241,2251,2258,2293,2319,2331,2346,2354,2358,2364,2389,2397,2408,2413,2428,2430,2432,2438,2460,2482,2509,2514,2527,2538,2640,2647,2651,2675,2690,2717,2749,2792,2818,2843,2857,2858,2875,2890,2893,2922,2925,2928,2931,2964,2966,3006,3017,3053,3075,3077,3080,3090,3101,3106,3115,3119,3163,3165,3173,3184,3186,3193,3206,3227,3230,3242,3248,3253,3276,3278,3305,3307,3358,3363,3364,3408,3413,3423,3478,3513,3518,3530,3537,3555,3611,3624,3627,3645,3671,3696,3762,3777,3792,3836,3864,3883,3891,3895,3943,3946,3954,4036,4040,4053,4054,4075,4085,4095,4098,4102,4126,4157,4190,4197,4205,4207,4222,4228,4242,4247,4264,4265,4269,4328,4380,4408,4409,4414,4448,4449,4466,4475,4496,4510,4515,4574,4575,4587,4591,4594,4637,4643,4651,4666,4668,4674,4688,4695,4722,4733,4755,4809,4815,4826,4866,4869,4893,4925,4953,4981,5005,5006,5024,5053,5070,5132,5151,5153,5196,5259,5272,5361,5369,5446,5463,5480,5528,5552,5560,5564,5570,5594,5608,5629,5647,5719,5801,5844,5855,5867,5881,5908,5916,6024,6063,6085,6097,6107,6144,6162,6181,6194,6198,6221,6236,6238,6266,6273,6301,6303,6313,6357,6369,6408,6494,6508,6521,6536,6552,6622,6630,6649,6653,6676,6745,6754,6790,6806,6815,6821,6839,6854,6855,6870,6892,6896,6908,6943,6970,6985,7032,7044,7056,7138,7186,7201,7213,7233,7246,7280,7316,7325,7340,7349,7356,7357,7362,7367,7374,7433,7458,7462,7463,7481,7494,7496,7509,7547,7548,7570,7614,7628,7632,7722,7743,7747,7768,7815,7821,7864,7882,7962,7984,7995,8010,8070,8102,8152,8164,8170,8171,8223,8323,8326,8411,8412,8446,8494,8527,8556,8605,8657,8675,8686,8694,8695,8724,8747,8752,8888,8900,8913,8936,8945,8956,8963,8974,9058,9097,9137,9189,9230,9267,9295,9301,9325,9368,9392,9398,9406,9458,9460,9519,9570,9581,9605,9719,9801,9803,9808,9905,9912,9935,9969,9979,9982,9990,10005,10018,10025,10033,10054,10079,10080,10125,10141,10150,10177,10186,10187,10314,10324,10378,10396,10472,10479,10488,10490,10523,10536,10537,10605,10620,10624,10779,10780,10809,10816,10897,10909,10921,10926,10953,10969,11017,11053,11096,11100,11104,11161,11191,11241,11321,11326,11402,11405,11416,11430,11458,11489,11557,11603,11658,11678,11802,11808,11821,11825,11830,11853,11864,11871,11902,11907,11984,12027,12063,12098,12173,12263,12309,12376,12386,12545,12555,12557,12559,12561,12581,12592,12649,12696,12736,12737,12867,12987,13082,13388,13404,13410,13460,13635,13849,14001,14076,14162,14406,14411,14506,14535,14573,14582,14614,14652,14739,14769,14923,15172,15180,15200,15221,15245,15255,15263,15270,15283,15372,15511,15546,15596,15618,15656,15661,15707,15862,15916,15962,15971,15994,16136,16426,16439,16478,16584,16614,16619,16637,16660,16663,16700,16743,16752,16791,16837,16866,16944,17034,17035,17049,17092,17249,17257,17274,17323,17328,17387,17509,17544,17599,17636,17644,17767,17799,17847,17926,17927,17956,18002,18018,18038,18116,18172,18186,18209,18210,18305,18374,18378,18437,18538,18563,18578,18598,18612,18690,18746,18917,18963,19111,19117,19149,19165,19168,19754,23637,37306
03	0,3,4,8,13,41,47,59,65,79,87,88,89,97,118,119,128,146,154,168,175,183,197,225,229,260,312,501,816,1015,1174,1270,1333,2246,2366,2813,3334,4652
04	18
05	1,2,10,19,23,29,33,62,120,277,357,495,665,823,1224,3012
06	6,16,43,66,68,74,85,90,92,95,96,116,127,138,150,157,182,186,193,201,213,222,246,248,270,272,279,288,291,314,329,334,349,373,463,470,479,500,525,576,610,693,768,774,841,874,918,930,965,998,1138,1148,1278,1292,1420,1495,1517,1574,1634,1653,1684,1946,2021,2594,2727,2943,4460,5245,5694,6299,8172,13140,13792
07	12,14,17,25,42,46,52,56,60,80,84,91,101,107,110,124,129,135,142,148,161,169,189,210,220,255,261,274,275,286,287,304,315,347,369,459,533,591,600,605,611,625,667,778,872,1054,1150,1316,1351,2093,2207,2607,3070,3346
08	5,7,24,27,39,45,61,67,104,112,130,131,141,152,159,170,172,177,211,245,259,276,389,445,503,530,747,833,889,906,924,1000,1008,1037,1162,1449,2201,2288,2751,2752,2854,2981,3628,3910,4671,4785,6055,6974,7667,8539,8807,14785,15975,18759
09	93,139,190,230,234,247,289,293,379,426,432,438,472,489,498,539,642,686,694,717,737,739,744,745,759,769,780,784,827,853,875,886,916,926,954,997,1026,1031,1048,1069,1078,1081,1092,1097,1099,1122,1126,1146,1190,1196,1199,1216,1220,1230,1250,1255,1267,1279,1301,1302,1312,1336,1339,1417,1421,1430,1461,1466,1481,1484,1494,1509,1510,1530,1534,1536,1542,1552,1606,1607,1625,1627,1630,1658,1685,1704,1729,1732,1736,1737,1749,1763,1770,1775,1787,1823,1844,1847,1887,1928,2010,2025,2030,2039,2060,2070,2092,2124,2134,2137,2142,2149,2166,2190,2199,2223,2243,2256,2273,2309,2318,2322,2325,2327,2339,2370,2379,2383,2388,2391,2404,2434,2442,2447,2451,2453,2461,2477,2511,2533,2537,2562,2586,2605,2617,2632,2638,2645,2700,2704,2776,2793,2816,2849,2872,2892,2933,3032,3095,3102,3126,3139,3143,3222,3224,3260,3281,3291,3292,3303,3332,3401,3445,3471,3575,3584,3612,3629,3635,3660,3683,3707,3716,3720,3750,3754,3790,3801,3816,3845,3868,3939,3984,3985,3988,3996,4026,4062,4138,4173,4213,4234,4255,4341,4384,4402,4425,4440,4546,4600,4633,4655,4658,4659,4661,4663,4721,4747,4752,4791,4820,4857,4877,4922,4931,5001,5035,5036,5081,5145,5164,5190,5193,5212,5251,5283,5288,5365,5455,5468,5561,5607,5737,5740,5748,5847,5940,6037,6066,6147,6169,6189,6212,6223,6237,6300,6304,6320,6371,6372,6375,6440,6580,6664,6715,6740,6838,6858,6876,7072,7178,7561,7673,7698,7937,7975,8019,8088,8136,8166,8266,8285,8443,8558,8617,8648,8714,8772,8798,8934,8998,9049,9284,9289,9640,9705,9755,9879,10034,10056,10089,10117,10157,10256,10469,10803,10843,11063,11086,11093,11107,11669,11748,11888,11903,12219,12512,12562,12760,12934,13400,13604,15501,17469
10	75,162,207,337,474,570,639,664,672,689,698,754,762,812,817,852,940,957,961,1095,1102,1154,1155,1189,1207,1211,1217,1266,1272,1297,1372,1393,1395,1479,1519,1524,1535,1544,1590,1598,1602,1609,1623,1650,1715,1721,1739,1778,1788,1815,1871,1903,1931,1945,1976,2003,2004,2013,2041,2061,2073,2113,2130,2138,2179,2194,2302,2314,2328,2330,2350,2359,2398,2419,2450,2487,2517,2550,2554,2573,2608,2611,2616,2688,2692,2719,2740,2779,2787,2802,2824,2861,2878,2936,2968,2983,2989,3009,3043,3051,3057,3065,3078,3079,3082,3086,3091,3117,3120,3122,3157,3158,3159,3167,3234,3235,3246,3290,3322,3345,3360,3362,3368,3374,3400,3403,3416,3417,3420,3425,3428,3502,3517,3524,3544,3568,3574,3577,3616,3617,3637,3669,3722,3725,3769,3794,3804,3818,3923,3940,3947,3948,3965,4012,4016,4021,4116,4184,4204,4221,4237,4239,4245,4257,4259,4278,4293,4301,4322,4344,4446,4462,4527,4533,4561,4570,4584,4588,4640,4645,4657,4687,4696,4712,4714,4732,4742,4749,4773,4783,4813,4851,4861,4879,4894,4896,4921,4926,4951,4963,4976,4984,4993,5009,5014,5041,5055,5060,5063,5072,5074,5083,5106,5111,5116,5184,5189,5257,5291,5313,5317,5324,5359,5388,5396,5404,5430,5448,5495,5527,5556,5568,5580,5591,5606,5615,5625,5634,5645,5716,5732,5736,5745,5756,5759,5778,5803,5812,5816,5824,5838,5858,5860,5883,5915,5933,5956,5961,5972,5973,5988,6002,6074,6113,6126,6143,6175,6197,6201,6242,6256,6348,6363,6397,6430,6434,6437,6449,6471,6475,6503,6542,6566,6585,6615,6666,6744,6746,6780,6788,6810,6846,6849,6863,6872,6888,6913,6929,7020,7023,7043,7113,7158,7206,7212,7221,7224,7261,7264,7267,7279,7300,7333,7395,7409,7505,7563,7626,7648,7694,7718,7726,7744,7767,7770,7849,7965,8013,8016,8029,8036,8068,8087,8145,8160,8188,8209,8221,8239,8245,8276,8321,8585,8601,8603,8656,8690,8746,8770,8777,8829,8842,8850,8873,8907,8910,8941,8949,8960,8994,8997,9015,9047,9065,9162,9180,9199,9240,9266,9308,9321,9335,9377,9387,9423,9498,9504,9572,9583,9653,9688,9716,9742,9754,9793,9914,9948,10009,10031,10083,10084,10085,10155,10169,10233,10245,10297,10326,10425,10426,10481,10492,10499,10570,10580,10603,10652,10662,10663,10745,10750,10868,10902,10975,10988,11102,11103,11158,11258,11339,11348,11435,11604,11643,11940,11980,12170,12268,12278,12440,12451,12536,12580,12627,12639,12648,12829,12870,12898,12912,13013,13113,13133,13294,13559,13720,13931,13975,14003,14196,14211,14330,14355,14377,14403,14515,14558,14898,14906,14927,15055,15142,15217,15241,15279,15289,15393,15565,15770,15821,15928,15993,16155,16256,16355,16462,16545,16620,16649,16654,16754,17085,17108,17254,17566,17634,17906,17917,18034,18175,18192,18224,18247,18258,18278,18391,18417,18616,18819,19123,19139
