01	4,12,24,40,41,56,66,72,82,88,97,105,110,112,114,118,119,122,123,129,136,169,198,211,231,256,257,269,279,285,302,307,338,345,349,360,371,410,428,457,472,481,493,494,495,509,543,556,592,600,614,624,635,648,661,702,734,775,809,818,868,925,937,961,993,1007,1114,1126,1178,1223,1281,1289,1645,1686,1730,2191,2234,2675,3247,3499,3508,3551,3585,4099,4227,4378,4631,5041,5474,5564,6361,6464,6699,7113,7288,7574,8742,9010,9207,9457,11500,11987,12359,12432,12658,13131,14011,14511,15950
02	8,22,23,29,37,45,47,55,87,115,128,134,144,159,165,174,185,244,301,315,434,468,581,1250
03	14,15,61,69,71,80,81,92,95,103,126,158,164,177,206,208,209,218,221,226,240,250,271,272,288,294,299,332,340,343,356,361,367,376,393,418,421,443,448,465,500,571,601,616,617,629,685,736,789,801,910,932,933,1021,1110,1206,1237,1241,1311,1395,1399,1714,1738,1795,1870,2458,2547,2559,2604,2661,2785,2940,3115,3354,3731,3930,4134,4380,5183,5618,6088,9514
04	3095,5169,5255,7050,7947,8314,11751,11830,14144,17736
05	3,11,21,48,49,51,64,68,76,77,104,108,125,161,171,172,178,220,228,230,262,281,291,308,322,346,388,415,449,496,518,531,688,709,899,1146,1254,1268,1444,1624,1735,1918,2682,2765,3059,3192,3970
06	0,13,16,27,30,36,43,84,99,101,141,149,162,180,191,205,246,264,330,347,353,358,363,411,422,446,489,508,523,585,655,678,869,1036,1165
07	1,7,9,19,31,46,106,124,127,167,186,197,233,252,318,382,389,392,431,461,520,533,547,662,704,726,833,870,982,1065,1129,1194,1342,1812,2592,3417,4906
08	44,50,89,91,96,111,135,148,155,175,179,192,202,204,234,238,241,242,245,248,249,261,263,275,282,293,300,313,314,327,335,337,342,355,357,383,391,403,405,416,420,432,435,437,438,440,455,469,471,475,478,483,486,487,490,499,507,511,517,519,526,529,541,548,553,567,568,570,574,577,599,620,628,631,633,634,640,641,646,657,658,664,672,676,700,705,706,708,714,715,737,738,739,746,756,757,764,782,799,802,804,807,813,817,819,820,829,837,838,841,852,862,867,883,921,934,938,945,946,951,957,969,972,976,995,1000,1006,1023,1026,1029,1042,1047,1053,1059,1067,1073,1077,1082,1083,1096,1101,1102,1107,1119,1130,1138,1141,1150,1169,1183,1188,1210,1229,1234,1245,1252,1258,1279,1280,1287,1323,1331,1333,1345,1350,1389,1410,1441,1452,1483,1498,1525,1547,1561,1611,1618,1621,1634,1639,1648,1667,1677,1681,1705,1732,1751,1791,1876,1916,1982,1999,2019,2048,2087,2153,2180,2188,2266,2273,2282,2301,2318,2330,2411,2432,2518,2651,2705,2779,2832,2843,2914,2917,2947,2965,3016,3079,3100,3108,3158,3286,3347,3426,3447,3511,3610,3632,3741,3785,3816,3876,4014,4323,4472,4530,4648,4759,4846,5064,5104,5155,5221,5315,5374,5420,5585,5687,5696,6188,6307,6376,6572,6605,7145,7470,7612,7832,8007,8097,8171,8324,8503,8614,8625,8838,9220,9257,9383,9876,9927,10473,10517,11455,12500,12550,13454,17580
09	17,39,54,58,60,62,94,107,113,116,132,138,143,151,157,181,187,190,199,213,219,224,235,239,243,267,276,283,324,351,362,373,378,390,406,439,441,447,530,539,540,549,572,598,619,621,623,632,645,695,754,797,851,879,884,895,915,1122,1162,1186,1190,1255,1256,1286,1463,1507,1526,1550,1631,1692,1706,1712,1809,1834,1957,2037,2215,2550,2555,2803,2877,2907,3789
10	20,53,57,65,67,74,131,133,139,146,154,156,166,183,189,203,223,227,265,268,273,274,280,321,328,334,336,341,365,374,387,397,452,462,466,480,482,506,516,525,534,550,566,587,594,625,649,723,729,771,783,786,803,845,850,859,955,958,1092,1113,1139,1380,1397,1429,1436,1511,1581,1597,2024,2257,2287,2647,2658,2709,3797,3892,3955,4506,8520
11	147,176,182,214,295,319,350,370,381,423,427,484,512,513,514,527,528,536,546,551,554,558,560,561,564,588,589,603,606,637,643,647,651,674,679,686,689,692,693,728,741,767,772,776,787,790,792,795,796,811,821,822,844,848,857,864,872,875,876,896,906,916,944,956,959,964,973,979,984,986,999,1020,1025,1061,1081,1095,1108,1125,1133,1143,1161,1179,1220,1238,1249,1269,1282,1283,1296,1297,1302,1303,1306,1334,1359,1367,1372,1374,1385,1387,1449,1450,1456,1461,1462,1468,1494,1499,1513,1519,1539,1556,1573,1629,1680,1691,1710,1721,1725,1767,1784,1826,1847,1849,1913,1929,1942,2031,2038,2042,2074,2079,2093,2113,2118,2122,2148,2214,2233,2253,2346,2356,2426,2454,2541,2545,2567,2600,2607,2608,2706,2727,2738,2772,2782,2901,2983,2987,2990,3042,3043,3168,3218,3236,3269,3329,3349,3483,3577,3775,3838,3923,3943,4011,4017,4023,4066,4229,4299,4334,4525,4588,4800,4801,4918,4954,4977,4991,5103,5204,5554,5636,5737,5757,5858,5928,6080,6098,6394,6479,6668,7046,7088,7785,7825,7866,7906,8042,8044,8118,8260,8276,9117,9353,9408,9991,10053,10768,10960,11999,12144,13002,13965
