01	0,17,23,108,122,130,158,181,192,196,203,299,416,425,625,732,801,827,832,935,996,2114,2481,2493,2697
02	5,27,33,34,47,87,93,149,185,265,316,417,721,875,902,973,975,1246,1415,1572,1696,2279,3805,3869,4033,5758,6890,8787,12618,18765
03	90,267,388,405,419,527,551,630,694,702,762,770,860,913,917,920,942,955,1044,1077,1097,1114,1150,1168,1214,1295,1306,1360,1368,1379,1434,1450,1461,1539,1544,1545,1722,1837,1864,1878,1903,1937,2234,2243,2262,2345,2468,2548,2707,2716,2726,2743,2771,2829,2849,2867,2889,2894,2935,2984,2990,3060,3164,3187,3202,3237,3300,3335,3368,3377,3468,3498,3521,3538,3554,3783,3834,3891,4108,4199,4222,4555,4563,4610,4659,4704,4705,4828,5048,5116,5390,5437,5514,5516,5606,5690,5770,5837,5873,5933,5941,6251,6374,6385,6453,6540,6650,6843,6947,7141,7258,7621,7712,7733,7937,7984,8038,8439,8535,8589,8590,8795,8839,8858,8861,8941,9028,9030,9120,9173,9221,9237,9248,9259,9267,9320,9542,9909,9936,10001,10112,10377,10654,10925,10961,11541,12014,12054,12291,12387,12418,13076,13142,13193,13286,13615,13676,13775,13871,13921,14086,14226,14494,14639,14845,15194,15266,15392,15489,15570,15757,15897,16010,16181,16316,16764,17012,17146,17160,18067,18074,18572,18631,18781,18784,19582,20278,20331,20630,21066,22098,22306,22456,22638,23557,23921,24022,24349,24598,25940,26041,26637,27346,28258,28452,29369,29607,29999,30565,31897,32594,32647,33490,33521,33666,34862,35126,35849,35909,36264,37700,37954,38589,39006,39080,39621,41578,41791,41821,41940,43234
04	11,16,36,74,83,95,206,220,307,328,396,401,462,518,566,579,601,610,632,657,715,726,839,910,931,1003,1043,1558,1633,1663,2059,2370,2788,2798,6216,14343
05	96,99,118,121,143,197,274,288,292,331,394,430,459,540,545,578,584,640,649,683,704,713,782,818,853,869,981,1051,1061,1130,1143,1328,1451,1477,1814,2277,3118,3774,3852,4621,4898,5142,5307,5545,6792,6827,7263,8489,10873,10970,12887,14793,17312,20647
06	30,79,102,110,134,163,182,204,218,221,226,257,260,261,318,359,380,426,477,538,568,645,836,1001,1176,1211,1286,1426,1442,1668,1784,1885,2002,2313,2582,2710,2907,3062,3884,3892,4345,4432,9453,12467
07	21,105,124,138,179,209,259,272,353,438,493,575,585,593,594,599,619,620,678,716,758,779,794,878,990,1002,1270,1302,1346,1464,1593,1671,1775,2008,2295,2720,2807,4036,15701
08	8,41,42,49,63,91,120,133,178,228,230,236,268,280,310,340,346,421,605,895,944,1122,1213,1543,1808,1849,2054,2288,3659,4041,4154,6389,7483,10550
09	692,888,1323,1414,1469,1478,1510,1599,1630,1707,1714,1753,1772,1774,1797,1833,1842,1918,1945,1956,1992,2012,2048,2078,2115,2119,2179,2180,2188,2223,2257,2263,2298,2358,2377,2423,2470,2509,2576,2593,2597,2604,2629,2643,2701,2765,2766,2774,2775,2779,2802,2837,2838,2876,2877,2878,2892,2945,2966,2998,3030,3038,3040,3108,3112,3122,3146,3174,3188,3207,3220,3223,3242,3277,3279,3334,3342,3349,3350,3354,3391,3392,3406,3427,3471,3527,3536,3563,3571,3576,3579,3596,3601,3645,3657,3709,3723,3726,3755,3762,3769,3776,3786,3793,3804,3816,3832,3861,3883,3921,3925,3977,4014,4052,4064,4092,4112,4118,4165,4172,4198,4252,4316,4332,4338,4347,4365,4374,4391,4415,4450,4571,4577,4581,4616,4623,4644,4646,4676,4765,4790,4794,4803,4806,4844,4859,4866,4871,4875,4876,4885,4918,4924,4933,4963,4965,4966,4971,5011,5014,5027,5037,5052,5075,5078,5101,5104,5125,5127,5129,5137,5144,5171,5186,5188,5190,5207,5215,5217,5221,5229,5232,5242,5257,5260,5306,5323,5351,5354,5356,5365,5366,5371,5392,5465,5466,5482,5487,5494,5505,5522,5526,5527,5570,5595,5605,5628,5639,5686,5721,5725,5736,5764,5781,5816,5825,5868,5896,5907,5913,5922,5947,5948,5956,5973,6032,6065,6080,6081,6100,6108,6116,6160,6166,6194,6197,6202,6229,6231,6241,6259,6264,6268,6270,6278,6289,6304,6306,6341,6364,6418,6433,6435,6443,6460,6489,6495,6497,6505,6517,6521,6535,6548,6554,6593,6619,6622,6636,6637,6655,6759,6801,6836,6869,6870,6875,6889,6925,6932,6992,6996,7002,7013,7017,7047,7051,7063,7072,7074,7093,7120,7241,7290,7306,7307,7323,7352,7363,7393,7430,7432,7459,7475,7513,7517,7554,7580,7587,7632,7676,7682,7727,7732,7759,7763,7768,7865,7875,7881,7893,7919,7931,7975,7983,8007,8027,8044,8045,8062,8094,8195,8203,8234,8256,8354,8399,8415,8422,8449,8482,8537,8550,8561,8615,8617,8673,8687,8699,8734,8741,8743,8778,8819,8829,8833,8863,8884,8892,8904,8914,8934,8963,8981,9004,9016,9017,9036,9058,9075,9106,9153,9157,9159,9192,9211,9312,9351,9355,9362,9383,9385,9468,9511,9606,9815,9818,9853,9876,9877,9956,9961,10000,10015,10029,10030,10031,10033,10151,10155,10179,10185,10211,10243,10255,10257,10302,10347,10376,10448,10457,10467,10471,10506,10515,10531,10543,10566,10582,10585,10591,10622,10646,10652,10754,10755,10763,10768,10795,10869,10888,10895,10919,10931,10986,10987,11012,11020,11025,11049,11072,11082,11112,11166,11189,11194,11225,11275,11320,11351,11377,11432,11440,11477,11527,11550,11553,11558,11596,11646,11659,11675,11719,11768,11809,11828,11838,11841,11865,11879,11911,11917,11918,11936,11958,11986,11998,12008,12060,12113,12142,12160,12216,12223,12225,12329,12354,12358,12365,12379,12414,12442,12520,12530,12591,12664,12766,12777,12811,12824,12835,12836,12846,12899,12914,12918,13026,13053,13116,13222,13238,13269,13271,13274,13354,13371,13374,13397,13610,13752,13798,13903,13904,13910,13946,13954,13992,14000,14039,14069,14118,14134,14198,14222,14224,14358,14412,14430,14487,14506,14557,14578,14590,14591,14605,14613,14672,14688,14696,14759,14762,14765,14791,14824,14832,14897,14904,14908,14944,15187,15198,15201,15262,15272,15290,15304,15353,15373,15425,15437,15493,15494,15595,15623,15643,15717,15718,15735,15736,15751,15792,15802,15875,15944,15996,16031,16032,16067,16089,16094,16128,16219,16223,16234,16243,16272,16363,16365,16375,16518,16537,16584,16613,16623,16627,16666,16753,16780,16794,16822,16839,16897,17027,17165,17298,17335,17338,17347,17471,17642,17643,17651,17698,17755,17799,17846,17867,17896,17921,17988,17992,18070,18187,18230,18271,18336,18417,18423,18429,18444,18503,18535,18555,18727,18736,18797,18813,18814,18899,18946,18973,19089,19107,19131,19243,19422,19505,19599,19750,19771,19811,19901,20162,20343,20471,20515,20517,20610,20628,20749,20892,20936,21020,21045,21055,21074,21078,21081,21122,21151,21164,21183,21194,21197,21199,21241,21250,21366,21391,21396,21511,21592,21686,21713,22196,22244,22245,22300,22328,22350,22351,22359,22499,22515,22552,22589,22626,22738,22763,22772,22778,22826,22841,23068,23109,23376,23393,23437,23474,23487,23621,23627,23791,23818,23843,23979,24036,24068,24152,24213,24228,24262,24297,24334,24360,24422,24429,24472,24481,24488,24504,24713,24738,24781,24961,24982,25184,25305,25492,25635,25676,25685,25805,25818,26253,26452,26578,26693,26771,26816,26853,26992,27142,27224,27287,27356,27559,27569,27796,27833,27845,27917,27948,28076,28097,28230,28234,28315,28405,28505,28519,28790,29073,29219,29694,29925,30209,30483,30516,30610,30709,30779,30874,30893,31002,31111,31384,31478,31499,31696,31728,31755,31923,31973,32073,32192,32262,32437,32474,32584,32796,32811,32880,33084,33241,33261,33416,33553,33656,33913,34013,34083,34144,34389,34576,34620,34804,35177,35273,35289,35368,35456,35531,35628,36155,36302,36392,36474,36570,36610,36637,37502,37579,37895,38126,38327,38403,38830,39016,39543,40063,40170,40417,40626,40755,40818,40904,40932,40952,41325,41513,41669,41703,41720,42200,42511,42547,42558,42896,43021,43053,43072,43356,43400,43976,44016,44139,44232,44374,44558,45197,45198,45401,45403,45452,45612,46141,46186
10	43,77,109,132,136,186,193,224,241,247,291,300,305,354,360,373,434,450,461,483,495,502,556,597,623,658,728,751,812,824,989,1081,1250,1254,1265,1389,1520,1876,1927,1985,1986,2178,2250,2385,2756,2772,3311,3970,4324,4398,4706,4777,4834,4999,12311
