01	0,12,13,20,31,45,72,107,134,151,156,184,235,274,291,337,339,362,465,468,635,653,842,1042,1769,2731
02	216,221,230,377,394,451,490,513,519,539,544,545,551,558,560,567,570,583,601,605,617,622,624,636,641,646,655,656,657,741,759,762,763,776,779,787,795,833,839,852,865,869,906,907,917,921,931,932,933,966,970,981,990,997,1004,1020,1023,1025,1032,1044,1063,1066,1073,1075,1090,1097,1100,1123,1125,1130,1135,1144,1158,1161,1179,1193,1197,1223,1226,1234,1235,1245,1260,1263,1267,1270,1276,1285,1288,1314,1319,1327,1333,1354,1355,1370,1374,1386,1416,1421,1431,1438,1468,1502,1511,1550,1557,1565,1575,1577,1593,1594,1608,1630,1644,1662,1664,1691,1699,1708,1716,1734,1736,1738,1747,1776,1777,1779,1802,1808,1816,1831,1837,1839,1840,1850,1855,1856,1887,1915,1921,1922,1928,1944,1961,1975,1993,2002,2005,2017,2030,2035,2079,2089,2090,2097,2102,2111,2116,2125,2150,2165,2167,2169,2175,2265,2266,2299,2373,2399,2412,2427,2441,2449,2469,2487,2525,2527,2537,2567,2598,2608,2619,2674,2684,2705,2707,2725,2769,2782,2786,2799,2831,2848,2858,2887,2896,2920,2931,2942,2982,2997,3016,3017,3047,3080,3094,3136,3153,3164,3173,3182,3185,3230,3245,3249,3251,3253,3330,3337,3346,3358,3386,3389,3393,3399,3427,3439,3458,3466,3486,3492,3493,3496,3505,3516,3555,3568,3579,3597,3605,3629,3656,3664,3676,3694,3713,3724,3728,3730,3735,3745,3753,3757,3788,3801,3818,3826,3863,3962,4012,4035,4037,4052,4121,4129,4140,4148,4180,4210,4214,4256,4271,4286,4309,4347,4358,4371,4389,4394,4396,4415,4453,4472,4490,4515,4532,4544,4551,4552,4556,4585,4631,4638,4642,4643,4651,4674,4678,4695,4736,4790,4794,4827,4849,4855,4886,4943,4944,4951,4960,4969,4994,5068,5095,5163,5166,5203,5237,5256,5281,5294,5295,5351,5360,5385,5388,5429,5431,5489,5517,5532,5563,5569,5602,5684,5706,5751,5757,5759,5768,5782,5802,5841,5857,5860,5893,5933,5972,6054,6075,6076,6146,6234,6303,6325,6340,6370,6412,6470,6485,6487,6509,6524,6526,6537,6545,6557,6586,6593,6647,6686,6714,6767,6808,6814,6832,6848,6882,6883,6905,6914,6949,6964,6989,6994,7001,7042,7045,7078,7112,7115,7144,7162,7185,7200,7220,7225,7226,7230,7233,7303,7311,7323,7427,7440,7452,7454,7528,7552,7555,7561,7643,7648,7661,7674,7758,7764,7823,7896,7903,7966,8042,8096,8136,8185,8187,8189,8192,8225,8240,8289,8309,8402,8440,8451,8455,8469,8488,8525,8580,8599,8647,8675,8706,8743,8745,8801,8804,8820,8827,8841,8868,8875,8892,8899,8926,8941,8946,8971,9029,9040,9078,9079,9083,9106,9122,9151,9199,9271,9294,9315,9330,9390,9402,9470,9512,9560,9580,9642,9693,9732,9742,9757,9796,9817,9820,9881,10026,10030,10032,10145,10160,10304,10350,10374,10386,10413,10449,10482,10491,10502,10531,10586,10607,10647,10686,10735,10754,10785,10815,10823,10829,10857,10902,10923,10927,10943,10976,11089,11183,11190,11270,11312,11365,11385,11411,11443,11453,11456,11492,11519,11550,11618,11686,11701,11750,11755,11840,11845,11854,11884,11886,11893,11943,12005,12148,12181,12185,12228,12247,12272,12330,12338,12430,12553,12554,12589,12609,12627,12643,12653,12757,12762,12800,12872,12948,12977,13018,13104,13218,13257,13262,13310,13329,13404,13465,13556,13573,13661,13691,13704,13770,13783,13835,13846,13896,13899,13902,13982,14014,14021,14023,14041,14064,14273,14327,14336,14340,14383,14443,14451,14572,14607,14630,14774,14809,14874,14896,14954,14971,15101,15116,15236,15347,15390,15424,15431,15443,15661,15677,15680,15764,15871,15897,15908,15939,15961,15980,16066,16090,16131,16184,16281,16326,16366,16513,16535,16567,16609,16614,16711,16789,16792,16852,16868,16886,16941,16966,17010,17103,17105,17145,17162,17178,17225,17323,17386,17390,17528,17569,17644,17739,17794,17799,17841,17860,17900,17904,17922,18033,18048,18178,18249,18258,18380,18606,18609,18621,18675,18690,18755,18760,18827,19012,19048,19077,19083,19084,19121,19191,19305,19362,19410,19435,19458,19625,19745,19775,19821,19986,19996,20084,20105,20147,20152,20165,20191,20207,20246,20247,20313,20314,20324,20325,20358,20423,20437,20473,20539,20595,20634,20692,20733,20896,20907,20917,20931,20939,20980,20982,21042,21062,21209,21296,21434,21456,21459,21516,21589,21747,21793,21851,21863,21886,21936,21942,22002,22029,22145,22151,22181,22188,22247,22294,22310,22442,22708,22827,22982,23146,23207,23265,23277,23295,23300,23323,23324,23339,23369,23410,23441,23459,23538,23672,23725,23953,23956,23959,24031,24073,24086,24103,24180,24206,24217,24463,24478,24607,24648,24666,24743,24758,24802,24844,24920,25110,25211,25318,25343,25352,25413,25476,25722,25724,25736,25904,25945,25951,25957,25962,26065,26259,26265,26298,26400,26439,26549,26595,26602,26623,26641,26683,26912,27009,27028,27069,27171,27189,27202,27206,27304,27380,27431,27495,27534,27829,28249,28258,28270,28272,28404,28515,28621,28896,28898,28959,29046,29049,29225,29271,29322,29626,29674,29885,29940,30011,30031,30055,30163,30291,30319,30326,30403,30411,30434,30450,30468,30475,30477,30678,30780,30787,30872,31012,31068,31109,31132,31266,31273,31344,31392,31413,31430,31478,31665,31729,31780,31836
03	16,17,27,60,66,68,77,78,90,91,114,148,174,190,199,209,217,225,239,252,332,338,346,352,357,367,423,447,464,484,487,530,532,565,634,700,804,908,941,958,1092,1119,1137,1297,1330,1339,1342,1434,1455,1793,1795,1806,1952,2034,2220,6520
04	488,509,647,686,731,738,894,967,974,977,1036,1080,1087,1093,1107,1108,1109,1120,1140,1151,1165,1168,1170,1183,1201,1256,1273,1280,1340,1345,1382,1420,1450,1454,1495,1517,1544,1547,1554,1578,1581,1596,1604,1623,1649,1654,1682,1696,1770,1792,1829,1842,1864,1869,1873,1914,1917,1918,1943,1963,1973,1986,2003,2008,2066,2068,2087,2099,2107,2119,2140,2141,2147,2170,2193,2230,2235,2236,2238,2249,2250,2253,2257,2263,2293,2326,2327,2329,2340,2343,2346,2392,2404,2409,2425,2430,2468,2488,2501,2510,2531,2565,2596,2600,2606,2632,2663,2687,2693,2696,2699,2716,2728,2736,2747,2768,2773,2775,2794,2824,2832,2840,2850,2860,2874,2904,2917,2923,2949,2963,2967,2985,2992,2996,3001,3004,3015,3033,3055,3056,3060,3064,3077,3084,3088,3116,3151,3152,3176,3187,3207,3210,3222,3228,3233,3236,3238,3259,3274,3305,3338,3352,3371,3383,3391,3396,3421,3424,3425,3442,3455,3456,3462,3471,3489,3506,3540,3542,3550,3554,3580,3582,3586,3588,3595,3616,3630,3644,3648,3660,3672,3702,3706,3714,3718,3741,3752,3762,3764,3813,3825,3834,3850,3858,3883,3888,3910,3917,3934,3936,3940,3966,3981,3989,3994,4024,4053,4082,4085,4150,4161,4169,4178,4183,4195,4219,4278,4312,4319,4337,4356,4370,4374,4375,4377,4381,4387,4391,4392,4412,4435,4436,4438,4476,4478,4484,4496,4521,4523,4543,4548,4559,4563,4570,4573,4599,4602,4608,4685,4688,4703,4712,4714,4741,4775,4788,4789,4791,4797,4802,4845,4851,4856,4861,4869,4875,4876,4896,4926,4949,4958,4967,4988,5004,5018,5028,5040,5054,5066,5086,5134,5141,5183,5199,5211,5213,5216,5227,5250,5269,5276,5285,5296,5322,5324,5326,5329,5334,5340,5359,5362,5414,5430,5438,5454,5465,5472,5481,5533,5545,5548,5556,5562,5571,5582,5594,5621,5632,5655,5687,5693,5694,5711,5734,5746,5754,5755,5774,5795,5814,5821,5836,5861,5888,5890,5909,5925,5932,5949,5950,5951,5973,6000,6001,6014,6020,6022,6059,6085,6087,6092,6106,6123,6124,6130,6134,6137,6142,6156,6158,6163,6164,6171,6202,6215,6220,6223,6227,6240,6257,6261,6287,6306,6308,6310,6323,6338,6353,6374,6391,6410,6417,6430,6441,6452,6453,6460,6492,6508,6518,6547,6563,6573,6577,6589,6627,6648,6651,6666,6694,6713,6716,6732,6733,6739,6756,6795,6799,6826,6835,6866,6909,6913,6922,6933,6961,6965,6973,6981,7007,7016,7073,7086,7087,7123,7125,7141,7178,7191,7198,7201,7223,7232,7234,7259,7312,7313,7318,7330,7344,7350,7364,7389,7406,7407,7421,7429,7430,7436,7446,7457,7504,7515,7541,7556,7583,7593,7616,7620,7622,7667,7697,7711,7716,7719,7729,7756,7793,7801,7813,7850,7857,7887,7897,7930,7943,7991,8001,8005,8011,8017,8022,8083,8090,8092,8109,8111,8191,8213,8226,8298,8308,8328,8329,8331,8344,8353,8381,8390,8419,8421,8430,8465,8473,8482,8520,8526,8532,8575,8577,8592,8615,8617,8628,8658,8674,8676,8690,8694,8696,8751,8755,8791,8807,8826,8855,8864,8879,8894,8950,8964,8966,8999,9008,9009,9034,9065,9097,9143,9146,9173,9183,9186,9187,9209,9241,9274,9291,9292,9311,9369,9376,9377,9383,9408,9436,9502,9513,9531,9547,9607,9608,9639,9651,9661,9720,9724,9736,9790,9798,9816,9854,9861,9914,9915,9933,9952,10021,10039,10040,10045,10073,10087,10092,10097,10101,10104,10111,10151,10185,10262,10269,10286,10290,10326,10327,10329,10338,10339,10362,10367,10387,10401,10402,10412,10425,10432,10440,10447,10458,10464,10467,10498,10520,10526,10536,10550,10566,10569,10585,10588,10614,10620,10657,10668,10696,10740,10759,10766,10773,10781,10791,10799,10832,10835,10866,10875,10894,10946,11007,11021,11030,11033,11036,11096,11139,11166,11208,11212,11242,11258,11259,11272,11279,11281,11285,11286,11293,11334,11361,11363,11364,11391,11405,11412,11430,11431,11486,11510,11523,11544,11562,11568,11573,11574,11587,11588,11603,11617,11628,11631,11655,11669,11672,11751,11762,11795,11858,11865,11879,11883,11919,11934,11936,11971,11989,12032,12074,12079,12133,12143,12160,12180,12194,12195,12197,12199,12209,12239,12255,12258,12366,12371,12390,12405,12486,12514,12533,12546,12632,12650,12678,12681,12683,12761,12806,12813,12821,12847,12863,12911,12928,12946,12970,12999,13016,13033,13068,13071,13073,13141,13162,13185,13214,13239,13274,13303,13319,13355,13361,13373,13376,13381,13395,13448,13456,13463,13470,13471,13502,13511,13540,13553,13555,13563,13593,13617,13618,13641,13660,13667,13706,13734,13751,13759,13868,13910,13935,13992,14015,14032,14052,14057,14088,14089,14092,14124,14126,14144,14154,14173,14178,14240,14249,14263,14268,14279,14293,14320,14335,14343,14359,14380,14413,14429,14453,14462,14464,14472,14508,14512,14536,14538,14547,14557,14567,14589,14611,14624,14658,14661,14664,14670,14671,14693,14756,14764,14765,14768,14804,14808,14849,14850,14853,14856,14889,14921,14942,14943,14962,14995,15042,15058,15062,15064,15074,15084,15098,15123,15138,15156,15157,15196,15197,15204,15287,15315,15316,15349,15372,15382,15387,15398,15408,15417,15418,15426,15484,15496,15511,15523,15524,15537,15619,15633,15676,15691,15712,15716,15746,15773,15788,15849,15856,15863,15870,15889,15898,15910,15942,15959,15990,16005,16043,16062,16071,16085,16098,16111,16113,16118,16144,16159,16217,16286,16291,16293,16300,16307,16327,16332,16337,16348,16365,16368,16376,16385,16394,16408,16416,16417,16434,16441,16517,16528,16568,16592,16602,16675,16685,16691,16693,16694,16770,16774,16776,16782,16787,16800,16871,16895,16899,16903,16924,16934,16955,17001,17053,17071,17081,17086,17112,17122,17131,17136,17149,17164,17175,17201,17219,17228,17230,17238,17241,17248,17285,17297,17342,17374,17387,17397,17417,17433,17439,17442,17446,17455,17456,17479,17507,17514,17540,17604,17607,17611,17634,17637,17656,17683,17689,17698,17699,17704,17749,17753,17755,17789,17827,17931,17951,17997,18027,18083,18088,18111,18135,18140,18165,18183,18242,18280,18301,18302,18303,18329,18344,18348,18398,18401,18404,18413,18418,18436,18458,18482,18489,18492,18524,18607,18616,18626,18648,18656,18660,18705,18747,18763,18773,18826,18841,18847,18896,19090,19097,19115,19124,19153,19192,19193,19200,19201,19218,19258,19259,19271,19292,19293,19311,19314,19325,19393,19401,19424,19436,19456,19480,19543,19550,19556,19578,19612,19623,19684,19689,19698,19700,19705,19719,19722,19731,19734,19752,19754,19772,19779,19796,19809,19815,19826,19854,19856,19859,19909,19913,19942,19945,19952,19966,19971,19991,20042,20055,20056,20063,20082,20106,20135,20149,20187,20188,20195,20215,20226,20227,20228,20230,20236,20237,20239,20249,20259,20264,20276,20290,20315,20397,20414,20418,20438,20442,20452,20464,20466,20520,20544,20546,20577,20588,20593,20602,20616,20622,20637,20640,20681,20685,20751,20752,20772,20779,20819,20835,20889,20936,20955,20956,20973,20975,20991,21013,21021,21033,21047,21174,21214,21242,21318,21336,21343,21347,21350,21381,21391,21397,21410,21423,21428,21439,21471,21479,21484,21486,21506,21540,21550,21559,21602,21613,21618,21641,21647,21694,21711,21734,21743,21748,21803,21825,21828,21849,21866,21869,21911,21947,22028,22112,22118,22120,22121,22147,22157,22158,22172,22173,22178,22196,22215,22228,22237,22336,22373,22379,22385,22396,22400,22407,22419,22449,22456,22461,22466,22499,22521,22546,22574,22616,22621,22641,22665,22747,22759,22782,22815,22853,22881,22882,22891,22908,22917,22948,23006,23012,23027,23032,23036,23042,23046,23075,23078,23130,23149,23188,23241,23271,23272,23304,23309,23327,23329,23335,23345,23375,23378,23392,23398,23399,23438,23444,23454,23493,23516,23530,23576,23580,23585,23603,23604,23654,23659,23662,23670,23674,23709,23715,23724,23732,23750,23771,23774,23797,23800,23805,23825,23829,23865,23874,23886,23904,23913,23923,23924,23941,23976,23997,24038,24046,24051,24053,24080,24097,24105,24110,24130,24143,24144,24157,24160,24171,24230,24233,24235,24257,24274,24276,24279,24281,24289,24291,24296,24306,24331,24342,24350,24360,24382,24411,24412,24422,24433,24455,24480,24489,24491,24494,24540,24545,24586,24610,24628,24650,24683,24692,24729,24732,24760,24767,24777,24781,24785,24788,24795,24828,24846,24856,24922,24926,24934,24955,24975,24987,25001,25018,25028,25042,25076,25078,25093,25104,25118,25151,25153,25199,25213,25278,25287,25293,25320,25358,25382,25415,25416,25421,25422,25430,25448,25490,25500,25506,25527,25531,25536,25547,25574,25586,25591,25654,25683,25721,25725,25749,25778,25786,25790,25818,25833,25835,25839,25842,25873,25885,25902,25918,25924,25932,25956,25964,25997,26006,26064,26094,26119,26136,26188,26211,26218,26225,26232,26251,26264,26272,26280,26286,26314,26315,26323,26336,26348,26394,26412,26437,26483,26516,26532,26546,26548,26574,26584,26599,26609,26612,26632,26636,26642,26644,26653,26668,26679,26694,26705,26706,26720,26809,26816,26850,26870,26879,26895,26935,26979,27007,27033,27035,27038,27042,27049,27057,27072,27102,27109,27114,27123,27150,27158,27160,27164,27169,27178,27180,27216,27223,27227,27233,27244,27275,27278,27286,27310,27335,27425,27434,27481,27486,27499,27508,27517,27545,27564,27568,27649,27650,27651,27693,27724,27754,27765,27818,27872,27873,27880,27928,27943,27959,27962,27974,27985,27990,28010,28018,28019,28029,28058,28084,28159,28162,28196,28205,28237,28239,28246,28247,28248,28267,28284,28296,28297,28313,28323,28339,28344,28353,28366,28372,28385,28387,28402,28412,28427,28436,28452,28461,28480,28497,28521,28595,28602,28603,28613,28631,28645,28657,28664,28677,28692,28703,28713,28717,28758,28780,28796,28844,28856,28874,28890,28903,28928,28951,28958,28988,29007,29019,29052,29071,29080,29082,29116,29135,29158,29179,29186,29192,29202,29238,29260,29269,29272,29347,29379,29392,29400,29403,29411,29423,29424,29459,29460,29463,29475,29501,29529,29532,29542,29548,29558,29568,29570,29580,29582,29587,29591,29622,29628,29639,29645,29720,29729,29745,29751,29758,29841,29848,29889,29925,29932,29934,29956,30002,30072,30119,30124,30153,30161,30182,30184,30186,30191,30242,30266,30295,30325,30336,30348,30371,30415,30454,30460,30462,30495,30502,30548,30553,30571,30582,30585,30591,30595,30603,30612,30623,30636,30648,30659,30689,30692,30694,30709,30717,30727,30737,30748,30762,30777,30779,30818,30874,30922,30925,30926,30934,30943,30954,30962,30968,30972,31007,31008,31009,31016,31026,31052,31053,31064,31065,31084,31085,31092,31114,31120,31124,31148,31161,31173,31208,31216,31222,31233,31251,31263,31269,31280,31296,31312,31320,31322,31356,31373,31387,31433,31447,31448,31462,31497,31502,31508,31518,31519,31523,31525,31590,31613,31617,31621,31649,31653,31654,31673,31681,31716,31785,31792,31801,31830,31832,31872,31899,31905,31912,31919,31921,31924,31926,31954,35052,36691,46876,48304
05	295
06	425,458,528,712,829,929,1005,1011,1019,1083,1110,1222,1274,1336,1363,1376,1464,1488,1494,1600,1607,1613,1616,1660,1675,1764,1825,1827,1834,1836,1858,1968,2072,2108,2115,2124,2148,2204,2221,2245,2271,2297,2311,2314,2339,2395,2408,2413,2423,2542,2545,2554,2589,2594,2648,2717,2758,2762,2810,2818,2822,2849,2857,2898,2932,2933,2934,2938,2957,2958,2970,2986,2987,3002,3013,3065,3105,3127,3149,3150,3163,3256,3281,3289,3295,3324,3339,3341,3365,3367,3402,3409,3426,3475,3477,3485,3488,3500,3503,3513,3532,3581,3600,3623,3633,3653,3689,3692,3697,3699,3717,3754,3780,3805,3859,3860,3879,3881,3895,3946,3949,3963,3973,3976,4036,4050,4086,4122,4130,4164,4199,4205,4209,4218,4236,4241,4290,4344,4368,4376,4408,4439,4442,4498,4549,4731,4732,4745,4753,4760,4792,4810,4812,4820,4859,4872,4877,4885,4894,4905,4908,4935,4939,4946,4952,4961,4974,4979,4985,4996,5001,5032,5055,5067,5096,5127,5136,5146,5154,5156,5164,5181,5185,5198,5206,5225,5229,5244,5254,5284,5301,5302,5307,5320,5333,5347,5368,5382,5392,5401,5405,5411,5413,5421,5461,5516,5525,5544,5595,5619,5631,5640,5650,5653,5669,5738,5862,5863,5870,5916,5928,5955,5992,5995,5996,6016,6034,6051,6089,6093,6126,6150,6199,6203,6212,6224,6272,6285,6358,6366,6379,6425,6438,6446,6475,6482,6501,6506,6558,6635,6638,6652,6654,6656,6677,6744,6750,6774,6787,6851,6900,6921,6942,6947,6958,6987,6990,6992,6997,7065,7094,7120,7124,7137,7143,7147,7149,7156,7176,7192,7208,7237,7240,7248,7255,7260,7271,7301,7302,7333,7348,7374,7388,7415,7456,7517,7563,7572,7617,7677,7680,7702,7724,7730,7733,7777,7795,7839,7856,7862,7870,7875,7880,7891,7894,7906,7912,7917,7957,8082,8088,8098,8099,8101,8114,8126,8161,8195,8302,8307,8327,8349,8380,8396,8409,8420,8425,8481,8496,8506,8522,8528,8544,8554,8558,8576,8603,8624,8725,8734,8735,8750,8768,8774,8792,8793,8798,8840,8845,8863,8911,8933,8940,8961,8974,9003,9016,9017,9045,9050,9057,9119,9127,9134,9157,9158,9170,9172,9188,9193,9245,9266,9269,9317,9320,9350,9368,9373,9384,9456,9486,9544,9546,9557,9567,9586,9594,9625,9650,9662,9696,9701,9708,9731,9748,9752,9833,9855,9928,9990,10014,10025,10046,10132,10137,10162,10176,10222,10238,10255,10256,10271,10300,10312,10349,10388,10446,10484,10516,10517,10523,10535,10551,10561,10564,10567,10597,10599,10617,10641,10703,10709,10717,10734,10751,10771,10793,10839,10919,10936,10959,11010,11018,11023,11026,11038,11048,11071,11137,11144,11150,11175,11179,11188,11196,11238,11253,11273,11360,11366,11389,11393,11395,11400,11409,11414,11466,11527,11576,11579,11645,11689,11721,11772,11801,11814,11860,11861,11872,11939,11975,12071,12086,12094,12154,12221,12226,12316,12331,12335,12351,12376,12419,12453,12483,12490,12499,12508,12521,12542,12579,12621,12644,12652,12662,12663,12669,12672,12673,12694,12709,12718,12722,12850,12851,12855,12877,12900,12925,12930,12997,13009,13062,13078,13118,13134,13145,13159,13179,13203,13260,13275,13289,13290,13311,13358,13362,13377,13430,13436,13459,13472,13474,13517,13533,13565,13567,13602,13607,13608,13646,13650,13699,13789,13798,13799,13831,13844,13883,13903,13949,14003,14063,14068,14080,14113,14120,14123,14155,14169,14177,14191,14195,14235,14242,14291,14328,14330,14344,14386,14428,14436,14445,14485,14500,14518,14551,14601,14602,14616,14622,14669,14675,14707,14726,14781,14789,14791,14816,14825,14830,14857,14873,14886,14895,14899,14908,14925,14948,14953,14972,14989,15013,15030,15047,15081,15142,15172,15174,15175,15216,15238,15242,15268,15304,15312,15317,15332,15393,15421,15444,15445,15446,15451,15465,15521,15528,15560,15562,15564,15571,15575,15582,15607,15648,15659,15664,15667,15670,15725,15737,15744,15767,15786,15801,15802,15805,15814,15850,15884,15904,15993,16009,16023,16038,16049,16084,16092,16108,16135,16149,16185,16211,16212,16220,16243,16279,16306,16312,16334,16339,16364,16395,16407,16431,16443,16444,16460,16492,16510,16544,16548,16558,16566,16579,16583,16584,16604,16610,16636,16642,16646,16702,16704,16713,16746,16826,16830,16839,16930,16933,16957,16980,16981,16994,16997,17011,17072,17084,17090,17108,17177,17184,17190,17242,17319,17350,17401,17418,17461,17462,17503,17582,17586,17587,17590,17593,17616,17653,17716,17774,17778,17814,17820,17825,17947,17964,17971,18039,18051,18076,18079,18082,18134,18138,18186,18203,18210,18220,18291,18321,18352,18375,18378,18425,18472,18495,18508,18513,18529,18547,18571,18580,18583,18595,18610,18790,18803,18844,18854,18859,18883,19093,19112,19134,19139,19221,19304,19319,19351,19391,19426,19491,19498,19580,19602,19606,19631,19667,19668,19691,19696,19744,19757,19761,19960,19961,19984,20021,20039,20050,20075,20090,20125,20126,20138,20153,20157,20282,20285,20291,20566,20639,20664,20693,20697,20720,20727,20794,20795,20869,20894,20906,20909,20941,20966,21058,21114,21315,21324,21400,21402,21429,21431,21475,21531,21604,21657,21750,21889,21987,22041,22229,22257,22275,22290,22322,22333,22395,22412,22507,22538,22564,22579,22584,22590,22592,22594,22624,22674,22726,22744,22776,22791,22839,22868,22932,22943,22954,22975,22993,23022,23052,23061,23100,23151,23199,23246,23252,23256,23261,23279,23282,23318,23354,23356,23404,23405,23407,23422,23432,23445,23453,23532,23559,23565,23637,23678,23687,23788,23969,23986,24011,24032,24048,24125,24146,24193,24259,24320,24352,24425,24428,24431,24446,24471,24499,24502,24513,24555,24559,24571,24647,24689,24763,24776,24872,24902,24909,24952,24967,24988,25004,25009,25020,25038,25067,25140,25190,25208,25228,25266,25281,25505,25519,25533,25538,25564,25587,25600,25632,25662,25669,25840,25865,25908,25935,26004,26059,26089,26128,26145,26197,26215,26216,26253,26294,26330,26343,26434,26466,26603,26607,26634,26736,26770,26843,26981,27029,27031,27230,27277,27280,27306,27314,27325,27518,27593,27613,27628,27661,27677,27798,27830,27833,27845,27887,27917,27936,27947,27949,27970,28032,28034,28113,28129,28145,28175,28179,28320,28351,28448,28470,28495,28529,28530,28554,28600,28634,28643,28665,28711,28751,28765,28791,28843,28853,28876,28972,28979,28996,29022,29036,29076,29131,29149,29169,29173,29259,29307,29329,29378,29396,29402,29408,29417,29449,29490,29494,29567,29579,29602,29612,29646,29702,29736,29755,29776,29826,29846,29861,29866,29880,29886,29906,29917,29926,29965,29973,30078,30092,30154,30213,30216,30234,30235,30333,30360,30528,30544,30560,30601,30670,30675,30726,30769,30783,30784,30810,30829,31077,31125,31140,31182,31306,31360,31404,31500,31585,31650,31711,31779,31796,31807,31851,33013,41946,45453,56226
07	137,200,251,258,356,358,383,393,399,406,412,461,470,471,508,515,540,662,692,723,746,749,770,773,789,794,800,807,821,847,864,925,948,987,994,1001,1037,1089,1171,1176,1212,1214,1215,1244,1247,1264,1269,1309,1343,1378,1385,1406,1426,1437,1439,1510,1567,1572,1617,1629,1658,1695,1731,1733,1789,1809,1821,1841,1861,1898,1919,1978,1985,2105,2126,2155,2186,2188,2247,2317,2328,2345,2347,2385,2431,2470,2492,2512,2517,2564,2599,2612,2622,2649,2654,2683,2740,2819,2828,2855,3010,3020,3086,3104,3135,3313,3397,3465,3577,3610,3619,3671,3678,3710,3749,3777,3793,3932,3974,3986,4166,4229,4243,4287,4323,4351,4362,4388,4537,4562,4577,4609,4659,4750,4771,4784,4793,4805,4826,4829,4842,4844,4862,5123,5205,5242,5259,5272,5396,5468,5530,5568,5691,5730,5777,5818,5968,6233,6465,6511,6611,6670,6736,7052,7119,7317,7582,7628,7638,7726,7778,7824,8086,8107,8432,8476,8485,8491,8495,8533,8681,8719,8830,8939,9061,9073,9105,9230,9276,9469,9517,9839,9896,9903,9995,10209,10408,10542,10544,10666,10941,11251,11267,11407,11423,11643,11739,11898,11983,12342,12833,13042,13091,13117,13121,13177,13351,13544,13689,13762,14091,14098,14190,14332,14345,14597,14635,14714,15166,15476,15590,15617,16739,16892,16921,17231,17311,17723,18362,18511,18562,18964,19330,19508,19817,19851,20293,20561,20892,21348,21834,21891,21910,22061,22204,22409,22724,22970,23542,23666,24787,24911,26047,26681,26682,26732,26983,26994,27010,28663,28668,28774,29181,29530,30227,31073,31524,31648,31834
08	9,124,188,231,241,322,343,360,418,430,482,505,572,576,578,650,651,699,732,750,796,845,863,882,940,980,1007,1049,1057,1091,1122,1180,1185,1366,1486,1491,1520,1558,1651,1774,2015,2033,2252,2320,2443,2515,2583,2660,2681,2772,3440,3916,4629,5049,5399,6775,6846,6878,7251,7391,7508
09	245,317,446,623,654,774,836,841,860,889,922,957,965,1060,1117,1200,1218,1221,1225,1262,1305,1358,1384,1432,1474,1505,1515,1532,1597,1642,1650,1663,1667,1676,1694,1704,1787,1833,1835,1867,1884,1902,1930,1934,1984,2062,2064,2082,2166,2199,2269,2396,2419,2439,2448,2460,2521,2523,2585,2595,2633,2637,2642,2665,2679,2788,2816,2905,2912,2936,2950,2962,3014,3019,3051,3092,3125,3190,3211,3224,3252,3297,3418,3429,3447,3453,3589,3731,3732,3768,3776,3794,3842,3844,3993,4008,4021,4048,4059,4114,4153,4155,4254,4348,4587,4595,4618,4639,4795,4966,5026,5100,5101,5177,5184,5215,5240,5245,5246,5486,5493,5520,5576,5727,5787,6023,6103,6161,6175,6177,6334,6351,6439,6445,6525,6528,6609,6663,6731,6802,6854,7034,7047,7048,7098,7102,7393,7431,7537,7585,7678,7679,7910,7938,8050,8119,8134,8168,8183,8201,8261,8410,8439,8480,8652,8677,8784,8786,8828,9141,9279,9574,9636,9947,10007,10096,10183,10301,10317,10323,10423,10584,10635,10729,10796,10802,10852,10870,10880,11060,11112,11162,11227,11398,11470,11726,11743,11901,11931,12128,12254,12368,12379,12549,12783,13269,13316,13336,13630,13934,14125,14134,14196,14357,14662,14978,15017,15147,15187,15342,16847,16965,17023,17042,17199,17240,17276,17286,17328,17489,17845,18349,18440,18469,18757,18861,19254,19269,19364,19604,19750,19958,20256,20352,20511,20578,20610,20649,20660,20996,21067,21219,21254,21293,21304,21467,21679,21912,21915,22071,22299,22315,22464,22643,23211,23228,23321,23363,23383,23436,23893,24077,24632,24640,24741,25123,25219,26056,26163,26198,26297,26340,26430,27142,27655,27815,27927,28156,28168,28391,28541,28620,29655,29711,29809,29824,29849,29858,30483,30484,31025,31069,31213,31693,31959
10	1772,2787,3121,5366,8033
