id	nhit	hits
scaffold_0	11	RF0142(4),RF0148(3),RF0063,RF0007,RF0024,RF0139
scaffold_1	5	RF0142(2),RF0024(2),RF0148
scaffold_2	4	RF0024,RF0144,RF0165,RF0139
scaffold_3	3	RF0142(3)
scaffold_4	4	RF0142(2),RF0165,RF0144
scaffold_5	3	RF0065,RF0142,RF0144
scaffold_6	1	RF0148
scaffold_7	1	RF0142
scaffold_8	3	RF0154,RF0155,RF0024
scaffold_9	1	RF0007
scaffold_10	3	RF0065(2),RF0024
scaffold_11	3	RF0154,RF0065,RF0142
scaffold_12	1	RF0142
scaffold_13	4	RF0142(4)
scaffold_15	1	RF0142
scaffold_16	1	RF0142
scaffold_19	1	RF0142
scaffold_21	1	RF0139
scaffold_22	2	RF0142(2)
scaffold_24	2	RF0165,RF0139
scaffold_25	3	RF0148(2),RF0024
scaffold_26	1	RF0148
scaffold_28	1	RF0007
scaffold_29	1	RF0065
scaffold_32	2	RF0148,RF0102
scaffold_34	2	RF0142(2)
scaffold_35	1	RF0142
scaffold_38	1	RF0148
scaffold_39	1	RF0065
scaffold_40	2	RF0007,RF0144
scaffold_41	2	RF0007,RF0142
scaffold_43	1	RF0024
scaffold_44	3	RF0154(2),RF0155
scaffold_46	2	RF0142(2)
scaffold_47	2	RF0142,RF0144
scaffold_52	2	RF0142,RF0139
scaffold_53	1	RF0148
scaffold_56	1	RF0142
scaffold_57	4	RF0148(2),RF0063,RF0139
scaffold_59	1	RF0142
scaffold_60	2	RF0142(2)
scaffold_61	2	RF0148,RF0024
scaffold_62	1	RF0148
scaffold_64	2	RF0142(2)
scaffold_67	2	RF0007(2)
scaffold_68	1	RF0142
scaffold_71	1	RF0024
scaffold_74	2	RF0007,RF0165
scaffold_79	2	RF0142(2)
scaffold_82	1	RF0142
scaffold_87	1	RF0154
scaffold_89	1	RF0142
scaffold_90	1	RF0063
scaffold_91	1	RF0007
scaffold_92	5	RF0142(3),RF0154,RF0031
scaffold_93	3	RF0142(3)
scaffold_94	1	RF0017
scaffold_95	1	RF0007
scaffold_96	1	RF0024
scaffold_97	1	RF0148
scaffold_101	1	RF0148
scaffold_105	2	RF0142,RF0024
scaffold_106	3	RF0142(3)
scaffold_107	1	RF0024
scaffold_108	3	RF0142(3)
scaffold_109	2	RF0065,RF0142
scaffold_110	2	RF0142(2)
scaffold_113	1	RF0148
scaffold_115	3	RF0142,RF0140,RF0024
scaffold_117	2	RF0148(2)
scaffold_119	3	RF0142(2),RF0038
scaffold_120	1	RF0007
scaffold_121	1	RF0148
scaffold_124	1	RF0007
scaffold_128	1	RF0024
scaffold_130	1	RF0142
scaffold_138	3	RF0142(3)
scaffold_146	1	RF0142
scaffold_147	2	RF0007(2)
scaffold_148	2	RF0142(2)
scaffold_155	1	RF0024
scaffold_158	1	RF0142
scaffold_161	1	RF0142
scaffold_163	2	RF0148,RF0144
scaffold_164	2	RF0065,RF0144
scaffold_165	1	RF0141
scaffold_168	4	RF0142(2),RF0007,RF0024
scaffold_169	1	RF0007
scaffold_174	1	RF0065
scaffold_183	1	RF0142
scaffold_190	1	RF0142
scaffold_191	3	RF0007,RF0017,RF0164
scaffold_205	2	RF0142,RF0144
scaffold_206	1	RF0165
scaffold_209	1	RF0148
scaffold_210	1	RF0165
scaffold_211	1	RF0024
scaffold_214	1	RF0024
scaffold_215	1	RF0139
scaffold_216	1	RF0142
scaffold_221	1	RF0144
scaffold_222	1	RF0142
scaffold_229	1	RF0142
scaffold_242	1	RF0007
scaffold_249	2	RF0007,RF0148
scaffold_254	3	RF0142,RF0024,RF0045
scaffold_259	2	RF0148,RF0024
scaffold_260	1	RF0142
scaffold_264	1	RF0007
scaffold_277	1	RF0007
scaffold_288	1	RF0142
scaffold_290	1	RF0142
scaffold_292	1	RF0142
scaffold_293	3	RF0148(2),RF0142
scaffold_294	1	RF0148
scaffold_300	1	RF0141
scaffold_305	1	RF0024
scaffold_309	1	RF0024
scaffold_311	1	RF0142
scaffold_313	1	RF0142
scaffold_314	1	RF0142
scaffold_316	1	RF0007
scaffold_322	1	RF0107
scaffold_325	1	RF0142
scaffold_336	2	RF0142,RF0148
scaffold_337	2	RF0142(2)
scaffold_340	1	RF0145
scaffold_343	1	RF0063
scaffold_344	1	RF0091
scaffold_345	2	RF0154,RF0155
scaffold_347	3	RF0142(2),RF0024
scaffold_350	1	RF0007
scaffold_351	1	RF0142
scaffold_356	1	RF0142
scaffold_358	2	RF0007,RF0142
scaffold_367	1	RF0024
scaffold_368	1	RF0148
scaffold_369	1	RF0142
scaffold_370	1	RF0148
scaffold_372	1	RF0024
scaffold_374	1	RF0140
scaffold_376	1	RF0142
scaffold_377	1	RF0024
scaffold_405	1	RF0065
scaffold_410	1	RF0142
scaffold_416	1	RF0139
scaffold_417	1	RF0142
scaffold_418	1	RF0024
scaffold_422	1	RF0142
scaffold_425	1	RF0142
scaffold_429	1	RF0024
scaffold_431	1	RF0148
scaffold_438	1	RF0065
scaffold_440	1	RF0024
scaffold_446	1	RF0007
scaffold_451	2	RF0142(2)
scaffold_452	1	RF0142
scaffold_453	1	RF0142
scaffold_459	1	RF0142
scaffold_463	1	RF0038
scaffold_470	2	RF0007(2)
scaffold_498	1	RF0024
scaffold_503	1	RF0024
scaffold_506	2	RF0142,RF0017
scaffold_508	1	RF0144
scaffold_512	2	RF0063,RF0139
scaffold_513	1	RF0148
scaffold_518	1	RF0007
scaffold_520	2	RF0017,RF0164
scaffold_524	1	RF0142
scaffold_533	2	RF0142(2)
scaffold_548	1	RF0024
scaffold_553	2	RF0154,RF0155
scaffold_562	1	RF0024
scaffold_571	1	RF0007
scaffold_572	2	RF0154,RF0155
scaffold_575	2	RF0148(2)
scaffold_582	1	RF0017
scaffold_583	1	RF0142
scaffold_585	2	RF0148,RF0144
scaffold_589	1	RF0148
scaffold_590	1	RF0024
scaffold_612	1	RF0142
scaffold_615	1	RF0007
scaffold_616	1	RF0024
scaffold_622	1	RF0045
scaffold_624	1	RF0140
scaffold_626	1	RF0065
scaffold_628	1	RF0144
scaffold_631	1	RF0024
scaffold_633	1	RF0142
scaffold_642	1	RF0142
scaffold_645	1	RF0142
scaffold_648	1	RF0024
scaffold_653	1	RF0007
scaffold_655	2	RF0148(2)
scaffold_659	1	RF0148
scaffold_661	2	RF0088,RF0089
scaffold_662	1	RF0144
scaffold_664	1	RF0142
scaffold_669	1	RF0165
scaffold_682	1	RF0148
scaffold_691	1	RF0007
scaffold_700	1	RF0148
scaffold_705	1	RF0142
scaffold_706	1	RF0142
scaffold_709	1	RF0102
scaffold_718	1	RF0142
scaffold_722	1	RF0142
scaffold_729	1	RF0007
scaffold_746	1	RF0144
scaffold_752	1	RF0142
scaffold_754	1	RF0165
scaffold_756	2	RF0142,RF0024
scaffold_758	1	RF0165
scaffold_765	2	RF0142,RF0024
scaffold_768	1	RF0007
scaffold_775	2	RF0148(2)
scaffold_787	5	RF0017(2),RF0141,RF0035,RF0164
scaffold_791	1	RF0142
scaffold_803	1	RF0007
scaffold_808	1	RF0142
scaffold_810	1	RF0102
scaffold_812	1	RF0142
scaffold_816	1	RF0142
scaffold_829	1	RF0142
scaffold_847	1	RF0148
scaffold_851	1	RF0154
scaffold_853	1	RF0142
scaffold_857	1	RF0007
scaffold_862	1	RF0102
scaffold_865	1	RF0148
scaffold_867	1	RF0142
scaffold_874	2	RF0142,RF0144
scaffold_875	1	RF0024
scaffold_878	1	RF0024
scaffold_884	1	RF0148
scaffold_885	1	RF0007
scaffold_892	1	RF0142
scaffold_903	1	RF0148
scaffold_904	1	RF0142
scaffold_908	1	RF0142
scaffold_909	1	RF0144
scaffold_937	1	RF0142
scaffold_939	1	RF0148
scaffold_941	1	RF0148
scaffold_950	1	RF0142
scaffold_959	1	RF0141
scaffold_962	1	RF0148
scaffold_965	1	RF0142
scaffold_975	1	RF0142
scaffold_983	1	RF0142
scaffold_987	1	RF0142
scaffold_990	1	RF0142
scaffold_993	1	RF0142
scaffold_1002	1	RF0148
scaffold_1009	1	RF0142
scaffold_1025	1	RF0142
scaffold_1031	1	RF0142
scaffold_1036	1	RF0142
scaffold_1040	2	RF0142(2)
scaffold_1050	1	RF0089
scaffold_1055	2	RF0142(2)
scaffold_1076	1	RF0142
scaffold_1086	1	RF0139
scaffold_1092	1	RF0007
scaffold_1097	1	RF0148
scaffold_1138	1	RF0148
scaffold_1143	2	RF0148(2)
scaffold_1153	1	RF0017
scaffold_1170	1	RF0057
scaffold_1171	1	RF0142
scaffold_1173	1	RF0007
scaffold_1185	1	RF0007
scaffold_1216	1	RF0142
scaffold_1223	1	RF0112
scaffold_1234	1	RF0148
scaffold_1248	1	RF0038
scaffold_1250	1	RF0142
scaffold_1255	1	RF0142
scaffold_1262	1	RF0142
scaffold_1272	2	RF0007,RF0024
scaffold_1278	1	RF0148
scaffold_1287	2	RF0142,RF0148
scaffold_1313	1	RF0102
scaffold_1329	1	RF0142
scaffold_1332	1	RF0148
scaffold_1350	1	RF0142
scaffold_1351	1	RF0144
scaffold_1394	1	RF0142
scaffold_1397	1	RF0142
scaffold_1417	1	RF0007
scaffold_1428	2	RF0038,RF0144
scaffold_1430	1	RF0142
scaffold_1437	1	RF0024
scaffold_1444	2	RF0154,RF0155
scaffold_1451	1	RF0142
scaffold_1456	2	RF0017,RF0101
scaffold_1468	1	RF0007
scaffold_1481	1	RF0007
scaffold_1485	1	RF0142
scaffold_1494	1	RF0146
scaffold_1504	1	RF0007
scaffold_1506	1	RF0148
scaffold_1518	1	RF0024
scaffold_1535	1	RF0142
scaffold_1590	1	RF0148
scaffold_1598	1	RF0142
scaffold_1599	1	RF0142
scaffold_1617	1	RF0148
scaffold_1624	1	RF0165
scaffold_1674	1	RF0142
scaffold_1699	1	RF0007
scaffold_1728	1	RF0017
scaffold_1778	1	RF0007
scaffold_1779	1	RF0024
scaffold_1796	1	RF0142
scaffold_1812	1	RF0154
scaffold_1829	1	RF0142
scaffold_1832	1	RF0139
scaffold_1834	1	RF0007
scaffold_1844	1	RF0144
scaffold_1880	1	RF0142
scaffold_1896	1	RF0024
scaffold_1917	1	RF0142
scaffold_1981	1	RF0142
scaffold_1986	1	RF0147
scaffold_1990	1	RF0142
scaffold_2009	1	RF0142
scaffold_2014	1	RF0144
scaffold_2021	1	RF0154
scaffold_2027	1	RF0148
scaffold_2034	1	RF0165
scaffold_2040	1	RF0165
scaffold_2050	1	RF0142
scaffold_2080	1	RF0141
scaffold_2095	1	RF0007
scaffold_2104	1	RF0142
scaffold_2107	1	RF0142
scaffold_2112	1	RF0007
scaffold_2127	1	RF0142
scaffold_2167	1	RF0142
scaffold_2176	1	RF0142
scaffold_2179	1	RF0142
scaffold_2253	1	RF0142
scaffold_2278	1	RF0142
scaffold_2284	1	RF0148
scaffold_2286	1	RF0148
scaffold_2289	1	RF0142
scaffold_2295	1	RF0142
scaffold_2301	1	RF0142
scaffold_2306	1	RF0148
scaffold_2339	1	RF0142
scaffold_2350	1	RF0148
scaffold_2366	1	RF0142
scaffold_2374	1	RF0144
scaffold_2382	1	RF0007
scaffold_2384	1	RF0142
scaffold_2415	1	RF0135
scaffold_2422	1	RF0007
scaffold_2434	1	RF0142
scaffold_2437	1	RF0142
scaffold_2455	1	RF0024
scaffold_2634	1	RF0007
scaffold_2668	1	RF0007
scaffold_2780	1	RF0142
scaffold_2799	1	RF0007
scaffold_2848	1	RF0007
scaffold_2878	1	RF0142
scaffold_2907	1	RF0142
scaffold_2941	1	RF0007
scaffold_2994	1	RF0142
scaffold_3058	1	RF0142
scaffold_3065	1	RF0142
scaffold_3104	4	RF0113,RF0165,RF0044,RF0027
scaffold_3113	1	RF0148
scaffold_3123	1	RF0007
scaffold_3155	1	RF0024
scaffold_3171	1	RF0142
scaffold_3207	1	RF0142
scaffold_3327	1	RF0007
scaffold_3366	1	RF0142
scaffold_3373	1	RF0139
scaffold_3432	1	RF0144
scaffold_3460	2	RF0142(2)
scaffold_3467	1	RF0142
scaffold_3479	2	RF0034,RF0165
scaffold_3514	1	RF0007
scaffold_3553	1	RF0007
scaffold_3569	1	RF0024
scaffold_3614	1	RF0139
scaffold_3685	1	RF0142
scaffold_3707	1	RF0142
scaffold_3840	1	RF0024
scaffold_3847	1	RF0155
scaffold_3901	1	RF0142
scaffold_3979	1	RF0024
scaffold_4025	1	RF0142
scaffold_4035	1	RF0127
scaffold_4044	1	RF0024
scaffold_4202	1	RF0024
scaffold_4275	1	RF0142
scaffold_4291	1	RF0142
scaffold_4301	1	RF0142
scaffold_4304	1	RF0142
scaffold_4315	2	RF0154,RF0155
scaffold_4358	1	RF0144
scaffold_4459	1	RF0142
scaffold_4473	1	RF0142
scaffold_4521	1	RF0148
scaffold_4539	1	RF0142
scaffold_4630	1	RF0142
scaffold_4636	1	RF0148
scaffold_4652	1	RF0142
scaffold_4654	1	RF0142
scaffold_4727	1	RF0142
scaffold_4804	1	RF0142
scaffold_4812	1	RF0065
scaffold_4825	1	RF0024
scaffold_4873	1	RF0154
scaffold_4888	1	RF0142
scaffold_4903	1	RF0142
scaffold_4932	2	RF0063,RF0139
scaffold_4936	1	RF0144
scaffold_5095	1	RF0142
scaffold_5145	1	RF0142
scaffold_5152	1	RF0007
scaffold_5166	1	RF0142
scaffold_5184	1	RF0144
scaffold_5247	1	RF0165
scaffold_5294	1	RF0139
scaffold_5316	1	RF0142
scaffold_5371	1	RF0142
scaffold_5383	1	RF0007
scaffold_5434	1	RF0165
scaffold_5502	1	RF0007
scaffold_5505	1	RF0148
scaffold_5520	1	RF0142
scaffold_5522	1	RF0142
scaffold_5544	1	RF0142
scaffold_5889	1	RF0007
scaffold_6041	1	RF0148
scaffold_6079	1	RF0148
scaffold_6096	1	RF0142
scaffold_6117	1	RF0066
scaffold_6155	1	RF0017
scaffold_6212	1	RF0142
scaffold_6320	1	RF0148
scaffold_6387	1	RF0142
scaffold_6605	1	RF0142
scaffold_6616	1	RF0148
scaffold_6624	1	RF0007
scaffold_6636	1	RF0053
scaffold_6647	1	RF0045
scaffold_6661	1	RF0165
scaffold_6667	1	RF0148
scaffold_6669	1	RF0024
scaffold_6688	1	RF0140
scaffold_6703	1	RF0142
scaffold_6902	1	RF0142
scaffold_6936	1	RF0024
scaffold_7030	1	RF0007
scaffold_7049	1	RF0126
scaffold_7071	1	RF0038
scaffold_7090	1	RF0142
scaffold_7145	1	RF0146
scaffold_7340	1	RF0024
scaffold_7365	2	RF0154,RF0155
scaffold_7442	1	RF0154
scaffold_7476	1	RF0007
scaffold_7477	1	RF0142
scaffold_7549	1	RF0144
scaffold_7556	1	RF0139
scaffold_7572	1	RF0065
scaffold_7671	1	RF0148
scaffold_7777	1	RF0007
scaffold_7856	1	RF0165
scaffold_8473	1	RF0007
scaffold_8474	1	RF0024
scaffold_8514	1	RF0024
scaffold_8596	1	RF0165
scaffold_8654	1	RF0144
scaffold_8775	1	RF0027
scaffold_8804	1	RF0165
scaffold_8881	1	RF0007
scaffold_9127	1	RF0142
scaffold_9514	1	RF0142
scaffold_9578	1	RF0142
scaffold_10045	1	RF0142
scaffold_10071	1	RF0148
scaffold_10462	1	RF0142
scaffold_10552	1	RF0148
scaffold_10717	1	RF0142
scaffold_10925	1	RF0142
scaffold_10958	1	RF0033
scaffold_11127	1	RF0142
scaffold_11221	1	RF0007
scaffold_11390	1	RF0024
scaffold_11582	1	RF0142
scaffold_11830	1	RF0024
scaffold_11857	1	RF0148
scaffold_11870	1	RF0142
scaffold_12083	1	RF0142
scaffold_12391	1	RF0142
scaffold_12520	1	RF0038
scaffold_12700	1	RF0102
scaffold_12863	1	RF0139
scaffold_12871	1	RF0142
scaffold_12894	1	RF0148
scaffold_13034	1	RF0142
scaffold_13153	1	RF0142
scaffold_14517	1	RF0148
scaffold_14546	1	RF0142
scaffold_15006	1	RF0165
scaffold_15018	1	RF0165
scaffold_15336	1	RF0139
scaffold_16263	1	RF0148
scaffold_17091	1	RF0024
scaffold_17774	1	RF0060
