id	nhit	hits
scaffold_0	1	RF0038
scaffold_1	6	RF0142(4),RF0148(2)
scaffold_2	2	RF0142,RF0024
scaffold_3	4	RF0142(2),RF0024,RF0144
scaffold_5	1	RF0007
scaffold_6	1	RF0148
scaffold_7	1	RF0007
scaffold_8	1	RF0142
scaffold_9	3	RF0148(2),RF0144
scaffold_10	3	RF0142(2),RF0017
scaffold_11	3	RF0007,RF0024,RF0142
scaffold_12	4	RF0148(2),RF0024(2)
scaffold_13	2	RF0142,RF0148
scaffold_14	3	RF0154,RF0155,RF0017
scaffold_15	2	RF0142,RF0148
scaffold_16	2	RF0142,RF0148
scaffold_18	8	RF0142(4),RF0148(2),RF0024,RF0139
scaffold_19	2	RF0142(2)
scaffold_20	2	RF0007,RF0142
scaffold_23	2	RF0148(2)
scaffold_24	4	RF0142(2),RF0007,RF0165
scaffold_25	3	RF0142(3)
scaffold_27	1	RF0142
scaffold_28	1	RF0017
scaffold_29	1	RF0139
scaffold_32	3	RF0148(2),RF0007
scaffold_34	3	RF0142(3)
scaffold_35	3	RF0148(2),RF0142
scaffold_36	3	RF0142(3)
scaffold_37	1	RF0142
scaffold_38	2	RF0142,RF0144
scaffold_40	1	RF0142
scaffold_41	2	RF0065,RF0144
scaffold_43	2	RF0007,RF0148
scaffold_44	1	RF0142
scaffold_51	3	RF0142(2),RF0144
scaffold_52	2	RF0007,RF0139
scaffold_54	1	RF0148
scaffold_55	1	RF0007
scaffold_59	1	RF0142
scaffold_60	3	RF0142(2),RF0024
scaffold_61	1	RF0142
scaffold_62	2	RF0148,RF0165
scaffold_64	2	RF0148(2)
scaffold_66	1	RF0142
scaffold_67	2	RF0142(2)
scaffold_68	2	RF0007,RF0142
scaffold_69	1	RF0144
scaffold_70	2	RF0142(2)
scaffold_71	1	RF0142
scaffold_72	1	RF0142
scaffold_73	2	RF0024,RF0045
scaffold_74	5	RF0142(2),RF0007,RF0063,RF0139
scaffold_76	2	RF0007,RF0142
scaffold_78	1	RF0024
scaffold_82	3	RF0142,RF0024,RF0139
scaffold_83	2	RF0142,RF0148
scaffold_84	1	RF0142
scaffold_86	2	RF0142,RF0038
scaffold_88	1	RF0148
scaffold_90	2	RF0007(2)
scaffold_93	1	RF0142
scaffold_94	2	RF0007,RF0144
scaffold_96	1	RF0142
scaffold_98	2	RF0142,RF0148
scaffold_101	1	RF0142
scaffold_102	1	RF0017
scaffold_103	1	RF0154
scaffold_105	2	RF0007,RF0142
scaffold_106	1	RF0038
scaffold_108	2	RF0142,RF0139
scaffold_110	1	RF0142
scaffold_111	1	RF0065
scaffold_112	1	RF0148
scaffold_113	2	RF0148(2)
scaffold_114	1	RF0142
scaffold_117	1	RF0148
scaffold_118	2	RF0007(2)
scaffold_119	1	RF0142
scaffold_120	1	RF0142
scaffold_121	2	RF0165,RF0139
scaffold_123	4	RF0007,RF0024,RF0165,RF0142
scaffold_124	1	RF0024
scaffold_125	1	RF0007
scaffold_126	2	RF0142,RF0017
scaffold_128	3	RF0142(2),RF0144
scaffold_130	1	RF0148
scaffold_131	1	RF0148
scaffold_133	1	RF0142
scaffold_139	1	RF0154
scaffold_140	1	RF0024
scaffold_142	1	RF0142
scaffold_144	1	RF0007
scaffold_147	1	RF0142
scaffold_148	3	RF0142(3)
scaffold_149	1	RF0142
scaffold_150	2	RF0142(2)
scaffold_151	1	RF0142
scaffold_152	3	RF0142(3)
scaffold_153	1	RF0142
scaffold_160	3	RF0007(3)
scaffold_161	1	RF0045
scaffold_164	1	RF0024
scaffold_168	2	RF0142,RF0139
scaffold_170	1	RF0142
scaffold_172	3	RF0007(2),RF0142
scaffold_173	1	RF0142
scaffold_174	1	RF0142
scaffold_175	2	RF0142(2)
scaffold_177	1	RF0148
scaffold_179	1	RF0142
scaffold_182	2	RF0142(2)
scaffold_183	1	RF0142
scaffold_184	3	RF0007(3)
scaffold_185	1	RF0142
scaffold_186	2	RF0142(2)
scaffold_187	1	RF0142
scaffold_189	1	RF0142
scaffold_190	1	RF0142
scaffold_192	4	RF0142(3),RF0007
scaffold_194	1	RF0142
scaffold_198	1	RF0007
scaffold_200	2	RF0148(2)
scaffold_203	1	RF0133
scaffold_204	2	RF0142(2)
scaffold_209	1	RF0039
scaffold_214	1	RF0142
scaffold_217	1	RF0142
scaffold_219	1	RF0024
scaffold_223	1	RF0154
scaffold_225	1	RF0065
scaffold_226	3	RF0154,RF0155,RF0142
scaffold_227	1	RF0142
scaffold_234	3	RF0024,RF0165,RF0142
scaffold_242	2	RF0148(2)
scaffold_244	1	RF0038
scaffold_245	1	RF0142
scaffold_246	1	RF0024
scaffold_247	1	RF0148
scaffold_249	4	RF0154,RF0155,RF0142,RF0007
scaffold_252	1	RF0142
scaffold_253	3	RF0007,RF0024,RF0142
scaffold_260	1	RF0148
scaffold_262	2	RF0142,RF0139
scaffold_263	1	RF0142
scaffold_264	1	RF0142
scaffold_265	1	RF0142
scaffold_267	3	RF0142(3)
scaffold_268	1	RF0007
scaffold_269	1	RF0024
scaffold_270	1	RF0024
scaffold_273	2	RF0142(2)
scaffold_274	1	RF0142
scaffold_275	1	RF0142
scaffold_278	1	RF0142
scaffold_282	1	RF0148
scaffold_283	1	RF0142
scaffold_285	2	RF0142,RF0038
