id	nhit	hits
scaffold_0	4	RF0142(3),RF0024
scaffold_1	2	RF0155,RF0165
scaffold_2	4	RF0148(2),RF0007,RF0102
scaffold_3	1	RF0024
scaffold_4	4	RF0154,RF0155,RF0017,RF0142
scaffold_5	1	RF0142
scaffold_6	4	RF0142(2),RF0148,RF0024
scaffold_7	1	RF0142
scaffold_10	2	RF0142,RF0133
scaffold_11	1	RF0142
scaffold_12	2	RF0142(2)
scaffold_13	3	RF0065(2),RF0148
scaffold_14	4	RF0142(2),RF0024,RF0144
scaffold_16	1	RF0148
scaffold_17	2	RF0142(2)
scaffold_18	1	RF0007
scaffold_19	1	RF0142
scaffold_20	3	RF0148(2),RF0007
scaffold_21	1	RF0144
scaffold_22	5	RF0148(2),RF0007,RF0070,RF0165
scaffold_23	4	RF0024(2),RF0142,RF0144
scaffold_24	5	RF0142(2),RF0007,RF0148,RF0024
scaffold_30	2	RF0007,RF0142
scaffold_33	1	RF0142
scaffold_35	3	RF0142(2),RF0024
scaffold_36	3	RF0065(2),RF0017
scaffold_37	2	RF0142,RF0165
scaffold_38	1	RF0165
scaffold_39	2	RF0142,RF0148
scaffold_40	2	RF0142,RF0144
scaffold_41	1	RF0142
scaffold_42	1	RF0144
scaffold_43	3	RF0007(2),RF0139
scaffold_44	1	RF0148
scaffold_45	2	RF0154,RF0155
scaffold_46	1	RF0142
scaffold_49	1	RF0148
scaffold_52	1	RF0148
scaffold_57	1	RF0065
scaffold_59	1	RF0142
scaffold_61	1	RF0148
scaffold_62	2	RF0142,RF0024
scaffold_64	1	RF0007
scaffold_65	2	RF0142,RF0148
scaffold_66	1	RF0065
scaffold_67	2	RF0142(2)
scaffold_69	2	RF0142,RF0017
scaffold_71	1	RF0045
scaffold_73	2	RF0142(2)
scaffold_74	2	RF0148(2)
scaffold_75	1	RF0024
scaffold_76	1	RF0102
scaffold_77	1	RF0024
scaffold_80	1	RF0148
scaffold_81	1	RF0139
scaffold_82	2	RF0007,RF0142
scaffold_83	1	RF0142
scaffold_84	2	RF0007,RF0148
scaffold_85	1	RF0142
scaffold_86	1	RF0142
scaffold_90	2	RF0148,RF0165
scaffold_92	1	RF0148
scaffold_94	1	RF0142
scaffold_96	2	RF0142,RF0139
scaffold_98	1	RF0142
scaffold_100	1	RF0148
scaffold_101	1	RF0144
scaffold_103	2	RF0142(2)
scaffold_105	1	RF0142
scaffold_106	1	RF0142
scaffold_108	2	RF0024,RF0139
scaffold_112	1	RF0142
scaffold_113	1	RF0142
scaffold_116	2	RF0142,RF0024
scaffold_117	2	RF0142(2)
scaffold_119	2	RF0148(2)
scaffold_122	1	RF0142
scaffold_126	4	RF0154,RF0155,RF0142,RF0007
scaffold_128	2	RF0142,RF0139
scaffold_131	2	RF0007,RF0142
scaffold_132	1	RF0148
scaffold_133	1	RF0142
scaffold_135	2	RF0142(2)
scaffold_137	2	RF0142(2)
scaffold_140	1	RF0007
scaffold_141	1	RF0038
scaffold_144	3	RF0063,RF0148,RF0139
scaffold_145	1	RF0148
scaffold_148	1	RF0142
scaffold_150	1	RF0038
scaffold_152	1	RF0017
scaffold_157	1	RF0165
scaffold_161	1	RF0144
scaffold_162	1	RF0024
scaffold_165	1	RF0148
scaffold_167	1	RF0142
scaffold_170	1	RF0142
scaffold_171	1	RF0142
scaffold_172	1	RF0142
scaffold_174	2	RF0142,RF0148
scaffold_175	1	RF0024
scaffold_179	2	RF0024,RF0165
scaffold_182	3	RF0142(2),RF0143
scaffold_183	1	RF0102
scaffold_185	1	RF0142
scaffold_186	1	RF0007
scaffold_191	1	RF0007
scaffold_192	1	RF0142
scaffold_195	1	RF0142
scaffold_196	1	RF0139
scaffold_197	1	RF0142
scaffold_199	1	RF0142
scaffold_201	2	RF0007,RF0148
scaffold_202	2	RF0142,RF0024
scaffold_204	1	RF0142
scaffold_209	1	RF0142
scaffold_212	1	RF0142
scaffold_215	1	RF0024
scaffold_216	1	RF0165
scaffold_221	1	RF0142
scaffold_222	1	RF0007
scaffold_223	1	RF0142
scaffold_224	1	RF0024
scaffold_226	1	RF0142
scaffold_232	1	RF0007
scaffold_233	1	RF0007
scaffold_237	1	RF0107
scaffold_239	1	RF0007
scaffold_246	2	RF0148(2)
scaffold_252	1	RF0024
scaffold_255	1	RF0142
scaffold_263	2	RF0142,RF0024
scaffold_264	1	RF0142
scaffold_266	1	RF0142
scaffold_267	1	RF0024
scaffold_275	1	RF0142
scaffold_278	1	RF0142
scaffold_280	2	RF0142(2)
scaffold_286	1	RF0017
scaffold_287	2	RF0142,RF0148
scaffold_289	1	RF0039
scaffold_292	1	RF0007
scaffold_300	1	RF0144
scaffold_302	1	RF0142
scaffold_303	1	RF0142
scaffold_305	1	RF0142
scaffold_307	1	RF0139
scaffold_314	1	RF0017
scaffold_318	3	RF0142(3)
scaffold_322	1	RF0142
scaffold_334	1	RF0142
scaffold_340	1	RF0024
scaffold_346	1	RF0142
scaffold_349	2	RF0148(2)
scaffold_359	1	RF0142
scaffold_361	1	RF0142
scaffold_362	1	RF0142
scaffold_372	1	RF0024
scaffold_374	2	RF0007,RF0148
scaffold_385	1	RF0024
scaffold_393	1	RF0148
scaffold_395	1	RF0142
scaffold_413	1	RF0024
scaffold_418	1	RF0007
scaffold_431	1	RF0142
scaffold_447	1	RF0144
scaffold_450	1	RF0148
scaffold_453	1	RF0142
scaffold_463	1	RF0142
scaffold_472	1	RF0142
scaffold_474	1	RF0142
scaffold_477	1	RF0148
scaffold_479	2	RF0007(2)
scaffold_503	1	RF0148
scaffold_504	1	RF0142
scaffold_506	1	RF0144
scaffold_513	1	RF0142
scaffold_532	1	RF0142
scaffold_536	1	RF0045
scaffold_538	1	RF0148
scaffold_550	1	RF0142
scaffold_551	1	RF0142
scaffold_552	1	RF0142
scaffold_564	1	RF0142
scaffold_567	1	RF0024
scaffold_568	1	RF0165
scaffold_573	2	RF0134,RF0133
scaffold_574	1	RF0065
scaffold_579	1	RF0007
scaffold_585	1	RF0024
scaffold_607	1	RF0142
scaffold_608	1	RF0024
scaffold_609	1	RF0142
scaffold_610	2	RF0148(2)
scaffold_617	1	RF0144
scaffold_632	1	RF0165
scaffold_644	1	RF0045
scaffold_646	1	RF0007
scaffold_654	1	RF0142
scaffold_657	1	RF0142
scaffold_685	1	RF0142
scaffold_690	1	RF0142
scaffold_707	1	RF0148
scaffold_717	2	RF0154,RF0155
scaffold_719	1	RF0142
scaffold_722	1	RF0142
scaffold_729	1	RF0007
scaffold_733	1	RF0142
scaffold_760	1	RF0024
scaffold_791	1	RF0067
scaffold_844	1	RF0102
scaffold_848	2	RF0063,RF0139
scaffold_849	1	RF0024
scaffold_853	1	RF0142
scaffold_858	1	RF0024
scaffold_870	1	RF0142
scaffold_886	1	RF0142
scaffold_935	1	RF0007
scaffold_944	1	RF0142
scaffold_955	1	RF0142
scaffold_958	1	RF0142
scaffold_963	1	RF0007
scaffold_967	1	RF0144
scaffold_986	1	RF0038
scaffold_993	1	RF0142
scaffold_1001	2	RF0017,RF0164
scaffold_1043	1	RF0148
scaffold_1044	1	RF0142
scaffold_1058	1	RF0144
scaffold_1062	1	RF0142
scaffold_1073	1	RF0144
scaffold_1079	1	RF0142
scaffold_1096	1	RF0148
scaffold_1110	1	RF0142
scaffold_1130	1	RF0144
scaffold_1144	1	RF0067
scaffold_1171	1	RF0007
scaffold_1181	1	RF0065
scaffold_1242	1	RF0142
scaffold_1247	1	RF0142
scaffold_1250	1	RF0024
scaffold_1258	1	RF0142
scaffold_1295	1	RF0007
scaffold_1296	1	RF0148
scaffold_1306	1	RF0142
scaffold_1334	1	RF0164
scaffold_1400	1	RF0007
scaffold_1416	1	RF0142
scaffold_1447	1	RF0024
scaffold_1467	1	RF0142
scaffold_1479	1	RF0148
scaffold_1486	1	RF0142
scaffold_1512	1	RF0165
scaffold_1550	1	RF0148
scaffold_1552	1	RF0155
scaffold_1553	1	RF0142
scaffold_1556	1	RF0007
scaffold_1585	1	RF0065
scaffold_1589	2	RF0007(2)
scaffold_1592	1	RF0142
scaffold_1654	1	RF0148
scaffold_1715	1	RF0142
scaffold_1760	1	RF0007
scaffold_1765	1	RF0142
scaffold_1793	1	RF0142
scaffold_1839	1	RF0065
scaffold_1844	1	RF0038
scaffold_1846	1	RF0063
scaffold_1887	1	RF0144
scaffold_1889	1	RF0007
scaffold_1956	1	RF0024
scaffold_1976	1	RF0017
scaffold_1981	1	RF0024
scaffold_1989	1	RF0139
scaffold_2005	1	RF0038
scaffold_2012	1	RF0007
scaffold_2046	1	RF0165
scaffold_2110	1	RF0007
scaffold_2119	1	RF0142
scaffold_2120	1	RF0155
scaffold_2165	1	RF0142
scaffold_2186	1	RF0024
scaffold_2309	1	RF0154
scaffold_2324	1	RF0142
scaffold_2384	1	RF0142
scaffold_2418	1	RF0024
scaffold_2460	1	RF0142
scaffold_2495	1	RF0142
scaffold_2507	1	RF0142
scaffold_2526	1	RF0142
scaffold_2557	1	RF0007
scaffold_2563	2	RF0154,RF0142
scaffold_2590	1	RF0007
scaffold_2606	1	RF0142
scaffold_2608	1	RF0065
scaffold_2650	1	RF0142
scaffold_2700	1	RF0142
scaffold_2735	1	RF0142
scaffold_2752	1	RF0045
scaffold_2811	1	RF0133
scaffold_2824	1	RF0148
scaffold_2825	1	RF0142
scaffold_2832	1	RF0065
scaffold_2883	2	RF0148,RF0144
scaffold_2945	1	RF0007
scaffold_2994	1	RF0144
scaffold_3008	1	RF0142
scaffold_3016	1	RF0007
scaffold_3175	1	RF0142
scaffold_3179	1	RF0165
scaffold_3187	1	RF0024
scaffold_3201	1	RF0144
scaffold_3218	1	RF0165
scaffold_3245	1	RF0007
scaffold_3313	1	RF0148
scaffold_3322	1	RF0142
scaffold_3359	1	RF0165
scaffold_3458	2	RF0063,RF0139
scaffold_3467	1	RF0024
scaffold_3487	1	RF0140
scaffold_3521	1	RF0148
scaffold_3598	1	RF0165
scaffold_3650	1	RF0142
scaffold_3689	1	RF0142
scaffold_3737	1	RF0024
scaffold_3759	1	RF0142
scaffold_4117	1	RF0148
scaffold_4130	1	RF0133
scaffold_4183	1	RF0148
scaffold_4236	1	RF0024
scaffold_4247	1	RF0142
scaffold_4257	1	RF0142
scaffold_4271	1	RF0007
scaffold_4280	1	RF0142
scaffold_4353	1	RF0144
scaffold_4359	1	RF0065
scaffold_4371	1	RF0142
scaffold_4434	1	RF0065
scaffold_4623	1	RF0142
scaffold_4691	1	RF0133
scaffold_4703	1	RF0102
scaffold_4736	1	RF0007
scaffold_4739	1	RF0142
scaffold_4762	1	RF0142
scaffold_4765	1	RF0142
scaffold_4794	1	RF0148
scaffold_4834	1	RF0141
scaffold_4961	1	RF0144
scaffold_5054	1	RF0024
scaffold_5067	1	RF0148
scaffold_5097	1	RF0142
scaffold_5174	1	RF0142
scaffold_5243	1	RF0142
scaffold_5253	1	RF0135
scaffold_5288	1	RF0024
scaffold_5354	1	RF0007
scaffold_5364	1	RF0148
scaffold_5375	1	RF0154
scaffold_5408	1	RF0154
scaffold_5538	1	RF0024
scaffold_5771	1	RF0065
scaffold_6005	1	RF0144
scaffold_6016	1	RF0148
scaffold_6018	1	RF0148
scaffold_6076	1	RF0024
scaffold_6198	1	RF0007
scaffold_6301	1	RF0007
scaffold_6360	1	RF0148
scaffold_6371	1	RF0142
scaffold_6395	1	RF0142
scaffold_6452	1	RF0029
scaffold_6548	1	RF0007
scaffold_6712	1	RF0142
scaffold_6721	1	RF0142
scaffold_6781	1	RF0155
scaffold_6966	1	RF0007
scaffold_7228	1	RF0142
scaffold_7244	1	RF0148
scaffold_7369	1	RF0148
scaffold_7379	1	RF0142
scaffold_7422	1	RF0165
scaffold_7466	1	RF0148
scaffold_7505	1	RF0148
scaffold_7703	1	RF0142
scaffold_7727	1	RF0142
scaffold_7842	1	RF0142
scaffold_7845	1	RF0142
scaffold_8311	1	RF0024
scaffold_8406	1	RF0024
scaffold_8449	1	RF0148
scaffold_8482	1	RF0142
scaffold_8561	1	RF0148
scaffold_8772	1	RF0148
scaffold_8857	1	RF0164
scaffold_8864	1	RF0067
scaffold_8966	1	RF0024
scaffold_9020	1	RF0139
scaffold_9185	1	RF0007
scaffold_9186	1	RF0024
scaffold_9201	1	RF0142
scaffold_9205	1	RF0024
scaffold_9312	1	RF0148
scaffold_9336	1	RF0007
scaffold_9723	1	RF0007
scaffold_9773	1	RF0142
scaffold_9907	1	RF0142
scaffold_9967	1	RF0142
scaffold_10128	1	RF0142
scaffold_10306	1	RF0148
scaffold_10788	1	RF0007
scaffold_10905	1	RF0142
scaffold_11017	1	RF0142
scaffold_11077	1	RF0007
scaffold_11081	1	RF0154
scaffold_11473	1	RF0144
scaffold_11602	1	RF0049
scaffold_11911	1	RF0142
scaffold_11912	1	RF0142
scaffold_12014	1	RF0144
scaffold_12586	1	RF0142
scaffold_12767	1	RF0144
scaffold_13160	1	RF0148
scaffold_13226	1	RF0142
scaffold_13258	1	RF0024
scaffold_13355	1	RF0139
scaffold_13468	1	RF0165
scaffold_13469	1	RF0024
scaffold_13631	1	RF0024
scaffold_14747	1	RF0142
scaffold_14988	1	RF0142
scaffold_15212	1	RF0063
scaffold_15243	1	RF0142
scaffold_15333	1	RF0142
scaffold_15575	1	RF0024
scaffold_15839	1	RF0142
scaffold_16860	1	RF0154
scaffold_17439	1	RF0142
scaffold_17600	1	RF0142
scaffold_18084	1	RF0060
scaffold_18841	1	RF0148
scaffold_19673	1	RF0142
scaffold_20081	1	RF0045
scaffold_21190	1	RF0144
scaffold_21320	1	RF0063
scaffold_22008	1	RF0148
scaffold_23445	1	RF0144
