id	nhit	hits
scaffold_0	1	RF0024
scaffold_1	2	RF0007,RF0024
scaffold_2	4	RF0024(3),RF0148
scaffold_3	6	RF0142(3),RF0148(2),RF0024
scaffold_4	2	RF0142,RF0024
scaffold_6	4	RF0142(2),RF0007,RF0024
scaffold_7	5	RF0164(2),RF0017,RF0024,RF0141
scaffold_11	3	RF0142,RF0024,RF0039
scaffold_13	4	RF0142(2),RF0007,RF0165
scaffold_14	3	RF0142(3)
scaffold_15	3	RF0142(2),RF0007
scaffold_16	2	RF0024,RF0045
scaffold_17	2	RF0142,RF0144
scaffold_18	3	RF0007,RF0142,RF0144
scaffold_19	4	RF0007,RF0024,RF0165,RF0142
scaffold_20	2	RF0154,RF0155
scaffold_21	1	RF0148
scaffold_22	2	RF0142(2)
scaffold_23	1	RF0148
scaffold_25	1	RF0142
scaffold_26	1	RF0139
scaffold_28	3	RF0142(2),RF0148
scaffold_29	3	RF0148(2),RF0142
scaffold_30	1	RF0142
scaffold_31	2	RF0142,RF0017
scaffold_32	1	RF0144
scaffold_34	1	RF0142
scaffold_35	1	RF0142
scaffold_37	1	RF0144
scaffold_41	3	RF0024,RF0165,RF0142
scaffold_43	3	RF0142(3)
scaffold_44	1	RF0139
scaffold_47	1	RF0007
scaffold_48	3	RF0007(2),RF0142
scaffold_49	1	RF0142
scaffold_50	4	RF0142(3),RF0007
scaffold_51	2	RF0142,RF0148
scaffold_53	1	RF0007
scaffold_55	2	RF0142,RF0139
scaffold_57	1	RF0142
scaffold_58	1	RF0148
scaffold_60	2	RF0142,RF0148
scaffold_62	2	RF0007,RF0148
scaffold_64	1	RF0142
scaffold_65	1	RF0142
scaffold_66	2	RF0154,RF0142
scaffold_71	1	RF0144
scaffold_74	1	RF0141
scaffold_75	1	RF0007
scaffold_84	1	RF0142
scaffold_88	1	RF0139
scaffold_89	1	RF0142
scaffold_92	1	RF0142
scaffold_93	2	RF0148,RF0039
scaffold_102	2	RF0142(2)
scaffold_103	1	RF0142
scaffold_106	1	RF0142
scaffold_110	1	RF0142
scaffold_114	1	RF0165
scaffold_117	1	RF0038
scaffold_118	1	RF0142
scaffold_119	1	RF0142
scaffold_120	1	RF0154
scaffold_122	4	RF0154,RF0155,RF0024,RF0007
scaffold_129	1	RF0141
scaffold_134	1	RF0007
scaffold_135	3	RF0142,RF0063,RF0139
scaffold_137	2	RF0148(2)
scaffold_141	2	RF0154,RF0155
scaffold_143	2	RF0148(2)
scaffold_144	1	RF0142
scaffold_149	1	RF0007
scaffold_164	1	RF0007
scaffold_169	2	RF0148(2)
scaffold_177	1	RF0017
scaffold_185	4	RF0007(2),RF0142(2)
scaffold_186	1	RF0139
scaffold_203	1	RF0142
scaffold_204	1	RF0142
scaffold_206	2	RF0148(2)
scaffold_209	2	RF0148(2)
scaffold_212	1	RF0024
scaffold_213	1	RF0148
scaffold_214	1	RF0142
scaffold_215	1	RF0142
scaffold_217	1	RF0142
scaffold_222	2	RF0142(2)
scaffold_225	2	RF0142(2)
scaffold_227	1	RF0154
scaffold_228	1	RF0142
scaffold_238	1	RF0142
scaffold_240	1	RF0007
scaffold_241	1	RF0142
scaffold_242	1	RF0142
scaffold_245	1	RF0142
scaffold_247	1	RF0142
scaffold_252	1	RF0142
scaffold_254	3	RF0154,RF0155,RF0007
scaffold_258	1	RF0024
scaffold_259	1	RF0148
scaffold_264	1	RF0142
scaffold_269	1	RF0148
scaffold_270	1	RF0142
scaffold_271	1	RF0148
scaffold_278	2	RF0154,RF0155
scaffold_291	1	RF0142
scaffold_292	1	RF0007
scaffold_297	1	RF0142
scaffold_308	1	RF0024
scaffold_310	1	RF0142
scaffold_312	1	RF0142
scaffold_318	1	RF0007
scaffold_319	2	RF0142,RF0024
scaffold_320	1	RF0142
scaffold_325	3	RF0142(3)
scaffold_328	1	RF0139
scaffold_330	1	RF0045
scaffold_333	1	RF0148
scaffold_334	1	RF0142
scaffold_345	2	RF0024,RF0139
scaffold_346	2	RF0142(2)
scaffold_349	2	RF0007,RF0165
scaffold_354	1	RF0007
scaffold_356	1	RF0024
scaffold_365	1	RF0102
scaffold_366	1	RF0007
scaffold_385	1	RF0024
scaffold_395	1	RF0144
scaffold_406	1	RF0148
scaffold_413	1	RF0142
scaffold_415	1	RF0142
scaffold_425	3	RF0024(2),RF0139
scaffold_437	1	RF0142
scaffold_438	1	RF0142
scaffold_443	1	RF0142
scaffold_446	1	RF0139
scaffold_448	1	RF0142
scaffold_459	1	RF0142
scaffold_463	1	RF0024
scaffold_479	1	RF0148
scaffold_488	1	RF0142
scaffold_489	1	RF0142
scaffold_493	1	RF0007
scaffold_502	1	RF0165
scaffold_506	1	RF0142
scaffold_508	1	RF0148
