id	nhit	hits
scaffold_0	2	RF0142,RF0165
scaffold_1	1	RF0142
scaffold_2	5	RF0148(3),RF0024(2)
scaffold_3	4	RF0154,RF0007,RF0142,RF0144
scaffold_4	6	RF0142(3),RF0007,RF0063,RF0139
scaffold_5	4	RF0142(3),RF0165
scaffold_6	4	RF0007(2),RF0063,RF0139
scaffold_7	1	RF0148
scaffold_8	2	RF0154,RF0155
scaffold_9	5	RF0148(2),RF0142,RF0063,RF0139
scaffold_11	1	RF0148
scaffold_12	2	RF0142(2)
scaffold_13	2	RF0142,RF0148
scaffold_14	1	RF0024
scaffold_16	1	RF0165
scaffold_18	2	RF0165,RF0139
scaffold_21	1	RF0142
scaffold_24	3	RF0142(2),RF0165
scaffold_26	3	RF0148(2),RF0024
scaffold_28	4	RF0142(2),RF0165,RF0144
scaffold_29	2	RF0065,RF0024
scaffold_30	3	RF0007,RF0148,RF0144
scaffold_31	1	RF0148
scaffold_32	2	RF0007,RF0142
scaffold_33	1	RF0148
scaffold_34	3	RF0142,RF0140,RF0024
scaffold_35	3	RF0154(2),RF0155
scaffold_36	1	RF0142
scaffold_37	1	RF0142
scaffold_38	1	RF0142
scaffold_43	1	RF0148
scaffold_45	2	RF0142(2)
scaffold_47	4	RF0024(2),RF0007,RF0142
scaffold_48	1	RF0065
scaffold_50	2	RF0142(2)
scaffold_51	1	RF0148
scaffold_52	4	RF0007(2),RF0063,RF0139
scaffold_53	1	RF0007
scaffold_59	4	RF0142(4)
scaffold_61	3	RF0142(3)
scaffold_63	1	RF0142
scaffold_64	1	RF0142
scaffold_65	1	RF0140
scaffold_66	3	RF0142(3)
scaffold_67	4	RF0007,RF0063,RF0024,RF0139
scaffold_69	2	RF0142,RF0144
scaffold_70	3	RF0142(3)
scaffold_73	1	RF0057
scaffold_74	1	RF0142
scaffold_75	2	RF0024(2)
scaffold_77	3	RF0154,RF0155,RF0024
scaffold_79	2	RF0142(2)
scaffold_82	1	RF0148
scaffold_83	1	RF0007
scaffold_84	2	RF0007,RF0142
scaffold_85	2	RF0142(2)
scaffold_86	2	RF0142,RF0045
scaffold_92	2	RF0142(2)
scaffold_95	1	RF0147
scaffold_98	1	RF0142
scaffold_100	1	RF0024
scaffold_101	2	RF0148,RF0144
scaffold_102	1	RF0148
scaffold_103	1	RF0148
scaffold_104	1	RF0007
scaffold_110	2	RF0142(2)
scaffold_111	2	RF0148,RF0024
scaffold_113	1	RF0148
scaffold_115	1	RF0165
scaffold_116	2	RF0007,RF0065
scaffold_118	2	RF0148,RF0144
scaffold_119	1	RF0139
scaffold_120	2	RF0142,RF0024
scaffold_124	1	RF0007
scaffold_128	1	RF0154
scaffold_129	1	RF0142
scaffold_131	1	RF0142
scaffold_132	1	RF0024
scaffold_135	2	RF0148(2)
scaffold_139	1	RF0142
scaffold_143	1	RF0024
scaffold_146	1	RF0142
scaffold_148	2	RF0017,RF0038
scaffold_152	2	RF0038,RF0144
scaffold_153	1	RF0142
scaffold_158	1	RF0142
scaffold_164	1	RF0142
scaffold_166	1	RF0142
scaffold_168	1	RF0007
scaffold_169	1	RF0154
scaffold_180	1	RF0091
scaffold_190	1	RF0144
scaffold_192	2	RF0142(2)
scaffold_193	1	RF0024
scaffold_196	1	RF0144
