id	nhit	hits
scaffold_0	3	RF0142(2),RF0165
scaffold_1	11	RF0142(4),RF0148(4),RF0007,RF0063,RF0139
scaffold_2	4	RF0142(2),RF0007,RF0165
scaffold_3	3	RF0142,RF0148,RF0024
scaffold_4	7	RF0154(2),RF0148(2),RF0024(2),RF0007
scaffold_5	5	RF0142(2),RF0007,RF0148,RF0165
scaffold_6	12	RF0007(7),RF0142(3),RF0024,RF0165
scaffold_7	2	RF0142,RF0144
scaffold_8	5	RF0142,RF0017,RF0102,RF0164,RF0139
scaffold_9	4	RF0154,RF0142,RF0148,RF0024
scaffold_10	3	RF0142,RF0148,RF0024
scaffold_11	6	RF0142(3),RF0148(2),RF0024
scaffold_12	1	RF0017
scaffold_13	2	RF0007,RF0142
scaffold_14	3	RF0007,RF0142,RF0144
scaffold_15	1	RF0024
scaffold_16	1	RF0007
scaffold_17	2	RF0142,RF0144
scaffold_18	2	RF0142,RF0165
scaffold_19	3	RF0148(2),RF0007
scaffold_20	2	RF0024,RF0144
scaffold_22	6	RF0144,RF0148,RF0007,RF0038,RF0165,RF0164
scaffold_23	4	RF0007(2),RF0148(2)
scaffold_24	2	RF0017,RF0164
scaffold_25	2	RF0142(2)
scaffold_26	1	RF0142
scaffold_27	1	RF0142
scaffold_28	1	RF0142
scaffold_29	6	RF0142(5),RF0144
scaffold_30	1	RF0024
scaffold_31	1	RF0142
scaffold_32	1	RF0148
scaffold_34	5	RF0142(2),RF0007,RF0148,RF0144
scaffold_35	3	RF0148,RF0165,RF0038
scaffold_36	2	RF0142,RF0144
scaffold_37	2	RF0148,RF0024
scaffold_38	3	RF0065,RF0024,RF0142
scaffold_39	2	RF0007,RF0142
scaffold_40	2	RF0142,RF0024
scaffold_41	2	RF0142,RF0141
scaffold_42	1	RF0017
scaffold_43	2	RF0007,RF0148
scaffold_44	1	RF0038
scaffold_45	5	RF0007(2),RF0154,RF0155,RF0142
scaffold_46	4	RF0142(2),RF0148,RF0024
scaffold_47	1	RF0024
scaffold_50	3	RF0142(3)
scaffold_51	1	RF0142
scaffold_52	2	RF0007,RF0142
scaffold_53	1	RF0144
scaffold_54	2	RF0148,RF0024
scaffold_55	5	RF0142,RF0017,RF0024,RF0046,RF0164
scaffold_56	2	RF0017,RF0165
scaffold_57	2	RF0024,RF0165
scaffold_58	1	RF0007
scaffold_59	4	RF0142(4)
scaffold_60	2	RF0148(2)
scaffold_61	2	RF0154,RF0155
scaffold_65	2	RF0142,RF0017
scaffold_67	4	RF0142(4)
scaffold_68	2	RF0148(2)
scaffold_70	1	RF0024
scaffold_71	1	RF0148
scaffold_72	1	RF0142
scaffold_73	1	RF0148
scaffold_75	1	RF0007
scaffold_76	3	RF0017,RF0164,RF0102
scaffold_78	1	RF0148
scaffold_81	1	RF0139
scaffold_83	3	RF0142(2),RF0007
scaffold_84	1	RF0148
scaffold_85	3	RF0017,RF0063,RF0139
scaffold_86	1	RF0142
scaffold_88	1	RF0142
scaffold_89	2	RF0142(2)
scaffold_90	3	RF0142(2),RF0024
scaffold_91	1	RF0024
scaffold_92	3	RF0007(2),RF0142
scaffold_94	1	RF0024
scaffold_95	2	RF0007,RF0142
scaffold_96	2	RF0142,RF0144
scaffold_97	2	RF0142(2)
scaffold_99	2	RF0007,RF0142
scaffold_100	2	RF0142(2)
