id	nhit	hits
scaffold_0	7	RF0142(4),RF0007,RF0148,RF0024
scaffold_1	7	RF0142(3),RF0007,RF0148,RF0165,RF0144
scaffold_3	4	RF0142(2),RF0007,RF0024
scaffold_4	3	RF0148(2),RF0142
scaffold_5	4	RF0142(2),RF0148,RF0024
scaffold_6	1	RF0148
scaffold_7	3	RF0142(3)
scaffold_8	1	RF0007
scaffold_9	1	RF0148
scaffold_10	3	RF0142(3)
scaffold_12	2	RF0148,RF0144
scaffold_13	1	RF0024
scaffold_14	1	RF0142
scaffold_15	3	RF0007,RF0148,RF0164
scaffold_19	4	RF0142(3),RF0024
scaffold_20	3	RF0148(2),RF0024
scaffold_21	1	RF0142
scaffold_22	2	RF0142(2)
scaffold_23	2	RF0148,RF0165
scaffold_25	1	RF0142
scaffold_26	1	RF0007
scaffold_27	1	RF0142
scaffold_31	2	RF0142(2)
scaffold_35	1	RF0142
scaffold_36	2	RF0142(2)
scaffold_40	2	RF0142,RF0148
scaffold_41	2	RF0148,RF0165
scaffold_43	1	RF0148
scaffold_47	1	RF0165
scaffold_48	1	RF0007
scaffold_49	1	RF0007
scaffold_50	2	RF0142(2)
scaffold_51	2	RF0142,RF0139
scaffold_52	2	RF0007,RF0142
scaffold_53	2	RF0142,RF0139
scaffold_58	2	RF0007,RF0148
scaffold_59	1	RF0024
scaffold_61	1	RF0142
scaffold_62	3	RF0142(2),RF0024
scaffold_64	1	RF0024
scaffold_65	2	RF0142,RF0144
scaffold_66	1	RF0142
scaffold_67	1	RF0142
scaffold_68	1	RF0148
scaffold_69	1	RF0142
scaffold_74	1	RF0142
scaffold_76	1	RF0142
scaffold_81	2	RF0142,RF0017
scaffold_83	1	RF0148
scaffold_86	1	RF0024
scaffold_88	3	RF0007,RF0165,RF0142
scaffold_93	1	RF0142
scaffold_95	1	RF0017
scaffold_98	1	RF0142
scaffold_99	1	RF0148
scaffold_103	1	RF0038
scaffold_106	3	RF0142(2),RF0007
scaffold_107	1	RF0142
scaffold_114	2	RF0142(2)
scaffold_115	1	RF0007
scaffold_116	2	RF0142,RF0133
scaffold_117	1	RF0056
scaffold_120	2	RF0142,RF0148
scaffold_122	1	RF0139
scaffold_123	1	RF0148
scaffold_125	3	RF0007(2),RF0142
scaffold_132	1	RF0142
scaffold_139	1	RF0144
scaffold_143	2	RF0017,RF0164
scaffold_144	1	RF0007
scaffold_146	1	RF0148
scaffold_157	1	RF0024
scaffold_159	1	RF0142
