id	nhit	hits
scaffold_1	3	RF0142(3)
scaffold_2	1	RF0144
scaffold_3	3	RF0148(2),RF0142
scaffold_6	1	RF0139
scaffold_11	1	RF0142
scaffold_13	2	RF0142(2)
scaffold_21	2	RF0142(2)
scaffold_24	1	RF0007
scaffold_25	1	RF0142
scaffold_28	1	RF0139
scaffold_32	1	RF0142
scaffold_40	1	RF0142
scaffold_43	2	RF0007,RF0024
scaffold_44	2	RF0148(2)
scaffold_46	1	RF0142
scaffold_48	1	RF0142
scaffold_52	2	RF0142(2)
scaffold_57	2	RF0142,RF0148
scaffold_59	1	RF0142
scaffold_67	3	RF0007(2),RF0142
scaffold_68	2	RF0142,RF0165
scaffold_69	1	RF0142
scaffold_70	1	RF0007
scaffold_71	1	RF0148
scaffold_73	1	RF0139
scaffold_83	1	RF0144
scaffold_87	2	RF0142,RF0024
scaffold_89	1	RF0142
scaffold_91	1	RF0133
scaffold_92	1	RF0142
scaffold_100	1	RF0142
scaffold_101	1	RF0148
scaffold_105	2	RF0142(2)
scaffold_106	1	RF0038
scaffold_109	1	RF0142
scaffold_112	1	RF0142
scaffold_120	1	RF0045
scaffold_121	1	RF0147
scaffold_122	1	RF0142
scaffold_130	2	RF0142(2)
scaffold_137	1	RF0142
scaffold_141	2	RF0142,RF0140
scaffold_145	1	RF0024
scaffold_150	1	RF0148
scaffold_152	2	RF0007,RF0165
scaffold_160	3	RF0007,RF0017,RF0164
scaffold_164	1	RF0039
scaffold_170	1	RF0142
scaffold_173	1	RF0142
scaffold_176	1	RF0007
scaffold_184	1	RF0024
scaffold_185	1	RF0112
scaffold_188	1	RF0007
scaffold_189	1	RF0007
scaffold_191	1	RF0007
scaffold_194	1	RF0007
scaffold_195	1	RF0148
scaffold_199	1	RF0144
scaffold_202	1	RF0024
scaffold_208	2	RF0007,RF0142
scaffold_212	1	RF0142
scaffold_216	3	RF0017,RF0140,RF0164
scaffold_228	1	RF0024
scaffold_258	1	RF0144
scaffold_266	1	RF0142
scaffold_281	2	RF0038,RF0144
scaffold_291	1	RF0148
scaffold_292	1	RF0165
scaffold_311	1	RF0139
scaffold_318	1	RF0017
scaffold_325	2	RF0142(2)
scaffold_328	1	RF0148
scaffold_374	2	RF0154,RF0155
scaffold_387	1	RF0089
scaffold_388	2	RF0148(2)
scaffold_391	1	RF0024
scaffold_394	1	RF0142
scaffold_398	1	RF0024
scaffold_403	2	RF0017,RF0164
scaffold_406	1	RF0142
scaffold_431	1	RF0142
scaffold_436	1	RF0142
