id	nhit	hits
scaffold_0	2	RF0065,RF0142
scaffold_1	3	RF0142,RF0148,RF0024
scaffold_2	5	RF0148(2),RF0007,RF0142,RF0144
scaffold_3	4	RF0024(2),RF0142,RF0146
scaffold_4	2	RF0142,RF0144
scaffold_5	2	RF0065,RF0155
scaffold_6	2	RF0024(2)
scaffold_7	2	RF0165,RF0139
scaffold_8	2	RF0065,RF0024
scaffold_9	1	RF0142
scaffold_12	1	RF0024
scaffold_14	2	RF0148,RF0024
scaffold_15	2	RF0007(2)
scaffold_16	1	RF0142
scaffold_17	1	RF0007
scaffold_18	2	RF0155,RF0142
scaffold_23	1	RF0142
scaffold_25	2	RF0065,RF0142
scaffold_29	1	RF0148
scaffold_31	3	RF0065(2),RF0142
scaffold_32	2	RF0007,RF0148
scaffold_34	1	RF0142
scaffold_36	3	RF0142,RF0140,RF0024
scaffold_39	1	RF0065
scaffold_40	2	RF0142,RF0024
scaffold_42	1	RF0065
scaffold_46	1	RF0148
scaffold_47	1	RF0065
scaffold_48	1	RF0007
scaffold_50	2	RF0063,RF0139
scaffold_52	1	RF0148
scaffold_54	1	RF0007
scaffold_55	3	RF0107,RF0017,RF0164
scaffold_57	1	RF0024
scaffold_58	2	RF0154,RF0155
scaffold_59	1	RF0148
scaffold_62	1	RF0148
scaffold_64	1	RF0148
scaffold_65	1	RF0007
scaffold_66	3	RF0063,RF0148,RF0139
scaffold_68	2	RF0148(2)
scaffold_71	1	RF0007
scaffold_73	1	RF0142
scaffold_76	1	RF0142
scaffold_77	1	RF0024
scaffold_82	1	RF0165
scaffold_84	1	RF0142
scaffold_86	1	RF0139
scaffold_88	1	RF0142
scaffold_89	1	RF0007
scaffold_90	1	RF0142
scaffold_91	1	RF0065
scaffold_92	2	RF0024,RF0144
scaffold_95	1	RF0146
scaffold_96	1	RF0007
scaffold_97	1	RF0148
scaffold_100	1	RF0142
scaffold_101	1	RF0053
scaffold_102	4	RF0142(2),RF0154,RF0155
scaffold_103	1	RF0024
scaffold_106	1	RF0065
scaffold_107	1	RF0024
scaffold_115	1	RF0148
scaffold_116	1	RF0142
scaffold_120	1	RF0142
scaffold_124	1	RF0024
scaffold_126	1	RF0142
scaffold_128	2	RF0142(2)
scaffold_131	1	RF0165
scaffold_137	1	RF0148
scaffold_139	1	RF0065
scaffold_148	1	RF0065
scaffold_150	1	RF0142
scaffold_157	2	RF0007,RF0148
scaffold_158	2	RF0142,RF0024
scaffold_159	1	RF0007
scaffold_160	1	RF0024
scaffold_161	1	RF0024
scaffold_167	1	RF0142
scaffold_171	1	RF0024
scaffold_174	1	RF0165
scaffold_176	1	RF0007
scaffold_177	1	RF0142
scaffold_182	1	RF0142
scaffold_197	1	RF0065
scaffold_200	1	RF0142
scaffold_201	2	RF0154,RF0155
scaffold_202	1	RF0024
scaffold_203	1	RF0007
scaffold_206	1	RF0007
scaffold_212	1	RF0133
scaffold_216	1	RF0142
scaffold_217	1	RF0024
scaffold_223	2	RF0148(2)
scaffold_229	1	RF0165
scaffold_235	1	RF0142
scaffold_237	1	RF0038
scaffold_239	1	RF0142
scaffold_249	1	RF0142
scaffold_250	1	RF0142
scaffold_256	1	RF0142
scaffold_260	1	RF0017
scaffold_262	1	RF0142
scaffold_263	2	RF0007(2)
scaffold_264	1	RF0139
scaffold_272	1	RF0024
scaffold_276	1	RF0142
scaffold_277	1	RF0142
scaffold_278	1	RF0007
scaffold_280	1	RF0144
scaffold_290	1	RF0024
scaffold_302	1	RF0024
scaffold_305	1	RF0065
scaffold_307	1	RF0148
scaffold_313	1	RF0024
scaffold_318	1	RF0148
scaffold_319	1	RF0148
scaffold_327	1	RF0139
scaffold_330	1	RF0144
scaffold_335	1	RF0148
scaffold_337	2	RF0148(2)
scaffold_339	1	RF0065
