id	nhit	hits
scaffold_0	1	VFG001855
scaffold_1	4	VFG001373,VFG001967,VFG001855,VFG000077
scaffold_3	1	VFG002182
scaffold_9	2	VFG001967,VFG000077
scaffold_11	6	VFG002376,VFG002377,VFG001375,VFG001374,VFG002162,VFG001376
scaffold_13	4	VFG002480,VFG002365,VFG002364,VFG001369
scaffold_14	1	VFG013368
scaffold_15	2	VFG002225,VFG001338
scaffold_16	1	VFG000077
scaffold_17	2	VFG000963,VFG002556
scaffold_18	1	VFG000079
scaffold_20	2	VFG013286(2)
scaffold_21	1	VFG013286
scaffold_22	2	VFG009570,VFG002182
scaffold_23	3	VFG001915,VFG000198,VFG000192
scaffold_24	1	VFG011414
scaffold_25	4	VFG001312,VFG000077,VFG001855,VFG013265
scaffold_26	2	VFG013286,VFG000077
scaffold_27	1	VFG013286
scaffold_30	3	VFG002144,VFG001915,VFG000198
scaffold_32	2	VFG001855,VFG000077
scaffold_33	1	VFG013265
scaffold_34	1	VFG000077
scaffold_37	2	VFG001826,VFG041304
scaffold_39	2	VFG000077,VFG001369
scaffold_42	1	VFG000077
scaffold_47	1	VFG002190
scaffold_48	1	VFG000232
scaffold_55	1	VFG000080
scaffold_57	1	VFG002162
scaffold_59	3	VFG001967,VFG001867,VFG002225
scaffold_60	3	VFG001373,VFG001855,VFG013368
scaffold_61	1	VFG045340
scaffold_62	1	VFG001967
scaffold_63	2	VFG001952,VFG002225
scaffold_67	1	VFG001967
scaffold_70	1	VFG001248
scaffold_77	5	VFG000963,VFG013368,VFG001376,VFG001375,VFG001374
scaffold_78	2	VFG001967,VFG013286
scaffold_83	2	VFG002480,VFG001369
scaffold_84	2	VFG001855,VFG002084
scaffold_85	1	VFG037100
scaffold_86	1	VFG000079
scaffold_87	2	VFG000079,VFG001855
scaffold_88	1	VFG013368
scaffold_89	3	VFG001301,VFG001376,VFG001375
scaffold_92	1	VFG013286
scaffold_93	2	VFG000963,VFG002182
scaffold_102	1	VFG000079
scaffold_105	1	VFG045340
scaffold_106	2	VFG001855,VFG001369
scaffold_109	1	VFG001967
scaffold_111	2	VFG000963,VFG013368
scaffold_112	3	VFG000037,VFG000431,VFG000035
scaffold_117	1	VFG002480
scaffold_118	1	VFG002480
scaffold_122	1	VFG013286
scaffold_125	1	VFG000077
scaffold_129	3	VFG000963,VFG006717,VFG002377
scaffold_131	2	VFG002162,VFG001855
scaffold_132	1	VFG001373
scaffold_137	1	VFG000037
scaffold_138	4	VFG002162,VFG013365,VFG013368,VFG001967
scaffold_143	1	VFG001855
scaffold_144	1	VFG001855
scaffold_145	1	VFG000077
scaffold_147	1	VFG001855
scaffold_150	1	VFG002190
scaffold_151	1	VFG005293
scaffold_155	2	VFG000079,VFG000964
scaffold_157	1	VFG002377
scaffold_158	1	VFG000182
scaffold_163	1	VFG001855
scaffold_168	1	VFG000077
scaffold_172	2	VFG001967,VFG001855
scaffold_173	1	VFG001942
scaffold_175	1	VFG013286
scaffold_180	1	VFG000077
scaffold_190	1	VFG002162
scaffold_191	1	VFG006717
scaffold_193	3	VFG001915,VFG000232,VFG000390
