id	nhit	hits
scaffold_0	3	VFG002076,VFG001855,VFG000077
scaffold_1	4	VFG002162,VFG000079,VFG013286,VFG001369
scaffold_2	1	VFG013368
scaffold_3	1	VFG002480
scaffold_4	1	VFG000077
scaffold_6	1	VFG037100
scaffold_8	14	VFG002050,VFG000331,VFG001249,VFG002056,VFG002048,VFG002049,VFG013265,VFG002053,VFG002052,VFG002046,VFG002047,VFG002051,VFG002055,VFG002054
scaffold_9	3	VFG013286(2),VFG000963
scaffold_10	2	VFG001967,VFG001855
scaffold_11	3	VFG017856(2),VFG010882
scaffold_13	4	VFG036956,VFG000121,VFG001249,VFG043319
scaffold_14	1	VFG002182
scaffold_15	2	VFG001952,VFG002225
scaffold_18	2	VFG001311,VFG000964
scaffold_20	2	VFG002376,VFG002377
scaffold_21	38	VFG000139,VFG000330,VFG000332,VFG000828,VFG000820,VFG000743,VFG000823,VFG000824,VFG000744,VFG000826,VFG000827,VFG000802,VFG000800,VFG000801,VFG000806,VFG000807,VFG000804,VFG000805,VFG000808,VFG000809,VFG000825,VFG000797,VFG000794,VFG000795,VFG000739,VFG000142,VFG000140,VFG000811,VFG000813,VFG000812,VFG000833,VFG000814,VFG000817,VFG000816,VFG000819,VFG000818,VFG013400,VFG000830
scaffold_24	1	VFG043383
scaffold_27	3	VFG001967,VFG000080,VFG013286
scaffold_28	18	VFG000446,VFG000923,VFG000445,VFG000929,VFG000448,VFG000925,VFG000924,VFG000934,VFG000926,VFG000932,VFG000933,VFG000930,VFG000931,VFG044159,VFG013321,VFG044165,VFG000928,VFG000447
scaffold_29	3	VFG000116,VFG036956,VFG001249
scaffold_30	5	VFG034772,VFG001381,VFG034873,VFG001855,VFG034866
scaffold_31	26	VFG043211,VFG043205,VFG002529,VFG002340,VFG043209,VFG043208,VFG002322,VFG002329,VFG002328,VFG043207,VFG043206,VFG002318,VFG002319,VFG002336,VFG002335,VFG002332,VFG002356,VFG002330,VFG002331,VFG043212,VFG043213,VFG043210,VFG002357,VFG002338,VFG002358,VFG002359
scaffold_34	1	VFG000963
scaffold_38	2	VFG000463,VFG001867
scaffold_42	1	VFG002162
scaffold_45	1	VFG000077
scaffold_46	20	VFG002350,VFG002351,VFG002344,VFG002349,VFG000457,VFG002348,VFG000459,VFG000458,VFG002345,VFG002346,VFG002343,VFG002342,VFG002341,VFG002347,VFG013436,VFG000460,VFG000461,VFG000462,VFG004125,VFG012436
scaffold_47	1	VFG000077
scaffold_49	1	VFG001855
scaffold_51	3	VFG013248,VFG013242,VFG013236
scaffold_56	1	VFG013286
scaffold_60	12	VFG043209,VFG017856,VFG034880,VFG000873,VFG000872,VFG000871,VFG000877,VFG000876,VFG000875,VFG000874,VFG000879,VFG000878
scaffold_63	1	VFG045340
scaffold_64	2	VFG000274,VFG000270
scaffold_69	1	VFG000079
scaffold_79	1	VFG042870
scaffold_81	1	VFG006717
scaffold_85	2	VFG000533,VFG000551
scaffold_88	2	VFG000274,VFG000270
scaffold_92	3	VFG001373,VFG013508,VFG013368
scaffold_96	1	VFG037028
scaffold_98	2	VFG001967,VFG006717
scaffold_102	1	VFG000080
scaffold_106	3	VFG000963,VFG001855,VFG013368
scaffold_112	4	VFG013384,VFG017856,VFG013374,VFG013390
scaffold_113	1	VFG013412
scaffold_114	7	VFG002413,VFG002412,VFG002417,VFG002416,VFG002415,VFG002414,VFG045349
scaffold_117	1	VFG002182
scaffold_124	2	VFG000079,VFG000077
scaffold_125	1	VFG000963
scaffold_130	1	VFG017856
scaffold_134	3	VFG034746,VFG013465,VFG034942
scaffold_135	1	VFG013286
scaffold_136	1	VFG001967
scaffold_139	2	VFG002364,VFG002225
scaffold_147	1	VFG013368
scaffold_148	1	VFG000079
scaffold_149	5	VFG002363,VFG002362,VFG002365,VFG002364,VFG013346
scaffold_152	1	VFG001855
scaffold_162	2	VFG002365,VFG001338
scaffold_165	1	VFG037100
scaffold_167	1	VFG001443
scaffold_174	1	VFG013286
scaffold_179	2	VFG000274,VFG000270
scaffold_186	1	VFG013286
scaffold_193	2	VFG001300,VFG001369
scaffold_197	2	VFG000963,VFG002377
scaffold_203	1	VFG012438
scaffold_211	1	VFG013368
scaffold_219	1	VFG005293
scaffold_221	1	VFG001855
scaffold_224	1	VFG000079
scaffold_233	1	VFG013286
scaffold_238	1	VFG000077
scaffold_254	1	VFG034849
scaffold_256	1	VFG000079
scaffold_265	3	VFG001373,VFG000963,VFG001300
scaffold_269	3	VFG000963,VFG002364,VFG002225
scaffold_278	1	VFG013346
scaffold_279	1	VFG001855
scaffold_281	1	VFG013418
scaffold_284	1	VFG000079
scaffold_287	4	VFG002182(2),VFG002162,VFG013286
scaffold_289	3	VFG000079,VFG001855,VFG013265
scaffold_293	1	VFG006717
scaffold_295	2	VFG001967,VFG001855
scaffold_306	1	VFG002162
scaffold_315	1	VFG002162
scaffold_320	2	VFG034754(2)
scaffold_323	1	VFG013286
scaffold_324	1	VFG034815
scaffold_346	3	VFG000963,VFG001348,VFG013368
scaffold_350	2	VFG001347,VFG002182
scaffold_363	1	VFG013286
scaffold_367	1	VFG001855
scaffold_374	1	VFG000077
scaffold_383	4	VFG002084,VFG002093,VFG002092,VFG007138
scaffold_389	1	VFG001855
scaffold_410	1	VFG001855
scaffold_412	1	VFG001967
scaffold_416	1	VFG001967
scaffold_417	1	VFG009570
scaffold_439	4	VFG000873,VFG000878,VFG000876,VFG000911
scaffold_455	1	VFG013286
scaffold_462	1	VFG000077
scaffold_471	1	VFG000079
scaffold_492	1	VFG000077
scaffold_508	1	VFG045349
scaffold_524	1	VFG001300
scaffold_531	1	VFG013286
scaffold_535	1	VFG000964
scaffold_554	1	VFG001369
scaffold_563	1	VFG013286
scaffold_569	1	VFG001967
scaffold_579	1	VFG000077
scaffold_588	1	VFG000079
scaffold_589	1	VFG001855
scaffold_593	1	VFG000079
scaffold_605	1	VFG001373
scaffold_609	2	VFG000963,VFG002362
scaffold_616	1	VFG000080
scaffold_650	1	VFG002162
scaffold_655	1	VFG001855
scaffold_656	1	VFG001861
scaffold_662	1	VFG000077
scaffold_727	1	VFG002162
scaffold_734	1	VFG013248
scaffold_740	1	VFG000077
scaffold_787	1	VFG000077
scaffold_807	1	VFG037100
scaffold_831	2	VFG002162,VFG000963
scaffold_841	1	VFG000077
scaffold_850	1	VFG001373
scaffold_887	1	VFG000079
scaffold_889	1	VFG000077
scaffold_891	1	VFG000963
scaffold_924	1	VFG000963
scaffold_927	1	VFG000079
scaffold_935	1	VFG000077
scaffold_999	1	VFG001855
scaffold_1032	1	VFG000839
scaffold_1034	1	VFG000963
scaffold_1043	1	VFG001373
scaffold_1056	2	VFG000963,VFG013368
scaffold_1059	1	VFG001855
scaffold_1081	1	VFG000077
scaffold_1085	1	VFG001855
scaffold_1098	4	VFG034966,VFG034942,VFG035073,VFG002122
scaffold_1111	1	VFG001347
scaffold_1113	1	VFG002162
scaffold_1159	1	VFG000574
scaffold_1193	1	VFG000079
scaffold_1207	1	VFG013265
scaffold_1232	2	VFG002363,VFG013368
scaffold_1275	1	VFG000077
scaffold_1299	1	VFG013286
