id	nhit	hits
scaffold_0	5	VFG011414,VFG001913,VFG001223,VFG000048,VFG001855
scaffold_1	5	VFG000274,VFG002162,VFG000077,VFG000270,VFG013368
scaffold_3	6	VFG002376,VFG002377,VFG001375,VFG001376,VFG002162,VFG001374
scaffold_4	1	VFG001967
scaffold_7	1	VFG002554
scaffold_8	1	VFG013286
scaffold_11	1	VFG000077
scaffold_15	1	VFG000077
scaffold_16	2	VFG013286(2)
scaffold_17	1	VFG002377
scaffold_20	1	VFG045340
scaffold_21	1	VFG002162
scaffold_27	1	VFG000077
scaffold_28	1	VFG001855
scaffold_35	1	VFG013368
scaffold_37	2	VFG001373,VFG001915
scaffold_40	1	VFG013286
scaffold_45	3	VFG013286,VFG002182,VFG001338
scaffold_49	1	VFG001855
scaffold_53	2	VFG001967,VFG000079
scaffold_55	1	VFG001855
scaffold_62	1	VFG000077
scaffold_68	1	VFG002377
scaffold_70	1	VFG001855
scaffold_88	1	VFG001855
scaffold_90	1	VFG000079
scaffold_94	3	VFG000963,VFG002364,VFG002225
scaffold_102	1	VFG000079
scaffold_126	1	VFG005293
scaffold_144	1	VFG000079
scaffold_145	1	VFG002162
scaffold_148	3	VFG000963,VFG002365,VFG002364
scaffold_154	1	VFG013286
scaffold_155	2	VFG013286,VFG002182
scaffold_162	2	VFG000963,VFG002377
scaffold_163	1	VFG001369
scaffold_164	1	VFG000365
scaffold_167	3	VFG001967(2),VFG013286
scaffold_186	1	VFG001855
scaffold_187	2	VFG001967,VFG013368
scaffold_191	2	VFG000963,VFG013368
scaffold_194	1	VFG002182
scaffold_198	1	VFG000079
scaffold_205	3	VFG002182(2),VFG013286
scaffold_253	1	VFG001967
scaffold_267	1	VFG001967
scaffold_291	1	VFG002190
scaffold_302	1	VFG000077
scaffold_306	1	VFG001855
scaffold_357	2	VFG002480,VFG001369
scaffold_362	1	VFG002162
scaffold_372	1	VFG001967
scaffold_376	1	VFG001855
scaffold_385	1	VFG006717
scaffold_394	2	VFG000079,VFG000077
scaffold_402	1	VFG000079
scaffold_413	1	VFG002182
scaffold_429	1	VFG001248
scaffold_455	1	VFG013286
scaffold_459	1	VFG000232
scaffold_495	1	VFG000077
scaffold_530	1	VFG000077
scaffold_567	1	VFG002162
scaffold_568	1	VFG001373
scaffold_621	1	VFG013368
scaffold_633	1	VFG002162
scaffold_700	1	VFG002162
scaffold_717	1	VFG000964
scaffold_726	1	VFG013286
scaffold_741	1	VFG013286
scaffold_777	1	VFG000079
scaffold_791	1	VFG001855
scaffold_811	2	VFG000274,VFG000270
scaffold_875	1	VFG000079
scaffold_879	1	VFG002162
scaffold_898	1	VFG000077
scaffold_1017	1	VFG000963
scaffold_1024	1	VFG001855
scaffold_1069	1	VFG042870
scaffold_1098	1	VFG006717
scaffold_1127	1	VFG000077
scaffold_1150	1	VFG000077
scaffold_1183	1	VFG000079
scaffold_1282	1	VFG013368
scaffold_1304	1	VFG001373
scaffold_1357	1	VFG013286
scaffold_1378	1	VFG001855
scaffold_1395	1	VFG000963
scaffold_1426	1	VFG001300
scaffold_1462	1	VFG001347
scaffold_1480	1	VFG002162
scaffold_1580	1	VFG002189
scaffold_1637	1	VFG002377
scaffold_1708	1	VFG001855
scaffold_1880	1	VFG002182
scaffold_1908	1	VFG000079
scaffold_1937	1	VFG002225
scaffold_1968	1	VFG009570
scaffold_1978	1	VFG002190
scaffold_2099	1	VFG000963
scaffold_2112	2	VFG000274,VFG000270
scaffold_2123	1	VFG001967
scaffold_2129	1	VFG000077
scaffold_2219	1	VFG000274
scaffold_2286	1	VFG002162
scaffold_2327	4	VFG001365,VFG001366,VFG001367,VFG001368
scaffold_2343	1	VFG037028
scaffold_2399	1	VFG000077
scaffold_2401	1	VFG013368
scaffold_2583	1	VFG001300
scaffold_2736	1	VFG000079
scaffold_2761	1	VFG001347
scaffold_2845	1	VFG013368
scaffold_2994	1	VFG005313
scaffold_3017	2	VFG000271,VFG000270
scaffold_3068	1	VFG000079
scaffold_3077	1	VFG001269
scaffold_3118	2	VFG001376,VFG001375
scaffold_3154	1	VFG000079
scaffold_3232	1	VFG000963
scaffold_3244	1	VFG000365
scaffold_3260	1	VFG001855
scaffold_3266	2	VFG013286,VFG002182
scaffold_3296	1	VFG001338
scaffold_3637	1	VFG001967
scaffold_3699	1	VFG002162
scaffold_3773	1	VFG002162
scaffold_3784	1	VFG001374
scaffold_3881	1	VFG001348
scaffold_3962	1	VFG000431
scaffold_4109	1	VFG002182
scaffold_4234	1	VFG005293
scaffold_4355	1	VFG037100
scaffold_4869	1	VFG001855
scaffold_4875	1	VFG037100
scaffold_4947	1	VFG006717
scaffold_5164	1	VFG001967
scaffold_5426	1	VFG000037
scaffold_5576	3	VFG001367,VFG001351,VFG001352
scaffold_5678	2	VFG002176,VFG002177
scaffold_5791	1	VFG000079
scaffold_5797	1	VFG001359
scaffold_5835	1	VFG000079
scaffold_6078	2	VFG001329,VFG000959
scaffold_6380	1	VFG000963
scaffold_6704	2	VFG001367,VFG001349
scaffold_6888	1	VFG000077
scaffold_7218	1	VFG013286
scaffold_7258	1	VFG001347
scaffold_7763	1	VFG013286
scaffold_7909	1	VFG011946
scaffold_8031	1	VFG002182
scaffold_8324	1	VFG000963
scaffold_8521	1	VFG000077
scaffold_8568	1	VFG007023
scaffold_9200	1	VFG000232
scaffold_9517	1	VFG002196
scaffold_9570	1	VFG000963
scaffold_9756	1	VFG002377
scaffold_9815	1	VFG001374
scaffold_9864	1	VFG013368
scaffold_9946	1	VFG000963
scaffold_10087	1	VFG000232
scaffold_10091	1	VFG013368
scaffold_10217	1	VFG045340
scaffold_10394	1	VFG002162
scaffold_11155	1	VFG001855
scaffold_11165	1	VFG006717
scaffold_11166	1	VFG000079
scaffold_11408	1	VFG000077
scaffold_11473	1	VFG000079
scaffold_11483	1	VFG000366
scaffold_11653	1	VFG000274
scaffold_12388	1	VFG002162
scaffold_12443	1	VFG013286
scaffold_12658	1	VFG002190
scaffold_12880	1	VFG007158
scaffold_13162	1	VFG000080
scaffold_13383	1	VFG006717
scaffold_13629	1	VFG041304
scaffold_13748	1	VFG006717
scaffold_14338	1	VFG001347
scaffold_14383	1	VFG037100
