id	nhit	hits
scaffold_0	2	VFG002190,VFG002026
scaffold_1	2	VFG000077,VFG037100
scaffold_2	1	VFG000079
scaffold_4	3	VFG011414,VFG000964,VFG001855
scaffold_7	1	VFG013286
scaffold_8	1	VFG001373
scaffold_9	1	VFG006717
scaffold_17	1	VFG013286
scaffold_22	3	VFG000963,VFG002364,VFG002225
scaffold_24	1	VFG002162
scaffold_26	3	VFG002182,VFG002376,VFG002377
scaffold_33	1	VFG002182
scaffold_61	1	VFG002377
scaffold_63	1	VFG002070
scaffold_66	2	VFG001373,VFG001300
scaffold_68	2	VFG001967,VFG013368
scaffold_75	35	VFG012362,VFG000828,VFG000820,VFG000743,VFG000823,VFG000824,VFG000825,VFG000826,VFG000827,VFG034746,VFG000800,VFG000801,VFG000806,VFG000807,VFG000804,VFG000805,VFG000808,VFG000809,VFG000797,VFG000794,VFG000795,VFG000802,VFG000739,VFG034778,VFG000811,VFG000810,VFG000813,VFG000812,VFG000833,VFG000814,VFG000817,VFG000816,VFG000819,VFG000818,VFG000830
scaffold_79	1	VFG001855
scaffold_81	1	VFG001369
scaffold_88	2	VFG000463,VFG001867
scaffold_92	1	VFG000365
scaffold_96	1	VFG001338
scaffold_109	1	VFG000963
scaffold_118	1	VFG001369
scaffold_146	1	VFG017856
scaffold_149	1	VFG034866
scaffold_168	5	VFG002363,VFG001969,VFG002365,VFG002364,VFG013346
scaffold_174	1	VFG013368
scaffold_184	1	VFG002377
scaffold_204	1	VFG000845
scaffold_216	6	VFG000363,VFG000362,VFG000361,VFG000360,VFG000358,VFG000359
scaffold_221	3	VFG000963,VFG013368,VFG013346
scaffold_232	4	VFG000903,VFG042445,VFG000858,VFG042425
scaffold_233	2	VFG012513,VFG012505
scaffold_238	1	VFG000079
scaffold_244	1	VFG001967
scaffold_247	1	VFG000077
scaffold_252	1	VFG013286
scaffold_256	4	VFG001534,VFG034954,VFG034761,VFG034932
scaffold_260	3	VFG001373,VFG013508,VFG013368
scaffold_263	3	VFG000555(2),VFG000557
scaffold_273	1	VFG001373
scaffold_283	4	VFG013286,VFG013368,VFG000963,VFG013346
scaffold_285	1	VFG001300
scaffold_289	1	VFG000077
scaffold_325	1	VFG002162
scaffold_335	2	VFG002050,VFG002048
scaffold_346	1	VFG013368
scaffold_347	1	VFG001855
scaffold_356	2	VFG001829,VFG001828
scaffold_367	2	VFG000878,VFG000876
scaffold_380	3	VFG013384,VFG013374,VFG013390
scaffold_399	1	VFG013286
scaffold_403	1	VFG000077
scaffold_408	1	VFG001443
scaffold_418	6	VFG043212,VFG043213,VFG043210,VFG043211,VFG002358,VFG002359
scaffold_445	1	VFG013436
scaffold_460	1	VFG000077
scaffold_468	3	VFG002417,VFG002416,VFG002415
scaffold_474	5	VFG000368,VFG000367,VFG000366,VFG000365,VFG000364
scaffold_479	1	VFG002162
scaffold_502	2	VFG002376,VFG002377
scaffold_512	1	VFG000079
scaffold_543	1	VFG002182
scaffold_545	1	VFG001249
scaffold_547	2	VFG002225,VFG002364
scaffold_548	4	VFG000842,VFG000843,VFG000840,VFG000841
scaffold_559	2	VFG000140,VFG000139
scaffold_563	7	VFG012505,VFG012509,VFG000935,VFG012501,VFG000856,VFG000850,VFG000853
scaffold_570	1	VFG000331
scaffold_590	1	VFG000963
scaffold_595	5	VFG000936,VFG000937,VFG000939,VFG000938,VFG000940
scaffold_635	1	VFG000077
scaffold_642	1	VFG006717
scaffold_663	3	VFG013400,VFG000142,VFG000332
scaffold_665	1	VFG002162
scaffold_680	1	VFG013412
scaffold_709	1	VFG001855
scaffold_734	1	VFG001855
scaffold_746	1	VFG000079
scaffold_751	1	VFG000080
scaffold_760	3	VFG034746,VFG034887,VFG034795
scaffold_767	1	VFG043209
scaffold_770	1	VFG000121
scaffold_788	1	VFG001855
scaffold_802	1	VFG002093
scaffold_819	1	VFG000077
scaffold_826	1	VFG001855
scaffold_842	2	VFG001347,VFG000963
scaffold_845	1	VFG001312
scaffold_865	3	VFG001376,VFG001375,VFG001374
scaffold_878	3	VFG002321,VFG002318,VFG002319
scaffold_907	3	VFG013248,VFG013242,VFG013236
scaffold_952	1	VFG000077
scaffold_963	1	VFG001249
scaffold_971	1	VFG001369
scaffold_1043	7	VFG002347,VFG002346,VFG002345,VFG002344,VFG002343,VFG002342,VFG002341
scaffold_1052	8	VFG002049,VFG002053,VFG002052,VFG002051,VFG002050,VFG002056,VFG002055,VFG002054
scaffold_1076	1	VFG013265
scaffold_1079	1	VFG013368
scaffold_1088	1	VFG043319
scaffold_1089	4	VFG002350,VFG002351,VFG002349,VFG002348
scaffold_1108	1	VFG017856
scaffold_1121	7	VFG043209,VFG043208,VFG002357,VFG002529,VFG043205,VFG043207,VFG043206
scaffold_1133	1	VFG017856
scaffold_1146	2	VFG034772,VFG001381
scaffold_1190	1	VFG013321
scaffold_1228	1	VFG000574
scaffold_1233	3	VFG000330,VFG000139,VFG000140
scaffold_1247	3	VFG002046,VFG002047,VFG002048
scaffold_1282	1	VFG000274
scaffold_1326	1	VFG013346
scaffold_1334	1	VFG000903
scaffold_1347	1	VFG034754
scaffold_1361	1	VFG000903
scaffold_1365	7	VFG000457,VFG000459,VFG000458,VFG000460,VFG000461,VFG000462,VFG004125
scaffold_1376	2	VFG035043,VFG033805
scaffold_1416	1	VFG000865
scaffold_1422	3	VFG035062,VFG042218,VFG045339
scaffold_1423	1	VFG010882
scaffold_1430	2	VFG034840,VFG034786
scaffold_1456	1	VFG017856
scaffold_1463	1	VFG001967
scaffold_1465	1	VFG000964
scaffold_1473	1	VFG045349
scaffold_1494	1	VFG013286
scaffold_1502	1	VFG002304
scaffold_1518	1	VFG002480
scaffold_1566	1	VFG000079
scaffold_1593	4	VFG000873,VFG000872,VFG000875,VFG000874
scaffold_1611	1	VFG000077
scaffold_1614	1	VFG036956
scaffold_1634	2	VFG000876,VFG000911
scaffold_1637	1	VFG000844
scaffold_1674	1	VFG034849
scaffold_1693	1	VFG002162
scaffold_1752	1	VFG001967
scaffold_1790	2	VFG001376,VFG001375
scaffold_1804	1	VFG045346
scaffold_1818	2	VFG002365,VFG002364
scaffold_1825	1	VFG002356
scaffold_1849	3	VFG000455,VFG000454,VFG000456
scaffold_1859	1	VFG001861
scaffold_1863	2	VFG034815(2)
scaffold_1926	1	VFG002362
scaffold_1980	1	VFG000331
scaffold_2003	1	VFG012438
scaffold_2025	1	VFG000551
scaffold_2106	1	VFG001444
scaffold_2121	1	VFG000445
scaffold_2191	1	VFG002321
scaffold_2195	3	VFG002413,VFG002412,VFG002414
scaffold_2199	1	VFG000270
scaffold_2205	1	VFG000079
scaffold_2215	1	VFG002413
scaffold_2257	1	VFG013286
scaffold_2274	1	VFG045349
scaffold_2278	2	VFG000929,VFG000923
scaffold_2316	1	VFG034849
scaffold_2352	2	VFG002056,VFG002055
scaffold_2355	2	VFG000924,VFG000931
scaffold_2370	1	VFG001017
scaffold_2373	1	VFG002182
scaffold_2375	3	VFG002329,VFG002328,VFG002330
scaffold_2395	1	VFG000963
scaffold_2417	3	VFG000448,VFG000446,VFG000447
scaffold_2450	1	VFG036956
scaffold_2482	1	VFG000533
scaffold_2501	1	VFG001300
scaffold_2634	1	VFG000963
scaffold_2641	1	VFG000332
scaffold_2704	2	VFG002336,VFG002335
scaffold_2717	1	VFG034895
scaffold_2770	1	VFG000963
scaffold_2776	1	VFG001861
scaffold_2779	1	VFG045346
scaffold_2828	1	VFG000116
scaffold_2834	1	VFG001249
scaffold_2941	3	VFG000925,VFG000926,VFG000928
scaffold_3027	1	VFG000930
scaffold_3109	1	VFG002162
scaffold_3173	1	VFG013286
scaffold_3176	1	VFG000873
scaffold_3184	1	VFG000232
scaffold_3224	1	VFG013418
scaffold_3336	1	VFG002092
scaffold_3467	1	VFG001374
scaffold_3476	2	VFG034942,VFG002122
scaffold_3484	1	VFG001300
scaffold_3629	1	VFG001300
scaffold_3646	2	VFG034873(2)
scaffold_3780	1	VFG000533
scaffold_3784	2	VFG034966,VFG035073
scaffold_3791	1	VFG002304
scaffold_3854	1	VFG000463
scaffold_3892	1	VFG000274
scaffold_3894	3	VFG002336,VFG002335,VFG002338
scaffold_3906	1	VFG000079
scaffold_3935	2	VFG000879,VFG000878
scaffold_4013	1	VFG001855
scaffold_4027	2	VFG002347,VFG002348
scaffold_4096	1	VFG017856
scaffold_4127	1	VFG013286
scaffold_4236	1	VFG034873
scaffold_4284	2	VFG000879,VFG000878
scaffold_4511	1	VFG013286
scaffold_4597	1	VFG001249
scaffold_4600	1	VFG000077
scaffold_4608	3	VFG034754(3)
scaffold_4663	1	VFG013265
scaffold_4678	1	VFG001369
scaffold_4881	1	VFG000269
scaffold_4884	1	VFG005313
scaffold_4908	1	VFG001862
scaffold_5007	2	VFG000932,VFG000933
scaffold_5049	1	VFG001300
scaffold_5075	1	VFG000551
scaffold_5204	1	VFG044165
scaffold_5252	1	VFG034849
scaffold_5364	2	VFG002332,VFG002331
scaffold_5512	1	VFG002162
scaffold_5551	1	VFG000079
scaffold_5604	1	VFG001348
scaffold_5652	1	VFG010882
scaffold_5985	1	VFG006717
scaffold_6058	1	VFG000963
scaffold_6072	1	VFG045349
scaffold_6102	1	VFG034849
scaffold_6103	1	VFG000079
scaffold_6238	1	VFG001374
scaffold_6420	1	VFG001348
scaffold_6458	1	VFG034873
scaffold_6515	1	VFG034895
scaffold_6524	1	VFG044159
scaffold_6530	1	VFG000106
scaffold_6561	1	VFG001373
scaffold_6571	1	VFG001855
scaffold_6688	1	VFG000077
scaffold_6705	1	VFG001347
scaffold_6711	2	VFG000929,VFG000923
scaffold_7456	1	VFG000106
scaffold_7475	1	VFG000872
scaffold_7511	1	VFG002341
scaffold_7616	1	VFG002225
scaffold_7726	1	VFG037100
scaffold_7740	1	VFG000365
scaffold_8113	1	VFG001348
scaffold_8313	2	VFG000877,VFG000876
scaffold_8420	1	VFG002363
scaffold_8436	1	VFG000077
scaffold_8547	1	VFG013465
scaffold_8624	1	VFG001967
scaffold_8715	2	VFG000873,VFG000874
scaffold_8802	1	VFG043319
scaffold_9350	1	VFG034772
scaffold_9355	1	VFG000079
scaffold_9500	1	VFG002363
scaffold_9726	1	VFG002365
scaffold_9776	1	VFG002162
scaffold_9919	1	VFG000873
scaffold_10027	1	VFG013368
scaffold_10168	1	VFG043209
scaffold_10369	1	VFG002054
scaffold_10454	2	VFG002347,VFG002348
scaffold_10552	1	VFG001249
scaffold_10601	1	VFG000079
