id	nhit	hits
scaffold_0	2	VFG013286,VFG013368
scaffold_1	1	VFG002182
scaffold_5	1	VFG002225
scaffold_8	2	VFG006717,VFG000077
scaffold_12	1	VFG006717
scaffold_15	1	VFG001300
scaffold_20	1	VFG000077
scaffold_27	3	VFG002189,VFG002190,VFG001359
scaffold_28	1	VFG001967
scaffold_32	1	VFG000077
scaffold_41	1	VFG042870
scaffold_43	2	VFG001967,VFG000079
scaffold_48	1	VFG000963
scaffold_64	1	VFG001855
scaffold_65	1	VFG001855
scaffold_67	1	VFG011414
scaffold_81	1	VFG002225
scaffold_84	4	VFG001365,VFG001366,VFG001367,VFG001368
scaffold_89	1	VFG013286
scaffold_94	4	VFG002314,VFG002315,VFG002317,VFG002313
scaffold_96	1	VFG037100
scaffold_106	2	VFG000431,VFG000077
scaffold_111	1	VFG002162
scaffold_117	1	VFG002480
scaffold_126	2	VFG000080,VFG013286
scaffold_135	1	VFG001855
scaffold_141	2	VFG000080,VFG001330
scaffold_142	2	VFG001373,VFG001855
scaffold_146	1	VFG006717
scaffold_161	1	VFG001248
scaffold_171	1	VFG013368
scaffold_186	1	VFG001373
scaffold_188	2	VFG001967,VFG001855
scaffold_190	1	VFG001347
scaffold_196	1	VFG000079
scaffold_204	10	VFG002363(2),VFG011453,VFG002362,VFG002365,VFG002225,VFG002364,VFG000670,VFG000963,VFG013346
scaffold_214	1	VFG000077
scaffold_236	4	VFG002093,VFG002084,VFG002092,VFG007138
scaffold_242	1	VFG013286
scaffold_244	1	VFG000964
scaffold_252	5	VFG002363,VFG002362,VFG002365,VFG002364,VFG013346
scaffold_255	1	VFG002070
scaffold_260	1	VFG000077
scaffold_268	1	VFG000079
scaffold_282	1	VFG002070
scaffold_334	6	VFG000533,VFG000555,VFG000557,VFG000551,VFG000548,VFG000559
scaffold_343	2	VFG012513,VFG012505
scaffold_367	2	VFG001373,VFG002182
scaffold_369	1	VFG037028
scaffold_381	7	VFG002055(2),VFG001449,VFG001448,VFG001450,VFG002056,VFG002054
scaffold_390	1	VFG002182
scaffold_406	1	VFG000964
scaffold_408	1	VFG006717
scaffold_413	1	VFG002047
scaffold_416	5	VFG000936,VFG000937,VFG000939,VFG000938,VFG000940
scaffold_425	1	VFG002182
scaffold_429	7	VFG000749,VFG000758,VFG000751,VFG000756,VFG000757,VFG000754,VFG000755
scaffold_437	1	VFG013436
scaffold_439	1	VFG013346
scaffold_458	1	VFG001348
scaffold_468	4	VFG002361,VFG000963,VFG013368,VFG013346
scaffold_476	2	VFG000865,VFG000861
scaffold_486	1	VFG045346
scaffold_491	6	VFG000139,VFG000330,VFG000332,VFG000142,VFG000140,VFG013400
scaffold_492	6	VFG000363,VFG000367,VFG000366,VFG000365,VFG000364,VFG000368
scaffold_526	1	VFG037100
scaffold_530	1	VFG001338
scaffold_534	1	VFG002162
scaffold_538	10	VFG013286,VFG000259,VFG001449,VFG001448,VFG002053,VFG001450,VFG000963,VFG002056,VFG002055,VFG002054
scaffold_542	4	VFG002084,VFG002093,VFG002092,VFG007138
scaffold_549	12	VFG000888,VFG000889,VFG000884,VFG000883,VFG000882,VFG000890,VFG000880,VFG000881,VFG000886,VFG000887,VFG001713,VFG000885
scaffold_552	4	VFG000963,VFG001376,VFG001375,VFG001374
scaffold_561	1	VFG000077
scaffold_568	5	VFG000362,VFG000361,VFG000360,VFG000358,VFG000359
scaffold_570	1	VFG000232
scaffold_587	4	VFG002336,VFG002335,VFG002338,VFG002340
scaffold_597	4	VFG000873,VFG000878,VFG000911,VFG000876
scaffold_599	1	VFG000963
scaffold_614	1	VFG001867
scaffold_628	1	VFG002162
scaffold_629	1	VFG000963
scaffold_631	2	VFG002050,VFG002048
scaffold_642	3	VFG002365,VFG002364,VFG001369
scaffold_647	1	VFG037100
scaffold_658	1	VFG013286
scaffold_669	1	VFG017856
scaffold_673	1	VFG001855
scaffold_718	1	VFG002377
scaffold_723	3	VFG001376,VFG001375,VFG001374
scaffold_726	1	VFG000963
scaffold_731	1	VFG001349
scaffold_741	1	VFG013286
scaffold_749	1	VFG013286
scaffold_761	1	VFG007023
scaffold_811	1	VFG002225
scaffold_818	1	VFG001443
scaffold_842	1	VFG001300
scaffold_852	1	VFG001373
scaffold_874	2	VFG001855,VFG000077
scaffold_889	2	VFG000963,VFG001374
scaffold_914	1	VFG000964
scaffold_932	4	VFG000963,VFG001376,VFG001375,VFG001374
scaffold_972	1	VFG006717
scaffold_984	2	VFG000670,VFG000669
scaffold_986	1	VFG002162
scaffold_993	1	VFG002046
scaffold_998	1	VFG017856
scaffold_1013	1	VFG002307
scaffold_1040	2	VFG002324,VFG002322
scaffold_1047	1	VFG000079
scaffold_1073	1	VFG017856
scaffold_1092	1	VFG000963
scaffold_1121	1	VFG001855
scaffold_1131	1	VFG013412
scaffold_1176	2	VFG002363,VFG002362
scaffold_1194	1	VFG001312
scaffold_1198	1	VFG037100
scaffold_1201	2	VFG001967,VFG000963
scaffold_1211	2	VFG002364,VFG002225
scaffold_1218	1	VFG034541
scaffold_1238	8	VFG000919,VFG000916,VFG013064,VFG013065,VFG000921,VFG000920,VFG000922,VFG044172
scaffold_1265	1	VFG013368
scaffold_1279	2	VFG002363,VFG013346
scaffold_1333	1	VFG034915
scaffold_1341	2	VFG000934,VFG000933
scaffold_1389	1	VFG001967
scaffold_1390	3	VFG013248,VFG013242,VFG013236
scaffold_1412	1	VFG013368
scaffold_1432	1	VFG002046
scaffold_1451	6	VFG000925,VFG000924,VFG000926,VFG000930,VFG044165,VFG000928
scaffold_1497	1	VFG001344
scaffold_1534	1	VFG002162
scaffold_1540	2	VFG002365,VFG002364
scaffold_1565	1	VFG006717
scaffold_1588	1	VFG036956
scaffold_1591	1	VFG000959
scaffold_1645	1	VFG001967
scaffold_1671	1	VFG001967
scaffold_1682	1	VFG001437
scaffold_1683	5	VFG000873,VFG000872,VFG000871,VFG000875,VFG000874
scaffold_1688	1	VFG000963
scaffold_1705	1	VFG013286
scaffold_1748	6	VFG002358,VFG002359,VFG043210,VFG043211,VFG043212,VFG043213
scaffold_1758	1	VFG002182
scaffold_1844	1	VFG002480
scaffold_1867	2	VFG000140,VFG000139
scaffold_1882	1	VFG000533
scaffold_1907	1	VFG013286
scaffold_1914	9	VFG002048,VFG002049,VFG002053,VFG002052,VFG002051,VFG002050,VFG002056,VFG002055,VFG002054
scaffold_1915	1	VFG013286
scaffold_1926	1	VFG013368
scaffold_1928	1	VFG000079
scaffold_1933	7	VFG043209,VFG043208,VFG002357,VFG002529,VFG043205,VFG043207,VFG043206
scaffold_1942	1	VFG000077
scaffold_1944	1	VFG000463
scaffold_2027	1	VFG002165
scaffold_2041	1	VFG002182
scaffold_2051	4	VFG000855,VFG000857,VFG000856,VFG000858
scaffold_2064	1	VFG013286
scaffold_2067	1	VFG000079
scaffold_2068	2	VFG034815(2)
scaffold_2086	1	VFG013265
scaffold_2095	1	VFG013286
scaffold_2100	3	VFG001373,VFG013508,VFG013368
scaffold_2122	4	VFG000879,VFG000878,VFG000877,VFG000876
scaffold_2148	1	VFG000903
scaffold_2163	1	VFG042382
scaffold_2224	1	VFG000037
scaffold_2253	1	VFG000079
scaffold_2268	1	VFG000963
scaffold_2269	1	VFG001249
scaffold_2293	1	VFG000077
scaffold_2305	1	VFG000274
scaffold_2308	6	VFG002347,VFG002346,VFG002345,VFG002344,VFG002343,VFG002342
scaffold_2314	2	VFG034754(2)
scaffold_2344	1	VFG017856
scaffold_2346	4	VFG000448,VFG000446,VFG000447,VFG000445
scaffold_2448	1	VFG000844
scaffold_2514	1	VFG043209
scaffold_2519	1	VFG000077
scaffold_2520	1	VFG000331
scaffold_2531	6	VFG000457,VFG000459,VFG000460,VFG000461,VFG000462,VFG004125
scaffold_2538	1	VFG013368
scaffold_2554	1	VFG001967
scaffold_2564	1	VFG001381
scaffold_2616	1	VFG034901
scaffold_2681	1	VFG001406
scaffold_2718	1	VFG034849
scaffold_2724	1	VFG000903
scaffold_2778	1	VFG000077
scaffold_2813	1	VFG001359
scaffold_2823	1	VFG000079
scaffold_2834	1	VFG000902
scaffold_2864	4	VFG002413,VFG002412,VFG002415,VFG002414
scaffold_2897	1	VFG041304
scaffold_2899	7	VFG002053,VFG002052,VFG002051,VFG002050,VFG002056,VFG002055,VFG002054
