id	nhit	hits
scaffold_0	1	VFG002162
scaffold_1	1	VFG000077
scaffold_2	1	VFG000079
scaffold_3	1	VFG001369
scaffold_4	2	VFG013286,VFG002182
scaffold_6	1	VFG013368
scaffold_10	2	VFG000079,VFG013265
scaffold_11	1	VFG000077
scaffold_12	2	VFG001826,VFG041304
scaffold_19	1	VFG009570
scaffold_22	1	VFG001855
scaffold_24	1	VFG001373
scaffold_28	1	VFG000080
scaffold_32	1	VFG001373
scaffold_34	1	VFG001967
scaffold_35	2	VFG001967,VFG000963
scaffold_36	1	VFG001855
scaffold_37	4	VFG005313(2),VFG013286,VFG000232
scaffold_42	1	VFG045340
scaffold_47	1	VFG013368
scaffold_52	1	VFG001855
scaffold_53	1	VFG002377
scaffold_54	1	VFG013368
scaffold_57	1	VFG006717
scaffold_70	2	VFG000274,VFG000270
scaffold_73	1	VFG037100
scaffold_75	2	VFG002182,VFG013368
scaffold_76	4	VFG000077,VFG000079,VFG001855,VFG001386
scaffold_78	1	VFG000080
scaffold_83	1	VFG002162
scaffold_93	2	VFG001967,VFG000079
scaffold_107	2	VFG001967,VFG013368
scaffold_108	1	VFG006717
scaffold_110	1	VFG001855
scaffold_118	1	VFG001855
scaffold_119	1	VFG006717
scaffold_120	1	VFG000963
scaffold_123	1	VFG000077
scaffold_124	1	VFG002162
scaffold_126	1	VFG000077
scaffold_130	1	VFG000077
scaffold_132	1	VFG002162
scaffold_141	1	VFG000080
scaffold_145	1	VFG013286
scaffold_158	1	VFG006717
scaffold_183	1	VFG000079
scaffold_187	1	VFG009570
scaffold_198	1	VFG013286
scaffold_211	1	VFG000037
scaffold_214	1	VFG000080
scaffold_219	2	VFG000963,VFG000077
scaffold_221	1	VFG013286
scaffold_235	2	VFG013286,VFG002182
scaffold_239	1	VFG000079
scaffold_240	1	VFG000080
scaffold_248	1	VFG000077
scaffold_253	1	VFG013286
scaffold_254	1	VFG000077
scaffold_293	2	VFG013286,VFG002182
scaffold_302	2	VFG000274,VFG000270
scaffold_304	2	VFG001855,VFG001386
scaffold_331	1	VFG013286
scaffold_344	1	VFG037100
scaffold_351	1	VFG000077
scaffold_359	1	VFG002162
scaffold_360	2	VFG001373,VFG013286
scaffold_368	1	VFG000963
scaffold_380	1	VFG013286
scaffold_394	1	VFG000963
scaffold_421	1	VFG001373
scaffold_433	3	VFG002189,VFG002190,VFG001855
scaffold_439	1	VFG000964
scaffold_455	1	VFG000964
scaffold_459	1	VFG000363
scaffold_461	1	VFG001855
