id	nhit	hits
scaffold_0	2	VFG002480,VFG001369
scaffold_2	1	VFG000077
scaffold_4	1	VFG000077
scaffold_5	1	VFG013368
scaffold_7	2	VFG001826,VFG041304
scaffold_8	2	VFG002376,VFG002377
scaffold_11	6	VFG017856,VFG013374,VFG013384,VFG013412,VFG013390,VFG045346
scaffold_12	1	VFG000963
scaffold_14	3	VFG000079,VFG001855,VFG001386
scaffold_15	5	VFG001967,VFG006717,VFG001376,VFG001375,VFG001374
scaffold_17	2	VFG001826,VFG041304
scaffold_18	3	VFG000079,VFG001855,VFG013265
scaffold_19	5	VFG013248,VFG013242,VFG013236,VFG001443,VFG000876
scaffold_20	4	VFG002363,VFG002362,VFG002365,VFG002364
scaffold_21	1	VFG000077
scaffold_22	1	VFG001347
scaffold_23	1	VFG000077
scaffold_24	2	VFG042870,VFG000182
scaffold_26	5	VFG013286(2),VFG000963,VFG002364,VFG002225
scaffold_27	1	VFG013286
scaffold_31	8	VFG002347,VFG002346,VFG002345,VFG002344,VFG002343,VFG002342,VFG002341,VFG013465
scaffold_32	1	VFG000079
scaffold_34	1	VFG001369
scaffold_36	1	VFG013265
scaffold_40	14	VFG043209,VFG043208,VFG002356,VFG002357,VFG043212,VFG043213,VFG002529,VFG043211,VFG043205,VFG043207,VFG043206,VFG002358,VFG002359,VFG043210
scaffold_41	1	VFG000331
scaffold_43	2	VFG013286,VFG006717
scaffold_45	1	VFG001855
scaffold_46	13	VFG000923,VFG000929,VFG000925,VFG000924,VFG000934,VFG000926,VFG000932,VFG000933,VFG000930,VFG000931,VFG044159,VFG044165,VFG000928
scaffold_48	1	VFG013286
scaffold_50	3	VFG000963,VFG001855,VFG013368
scaffold_51	1	VFG017856
scaffold_52	1	VFG043319
scaffold_56	4	VFG002162,VFG001376,VFG001375,VFG001374
scaffold_58	1	VFG000080
scaffold_59	4	VFG001386,VFG000079,VFG001855,VFG000077
scaffold_62	1	VFG001855
scaffold_64	1	VFG013286
scaffold_69	2	VFG000463,VFG001867
scaffold_71	2	VFG000121,VFG043319
scaffold_81	2	VFG000274,VFG000270
scaffold_83	2	VFG001826,VFG041304
scaffold_86	1	VFG001855
scaffold_88	2	VFG002162,VFG001329
scaffold_96	1	VFG001855
scaffold_109	1	VFG001855
scaffold_111	1	VFG045340
scaffold_118	7	VFG000139,VFG000330,VFG013400,VFG000142,VFG000140,VFG045346,VFG000332
scaffold_125	4	VFG001373,VFG013508,VFG001444,VFG013368
scaffold_129	4	VFG000077,VFG000079,VFG001855,VFG001386
scaffold_130	2	VFG034754(2)
scaffold_135	3	VFG000963,VFG002364,VFG002225
scaffold_136	1	VFG013286
scaffold_144	1	VFG002162
scaffold_145	1	VFG006717
scaffold_149	1	VFG017856
scaffold_152	1	VFG002162
scaffold_156	1	VFG001967
scaffold_157	5	VFG013321,VFG000448,VFG000446,VFG000447,VFG000445
scaffold_160	1	VFG000080
scaffold_172	3	VFG000079,VFG001855,VFG001386
scaffold_176	1	VFG010882
scaffold_182	3	VFG000116,VFG036956,VFG001249
scaffold_186	1	VFG000077
scaffold_190	1	VFG001855
scaffold_198	1	VFG013286
scaffold_206	1	VFG000079
scaffold_219	3	VFG034866,VFG001381,VFG034772
scaffold_222	1	VFG002377
scaffold_232	13	VFG002336,VFG002324,VFG002335,VFG002332,VFG002330,VFG002331,VFG002322,VFG002329,VFG002328,VFG002338,VFG002340,VFG002318,VFG002319
scaffold_242	2	VFG006717,VFG000964
scaffold_249	1	VFG000963
scaffold_252	1	VFG017856
scaffold_257	1	VFG000077
scaffold_271	1	VFG000963
scaffold_277	1	VFG000079
scaffold_286	1	VFG000574
scaffold_288	1	VFG000077
scaffold_289	1	VFG013286
scaffold_294	2	VFG002050,VFG002048
scaffold_296	1	VFG000079
scaffold_297	1	VFG036956
scaffold_300	1	VFG000963
scaffold_309	2	VFG001826,VFG041304
scaffold_310	2	VFG000232,VFG000964
scaffold_315	1	VFG001338
scaffold_318	1	VFG013346
scaffold_322	1	VFG013286
scaffold_327	1	VFG034849
scaffold_328	12	VFG002350,VFG002351,VFG002349,VFG000457,VFG002348,VFG000459,VFG000458,VFG013436,VFG000460,VFG000461,VFG000462,VFG004125
scaffold_340	1	VFG000077
scaffold_352	1	VFG013368
scaffold_353	1	VFG002182
scaffold_361	1	VFG005316
scaffold_366	11	VFG000363,VFG000362,VFG000361,VFG000360,VFG000367,VFG000365,VFG000358,VFG000359,VFG000364,VFG000368,VFG000366
scaffold_374	1	VFG001855
scaffold_375	1	VFG034815
scaffold_398	8	VFG017856,VFG000873,VFG000877,VFG000876,VFG000875,VFG000874,VFG000879,VFG000878
scaffold_402	1	VFG001249
scaffold_404	2	VFG002189,VFG002190
scaffold_428	1	VFG001967
scaffold_432	1	VFG001967
scaffold_441	1	VFG002190
scaffold_448	1	VFG000079
scaffold_453	1	VFG000077
scaffold_470	2	VFG001376,VFG001374
scaffold_474	1	VFG037100
scaffold_482	1	VFG006717
scaffold_487	1	VFG043209
scaffold_506	1	VFG000964
scaffold_509	1	VFG000077
scaffold_533	1	VFG001855
scaffold_536	1	VFG000964
scaffold_545	1	VFG002182
scaffold_557	1	VFG001300
scaffold_560	1	VFG001259
scaffold_563	1	VFG034873
scaffold_566	1	VFG001329
scaffold_577	1	VFG034873
scaffold_581	1	VFG001373
scaffold_589	1	VFG002304
scaffold_603	1	VFG000077
scaffold_605	2	VFG001967,VFG000963
scaffold_610	1	VFG000077
scaffold_618	2	VFG001347,VFG002182
scaffold_623	3	VFG000274,VFG000271,VFG000270
scaffold_630	1	VFG013286
scaffold_631	1	VFG013286
scaffold_639	1	VFG001861
scaffold_642	1	VFG000080
scaffold_651	1	VFG000077
scaffold_652	1	VFG000080
scaffold_653	2	VFG000878,VFG000876
scaffold_677	1	VFG001855
scaffold_687	6	VFG000749,VFG000758,VFG000756,VFG000757,VFG000754,VFG000755
scaffold_691	1	VFG002162
scaffold_694	3	VFG002182(2),VFG001347
scaffold_695	1	VFG001855
scaffold_708	1	VFG012505
scaffold_720	1	VFG001329
scaffold_723	1	VFG002190
scaffold_727	2	VFG013346,VFG013368
scaffold_756	1	VFG000964
scaffold_812	2	VFG000533,VFG000551
scaffold_842	1	VFG000077
scaffold_844	2	VFG000274,VFG000270
scaffold_853	1	VFG000079
scaffold_859	1	VFG002182
scaffold_875	1	VFG001855
scaffold_895	1	VFG000080
scaffold_899	1	VFG013286
scaffold_900	2	VFG000872,VFG000871
scaffold_1046	1	VFG001249
scaffold_1055	1	VFG000274
scaffold_1073	1	VFG001373
scaffold_1105	1	VFG000964
scaffold_1106	1	VFG012513
scaffold_1125	3	VFG001367,VFG001348,VFG001349
scaffold_1145	1	VFG013418
scaffold_1187	1	VFG013368
scaffold_1196	1	VFG013368
scaffold_1211	1	VFG002162
scaffold_1267	1	VFG002164
scaffold_1281	1	VFG000079
scaffold_1285	1	VFG001373
scaffold_1316	1	VFG002182
scaffold_1321	1	VFG002160
scaffold_1337	1	VFG000079
scaffold_1352	1	VFG002158
scaffold_1383	1	VFG002182
scaffold_1417	1	VFG001967
scaffold_1435	1	VFG037100
scaffold_1508	1	VFG002144
scaffold_1521	1	VFG017856
scaffold_1529	1	VFG000077
scaffold_1532	1	VFG006717
scaffold_1560	1	VFG000964
scaffold_1581	1	VFG006717
scaffold_1626	1	VFG013286
scaffold_1630	2	VFG002189,VFG002190
scaffold_1654	1	VFG001349
scaffold_1655	1	VFG000463
scaffold_1711	1	VFG006717
scaffold_1753	1	VFG000077
scaffold_1781	1	VFG000970
scaffold_1791	1	VFG001967
scaffold_1824	1	VFG001309
scaffold_1836	1	VFG000366
scaffold_1916	1	VFG000079
scaffold_1947	1	VFG001855
scaffold_1965	1	VFG034849
scaffold_2091	4	VFG002413,VFG002412,VFG002415,VFG002414
scaffold_2112	1	VFG000079
scaffold_2134	1	VFG000077
scaffold_2141	1	VFG002189
scaffold_2242	1	VFG001347
scaffold_2258	1	VFG001826
scaffold_2346	1	VFG002162
scaffold_2355	1	VFG000271
scaffold_2388	1	VFG001369
scaffold_2405	1	VFG000079
scaffold_2430	1	VFG001867
scaffold_2444	1	VFG037100
scaffold_2489	1	VFG006717
scaffold_2520	1	VFG000963
scaffold_2593	1	VFG001373
scaffold_2713	3	VFG006717(3)
scaffold_2737	1	VFG002197
scaffold_2757	1	VFG000970
scaffold_2798	1	VFG013286
scaffold_2882	1	VFG013368
scaffold_2893	1	VFG042976
scaffold_2911	1	VFG000274
scaffold_3006	3	VFG042978,VFG042979,VFG042977
scaffold_3035	2	VFG002189,VFG002190
scaffold_3050	1	VFG002162
scaffold_3079	1	VFG043509
scaffold_3123	2	VFG002225,VFG002364
scaffold_3200	1	VFG001373
scaffold_3268	1	VFG000080
scaffold_3293	2	VFG000908,VFG000907
scaffold_3395	1	VFG001855
scaffold_3483	1	VFG000079
scaffold_3494	1	VFG002480
scaffold_3522	1	VFG001373
scaffold_3530	1	VFG000963
scaffold_3602	1	VFG001309
scaffold_3702	1	VFG002277
scaffold_3737	1	VFG002162
scaffold_3753	1	VFG001348
scaffold_3820	3	VFG001376,VFG001375,VFG001374
scaffold_3850	1	VFG001352
scaffold_3914	1	VFG000077
scaffold_4106	1	VFG001359
scaffold_4222	3	VFG001348(2),VFG001347
scaffold_4247	1	VFG001373
scaffold_4254	1	VFG000271
scaffold_4281	2	VFG002417,VFG002416
scaffold_4443	1	VFG002182
scaffold_4506	1	VFG000080
scaffold_4546	1	VFG006717
scaffold_4709	1	VFG000964
scaffold_4715	1	VFG000964
scaffold_4957	2	VFG001967,VFG000963
scaffold_5048	1	VFG000077
scaffold_5080	1	VFG001855
scaffold_5331	3	VFG001367,VFG001351,VFG001352
scaffold_5422	2	VFG006717(2)
scaffold_5461	1	VFG002162
scaffold_5468	1	VFG002162
scaffold_5631	1	VFG001361
scaffold_5652	3	VFG001367,VFG001351,VFG001349
scaffold_5755	1	VFG000873
scaffold_5820	1	VFG006717
scaffold_5874	1	VFG000970
scaffold_5886	1	VFG001855
scaffold_5910	1	VFG000080
scaffold_5965	1	VFG043510
scaffold_6114	1	VFG001855
scaffold_6132	1	VFG001855
scaffold_6202	1	VFG043508
scaffold_6239	1	VFG000079
scaffold_6261	1	VFG013286
scaffold_6294	1	VFG013286
scaffold_6343	2	VFG002189,VFG002190
scaffold_6476	1	VFG000080
scaffold_6777	1	VFG042979
scaffold_6873	1	VFG012002
scaffold_6886	1	VFG013286
scaffold_6943	1	VFG000259
scaffold_6992	1	VFG001248
scaffold_7050	1	VFG013368
scaffold_7086	3	VFG001367,VFG001351,VFG001352
scaffold_7205	1	VFG002190
scaffold_7299	1	VFG006717
scaffold_7635	1	VFG001347
scaffold_7729	1	VFG000079
scaffold_7764	1	VFG006717
scaffold_8009	1	VFG037100
scaffold_8859	1	VFG001368
scaffold_8869	1	VFG001349
scaffold_8879	1	VFG000079
scaffold_8999	1	VFG002093
scaffold_9348	1	VFG000079
scaffold_9381	1	VFG034895
scaffold_9419	1	VFG002162
scaffold_9517	1	VFG013682
scaffold_10188	1	VFG001300
scaffold_10423	1	VFG002160
scaffold_10613	1	VFG002162
scaffold_10922	1	VFG001386
scaffold_10977	2	VFG000823,VFG000824
scaffold_11091	1	VFG002165
scaffold_11179	1	VFG001301
scaffold_11228	1	VFG001352
scaffold_11396	1	VFG000574
scaffold_11512	1	VFG001373
scaffold_11593	1	VFG001855
scaffold_11600	1	VFG001329
scaffold_11602	1	VFG002056
scaffold_11627	1	VFG043504
scaffold_11669	1	VFG000905
scaffold_11813	1	VFG001344
scaffold_12122	1	VFG000077
scaffold_12196	1	VFG006717
scaffold_12348	1	VFG002190
scaffold_12500	1	VFG005177
scaffold_12527	1	VFG000807
scaffold_13077	1	VFG001346
scaffold_13089	1	VFG000079
scaffold_13359	1	VFG000332
scaffold_13642	2	VFG002051,VFG002050
scaffold_13659	1	VFG000555
scaffold_13678	1	VFG000818
scaffold_14218	1	VFG001855
scaffold_14364	1	VFG000808
scaffold_14566	1	VFG001248
scaffold_14812	1	VFG002196
scaffold_15033	1	VFG034849
scaffold_15113	1	VFG001449
scaffold_15150	1	VFG002190
scaffold_16051	1	VFG013286
scaffold_16557	1	VFG000804
scaffold_16765	1	VFG002377
scaffold_17205	1	VFG002377
scaffold_17245	1	VFG000964
scaffold_17490	1	VFG001365
scaffold_17946	1	VFG043508
