id	nhit	hits
scaffold_0	1	VFG001952
scaffold_1	1	VFG000077
scaffold_3	2	VFG002376,VFG002377
scaffold_4	1	VFG013286
scaffold_5	1	VFG000079
scaffold_8	1	VFG000077
scaffold_14	1	VFG037100
scaffold_15	1	VFG000077
scaffold_20	2	VFG000079,VFG013265
scaffold_26	2	VFG042870,VFG000079
scaffold_28	5	VFG002182(2),VFG002162,VFG013286,VFG000077
scaffold_29	2	VFG013286,VFG000077
scaffold_30	4	VFG013286,VFG002225,VFG002364,VFG013368
scaffold_32	1	VFG002480
scaffold_36	1	VFG001967
scaffold_39	1	VFG000079
scaffold_47	1	VFG000080
scaffold_50	1	VFG000080
scaffold_51	1	VFG001967
scaffold_53	1	VFG001855
scaffold_59	3	VFG001376,VFG001375,VFG001374
scaffold_61	2	VFG000463,VFG001867
scaffold_64	1	VFG000077
scaffold_73	1	VFG013286
scaffold_74	2	VFG002480,VFG001369
scaffold_85	1	VFG045340
scaffold_88	3	VFG002365,VFG001369,VFG002364
scaffold_89	1	VFG000963
scaffold_95	1	VFG013368
scaffold_102	3	VFG002189,VFG002190,VFG001855
scaffold_104	1	VFG005293
scaffold_106	1	VFG002225
scaffold_115	2	VFG002225,VFG002364
scaffold_117	2	VFG001967,VFG013368
scaffold_121	1	VFG000079
scaffold_123	1	VFG000077
scaffold_125	2	VFG013286,VFG001338
scaffold_126	1	VFG001855
scaffold_130	1	VFG001269
scaffold_133	3	VFG013248,VFG013242,VFG013236
scaffold_134	2	VFG001967,VFG000963
scaffold_142	1	VFG001855
scaffold_147	1	VFG013286
scaffold_149	4	VFG002314,VFG002315,VFG002317,VFG002313
scaffold_158	4	VFG002162,VFG001376,VFG001375,VFG001374
scaffold_160	4	VFG001376(2),VFG001301,VFG001375
scaffold_161	1	VFG002182
scaffold_162	1	VFG013286
scaffold_167	1	VFG001300
scaffold_168	1	VFG009570
scaffold_172	1	VFG000274
scaffold_174	1	VFG001855
scaffold_176	1	VFG013412
scaffold_178	3	VFG001346,VFG001347,VFG001348
scaffold_182	1	VFG013286
scaffold_184	1	VFG001855
scaffold_186	1	VFG002377
scaffold_188	1	VFG000077
scaffold_203	1	VFG001443
scaffold_204	2	VFG001855,VFG013368
scaffold_206	1	VFG000366
scaffold_210	1	VFG000077
scaffold_214	1	VFG002162
scaffold_215	1	VFG000077
scaffold_217	1	VFG000077
scaffold_221	1	VFG006717
scaffold_237	1	VFG013465
scaffold_245	1	VFG000970
scaffold_253	3	VFG006717(3)
scaffold_255	1	VFG001329
scaffold_260	1	VFG017856
scaffold_262	1	VFG000331
scaffold_275	1	VFG006717
scaffold_276	4	VFG045346,VFG013384,VFG013374,VFG013390
scaffold_284	1	VFG002162
scaffold_287	2	VFG001967,VFG013286
scaffold_296	14	VFG043209,VFG043208,VFG002356,VFG002357,VFG002358,VFG002359,VFG043210,VFG043211,VFG043205,VFG043207,VFG043206,VFG043212,VFG043213,VFG002529
scaffold_303	1	VFG037100
scaffold_308	1	VFG000079
scaffold_320	1	VFG000964
scaffold_321	1	VFG000079
scaffold_331	1	VFG000079
scaffold_343	3	VFG000079,VFG001855,VFG001386
scaffold_344	2	VFG001826,VFG041304
scaffold_348	1	VFG013368
scaffold_354	1	VFG001373
scaffold_356	1	VFG002162
scaffold_358	1	VFG002162
scaffold_363	1	VFG013286
scaffold_364	1	VFG017856
scaffold_376	2	VFG000271,VFG000270
scaffold_381	1	VFG000270
scaffold_383	1	VFG042870
scaffold_387	1	VFG043319
scaffold_390	1	VFG013286
scaffold_396	3	VFG000079,VFG001855,VFG001386
scaffold_399	2	VFG002050,VFG002048
scaffold_415	3	VFG001347,VFG000963,VFG002182
scaffold_416	1	VFG013368
scaffold_427	35	VFG000828,VFG045346,VFG000820,VFG000743,VFG000823,VFG000824,VFG000825,VFG000826,VFG000827,VFG000802,VFG000800,VFG000801,VFG000806,VFG000807,VFG000804,VFG000805,VFG000808,VFG000809,VFG000744,VFG000748,VFG000797,VFG000795,VFG000739,VFG000815,VFG000811,VFG000810,VFG000813,VFG000812,VFG000833,VFG000814,VFG000817,VFG000830,VFG000819,VFG000818,VFG000816
scaffold_428	1	VFG000963
scaffold_432	1	VFG013286
scaffold_434	1	VFG000533
scaffold_443	1	VFG045340
scaffold_450	1	VFG000077
scaffold_461	1	VFG001861
scaffold_481	1	VFG000077
scaffold_482	1	VFG002070
scaffold_491	1	VFG017856
scaffold_493	1	VFG000080
scaffold_497	1	VFG001347
scaffold_503	1	VFG002162
scaffold_512	1	VFG001855
scaffold_516	1	VFG001249
scaffold_517	1	VFG000079
scaffold_533	1	VFG000077
scaffold_545	1	VFG034873
