id	nhit	hits
scaffold_0	2	VFG001855,VFG000077
scaffold_2	1	VFG045340
scaffold_4	1	VFG037100
scaffold_6	3	VFG000077,VFG002225,VFG037028
scaffold_9	1	VFG001373
scaffold_10	2	VFG000079,VFG002480
scaffold_11	2	VFG000964,VFG005177
scaffold_15	1	VFG000079
scaffold_18	2	VFG001855,VFG002084
scaffold_20	1	VFG013286
scaffold_21	1	VFG037100
scaffold_22	1	VFG001855
scaffold_24	1	VFG001855
scaffold_29	1	VFG000963
scaffold_35	1	VFG001952
scaffold_36	1	VFG013368
scaffold_37	2	VFG000077,VFG001369
scaffold_39	1	VFG001373
scaffold_42	1	VFG000077
scaffold_45	2	VFG002361,VFG001248
scaffold_46	2	VFG001373,VFG006717
scaffold_48	5	VFG002084,VFG013265,VFG002093,VFG002092,VFG007138
scaffold_50	1	VFG001967
scaffold_57	2	VFG000936,VFG000871
scaffold_61	1	VFG042870
scaffold_64	3	VFG001376,VFG001375,VFG001374
scaffold_66	1	VFG001855
scaffold_74	1	VFG000079
scaffold_79	2	VFG013286(2)
scaffold_80	1	VFG013286
scaffold_81	1	VFG002182
scaffold_82	1	VFG037100
scaffold_85	1	VFG000080
scaffold_86	1	VFG001369
scaffold_91	2	VFG001373,VFG002162
scaffold_99	11	VFG013068,VFG000918,VFG000447,VFG000444,VFG000445,VFG000448,VFG000920,VFG000922,VFG044172,VFG000446,VFG000919
scaffold_100	3	VFG043209(2),VFG000574
scaffold_108	14	VFG000923,VFG044165,VFG000925,VFG000924,VFG000934,VFG000926,VFG000932,VFG000933,VFG000930,VFG000931,VFG044159,VFG000929,VFG000928,VFG002305
scaffold_110	1	VFG001967
scaffold_111	8	VFG002363,VFG002362,VFG002365,VFG002364,VFG013346,VFG001303,VFG000963,VFG001301
scaffold_115	11	VFG000363,VFG000362,VFG000361,VFG000360,VFG000367,VFG000365,VFG000358,VFG000359,VFG000364,VFG000368,VFG000366
scaffold_120	1	VFG000463
scaffold_135	1	VFG017856
scaffold_138	1	VFG000079
scaffold_148	1	VFG001880
scaffold_152	2	VFG043209,VFG017856
scaffold_154	1	VFG013286
scaffold_157	2	VFG000936,VFG013436
scaffold_176	2	VFG013465,VFG016046
scaffold_179	1	VFG000077
scaffold_183	1	VFG002162
scaffold_187	1	VFG000935
scaffold_192	1	VFG000079
scaffold_198	3	VFG045346,VFG017856,VFG002304
scaffold_199	1	VFG017856
