id	nhit	hits
scaffold_2	2	VFG001967,VFG006717
scaffold_3	1	VFG013286
scaffold_11	1	VFG037100
scaffold_13	1	VFG000077
scaffold_15	1	VFG000963
scaffold_18	1	VFG000079
scaffold_28	1	VFG001855
scaffold_37	1	VFG006717
scaffold_60	1	VFG001359
scaffold_88	2	VFG000463,VFG001867
scaffold_95	11	VFG000363,VFG000362,VFG000361,VFG000360,VFG000367,VFG000365,VFG000358,VFG000359,VFG000364,VFG000368,VFG000366
scaffold_102	1	VFG001249
scaffold_103	1	VFG037100
scaffold_104	1	VFG043319
scaffold_120	2	VFG002050,VFG002048
scaffold_127	1	VFG013286
scaffold_140	1	VFG000077
scaffold_148	1	VFG000077
scaffold_159	3	VFG002093,VFG002084,VFG007138
scaffold_163	2	VFG002189,VFG002190
scaffold_166	1	VFG017856
scaffold_169	4	VFG045346,VFG013384,VFG013374,VFG013390
scaffold_183	1	VFG013346
scaffold_188	2	VFG001967,VFG013368
scaffold_198	3	VFG000963,VFG013368,VFG013346
scaffold_203	4	VFG002084,VFG002093,VFG002092,VFG007138
scaffold_208	7	VFG002413,VFG002412,VFG002417,VFG002416,VFG002415,VFG002414,VFG045349
scaffold_210	9	VFG043209,VFG043208,VFG043212,VFG043213,VFG002529,VFG043211,VFG002358,VFG002359,VFG043210
scaffold_224	1	VFG002070
scaffold_237	8	VFG000457,VFG000459,VFG013436,VFG000458,VFG000460,VFG000461,VFG000462,VFG004125
scaffold_240	1	VFG000964
scaffold_241	7	VFG001368,VFG001367,VFG001346,VFG001347,VFG001344,VFG001351,VFG001352
scaffold_253	1	VFG000077
scaffold_303	1	VFG002361
scaffold_318	2	VFG013248,VFG013242
scaffold_337	1	VFG001855
scaffold_353	1	VFG000077
scaffold_365	1	VFG002190
scaffold_379	11	VFG002350,VFG002351,VFG002349,VFG002348,VFG002347,VFG002346,VFG002345,VFG002344,VFG002343,VFG002342,VFG002341
scaffold_391	1	VFG013465
scaffold_395	4	VFG013400,VFG000139,VFG000142,VFG000140
scaffold_401	1	VFG000080
scaffold_405	1	VFG001254
scaffold_408	1	VFG013412
scaffold_418	1	VFG000121
scaffold_421	1	VFG001329
scaffold_423	1	VFG000079
scaffold_434	1	VFG002190
scaffold_452	1	VFG001448
scaffold_471	1	VFG045346
scaffold_487	1	VFG001248
scaffold_489	1	VFG002321
scaffold_491	1	VFG001855
scaffold_495	1	VFG002480
scaffold_500	1	VFG002362
scaffold_513	1	VFG001967
scaffold_515	1	VFG036956
scaffold_541	4	VFG000908,VFG000907,VFG000906,VFG000905
scaffold_549	2	VFG002363,VFG002362
