id	nhit	hits
scaffold_0	3	YP_002875699,YP_007173635,YP_009205333
scaffold_1	1	NP_417179
scaffold_2	5	NP_312084,YP_007674419,YP_007674420,YP_008318291,YP_293777
scaffold_3	4	NP_046717,YP_007348469,YP_398605,YP_398606
scaffold_4	7	NP_862846,YP_007354398,YP_009015381,YP_009103080,YP_009191706,YP_009193979,YP_238737
scaffold_5	1	YP_002875699
scaffold_7	2	YP_007418395,YP_009012397
scaffold_8	2	YP_238737,YP_293777
scaffold_9	2	NP_417701,YP_009173395
scaffold_10	1	YP_009015381
scaffold_11	4	YP_002925110,YP_009045031,YP_009103069,YP_009103075
scaffold_12	4	NP_417179,YP_008319823,YP_009002822,YP_009003341
scaffold_13	8	NP_312128,NP_312135,NP_312144,NP_417536,NP_417628,NP_417645,NP_417701,YP_009212514
scaffold_14	1	YP_293777
scaffold_15	1	YP_009015561
scaffold_16	2	YP_004894587,YP_009012396
scaffold_17	2	YP_006907920,YP_009221720
scaffold_18	3	NP_417179,YP_009003341,YP_009015381
scaffold_19	1	YP_009223762
scaffold_20	1	YP_398475
scaffold_21	3	YP_006487,YP_006488,YP_453666
scaffold_26	2	NP_046717,YP_009207028
scaffold_27	1	YP_009015580
scaffold_28	1	NP_417179
scaffold_31	1	YP_009003341
scaffold_33	2	YP_001285809,YP_009218063
scaffold_34	3	NP_312885,NP_312886,YP_009168638
scaffold_35	1	YP_004306459
scaffold_36	2	NP_719090,YP_009015561
scaffold_37	1	YP_009015580
scaffold_39	2	YP_006383638,YP_006543
scaffold_42	3	YP_002875699,YP_009012396,YP_009012397
scaffold_46	1	YP_002875699
scaffold_47	3	NP_862885,NP_862888,YP_293777
scaffold_49	3	NP_312443,NP_418014,NP_418015
scaffold_51	4	NP_417298,YP_001285862,YP_006488,YP_009003341
scaffold_52	3	NP_416713,YP_004958118,YP_006489268
scaffold_53	1	YP_006987334
scaffold_56	3	NP_312727,YP_009012397,YP_009012398
scaffold_64	2	YP_008771537,YP_009219478
scaffold_67	1	YP_009003341
scaffold_70	3	YP_008240916,YP_008318291(2)
scaffold_71	1	NP_839905
scaffold_72	1	YP_009015647
scaffold_73	1	YP_009012396
scaffold_75	3	YP_003358792,YP_007236669,YP_009195802
scaffold_78	1	YP_009003341
scaffold_79	1	YP_007354398
scaffold_82	1	YP_002875699
scaffold_83	2	NP_313177,NP_313178
