id	nhit	hits
scaffold_0	2	YP_009015561,YP_238737
scaffold_1	3	NP_048965,YP_002875699,YP_008438547
scaffold_2	2	NP_417179,YP_009124151
scaffold_3	3	NP_048965,YP_009003341,YP_009205333
scaffold_4	2	NP_417179,YP_002875699
scaffold_5	3	YP_001468976,YP_008051028,YP_009003341
scaffold_6	1	YP_002875699
scaffold_7	3	YP_009012396,YP_238637,YP_398563
scaffold_8	2	YP_001294783,YP_006987334
scaffold_11	1	NP_417179
scaffold_12	1	YP_007354398
scaffold_13	2	NP_932363,YP_009223762
scaffold_14	1	YP_001285862
scaffold_15	2	YP_009002896,YP_009147618
scaffold_16	2	NP_312084,NP_839905
scaffold_17	1	YP_009196617
scaffold_18	4	NP_048965,NP_417645,YP_007354398,YP_293777
scaffold_20	5	NP_108695,YP_003347382,YP_007674419,YP_007674420,YP_009204297
scaffold_21	1	YP_002225128
scaffold_23	1	YP_009003341
scaffold_24	2	YP_009012396,YP_009012397
scaffold_26	1	YP_009003341
scaffold_28	3	YP_004306893,YP_009012487,YP_009015561
scaffold_30	3	YP_009012396,YP_009012397,YP_009015561
scaffold_31	1	NP_417179
scaffold_33	2	NP_417179,YP_002290919
scaffold_36	2	YP_009015580,YP_293777
scaffold_39	1	YP_009015580
scaffold_40	2	YP_009002822,YP_009003341
scaffold_42	1	YP_009015561
scaffold_46	1	YP_238737
scaffold_48	1	YP_009015381
scaffold_49	3	NP_932363,YP_009012396,YP_009012397
scaffold_52	78	NP_050654,NP_602302,YP_005098024,YP_006472,YP_006473,YP_006474,YP_006475,YP_006476,YP_006477,YP_006478,YP_006479,YP_006480,YP_006481,YP_006484,YP_006485,YP_006490,YP_006491,YP_006493,YP_006494,YP_006495,YP_006496,YP_006497,YP_006498,YP_006499,YP_006502(2),YP_006503,YP_006504,YP_006505,YP_006506,YP_006507,YP_006508,YP_006509,YP_006510,YP_006515(2),YP_006517,YP_006518,YP_006522,YP_006523,YP_006524,YP_006525,YP_006526,YP_006528,YP_006529,YP_006530,YP_006532,YP_006533,YP_006535,YP_006536,YP_006537,YP_006540,YP_006543,YP_006544,YP_006545,YP_006546,YP_006547,YP_006548,YP_006549,YP_006550,YP_006551,YP_006552,YP_006555,YP_006556,YP_006557,YP_006559,YP_006560,YP_006562,YP_006563,YP_006568,YP_006569,YP_006571,YP_006573,YP_006574,YP_006575,YP_006576,YP_006577,YP_007001969
scaffold_55	1	YP_293777
scaffold_56	2	YP_009218270,YP_009218288
scaffold_57	1	YP_009003341
scaffold_60	1	YP_009003341
scaffold_61	3	YP_009015580,YP_398605,YP_398606
scaffold_62	2	YP_001294846,YP_009213821
scaffold_63	2	YP_009002822,YP_009003341
scaffold_65	1	NP_862888
scaffold_67	1	NP_807108
scaffold_75	3	YP_001285862,YP_002875699,YP_009126420
scaffold_77	1	YP_003970036
scaffold_78	1	NP_417179
scaffold_79	1	NP_417179
scaffold_83	2	YP_007003640,YP_008240916
scaffold_86	3	YP_009003341,YP_009012396,YP_009012397
scaffold_88	1	YP_006536
scaffold_90	1	YP_006987334
scaffold_93	1	YP_009015580
scaffold_94	8	NP_286654,NP_852489,NP_852491,NP_852494,NP_852496,NP_852497,NP_852498,YP_699933
scaffold_95	2	NP_417645,YP_293777
scaffold_98	2	YP_009223776(2)
scaffold_100	1	YP_398475
scaffold_101	1	YP_008438547
scaffold_102	1	YP_009003341
scaffold_108	1	YP_009015561
scaffold_110	1	NP_944253
scaffold_113	1	YP_007354398
scaffold_114	1	YP_001468682
scaffold_115	1	YP_006987334
scaffold_116	2	YP_002875699,YP_009134466
scaffold_117	1	YP_009003341
scaffold_118	1	YP_001039907
scaffold_124	2	NP_839905,YP_009003341
scaffold_125	1	YP_009012397
scaffold_126	2	YP_009002822,YP_009015561
scaffold_127	1	YP_009012397
scaffold_128	2	YP_002117711,YP_009044841
scaffold_129	1	YP_009173395
scaffold_131	4	YP_001425602,YP_001522912,YP_008798286,YP_009223208
scaffold_132	2	YP_002925094,YP_009002822
scaffold_134	1	YP_004306850
scaffold_136	1	YP_007354398
scaffold_138	1	YP_009205333
scaffold_142	1	YP_002875699
scaffold_145	2	YP_002875699,YP_009219478
scaffold_147	1	YP_009202208
scaffold_149	1	YP_001700689
scaffold_151	2	YP_398605,YP_398606
scaffold_152	1	NP_286654
scaffold_158	8	YP_005102487,YP_006560633,YP_009010714,YP_009010716,YP_009010737,YP_009010738,YP_009010739,YP_009010741
scaffold_159	2	YP_007173634,YP_007173635
scaffold_161	1	NP_932363
scaffold_162	1	NP_417179
scaffold_165	3	NP_048965(2),YP_009188862
scaffold_174	1	YP_009146551
scaffold_180	1	YP_238637
scaffold_183	3	NP_313177,NP_313178,NP_756353
scaffold_184	2	YP_009012396,YP_009015580
scaffold_200	1	YP_009015381
scaffold_202	2	YP_002274211,YP_007675734
scaffold_205	7	YP_002221581,YP_005102506,YP_005102507,YP_005102508,YP_006560667,YP_006560680,YP_008241225
scaffold_217	2	NP_932363,YP_007354398
scaffold_224	1	YP_009173627
scaffold_225	7	NP_417337,NP_418704,NP_755487,YP_001427285,YP_001498810,YP_007674420,YP_008318534
scaffold_226	1	YP_001468682
scaffold_229	1	NP_417701
scaffold_234	2	YP_238637,YP_398563
scaffold_236	2	YP_002875699,YP_009003341
scaffold_240	2	NP_700401,NP_754310
scaffold_244	1	NP_417179
scaffold_245	1	NP_417645
scaffold_248	24	NP_046790,NP_839853,NP_878200,NP_878209,NP_878212,NP_878236,YP_008766923,YP_008766924,YP_008766930,YP_008766932,YP_009207642,YP_009207648,YP_009207656,YP_009211898,YP_009211899,YP_009211900,YP_009211904,YP_009211910,YP_009211917,YP_009211919,YP_009211925,YP_009211926,YP_009211927,YP_009211928
scaffold_249	1	NP_203462
scaffold_253	1	YP_002274238
scaffold_260	5	YP_009010736,YP_009010737,YP_009010738,YP_009010739,YP_009010741
scaffold_265	4	YP_003347511,YP_009103069,YP_009103075,YP_009204409
scaffold_267	43	NP_599052,NP_599078,NP_599080,NP_599081,NP_599082,NP_599083,NP_599085,NP_700404,YP_001272561,YP_007112099,YP_007112100,YP_007112109,YP_007112112,YP_007112113,YP_007112114,YP_007112115,YP_007112117,YP_007112118,YP_007112119,YP_007112122,YP_007112123,YP_008318483,YP_008318486,YP_008318523,YP_008766866,YP_008766867,YP_008766876,YP_008766877,YP_008766878,YP_008766879,YP_008766880,YP_008766895,YP_008766896,YP_008766897,YP_009147448,YP_009147453,YP_009147455,YP_009147456,YP_009147457,YP_009147459,YP_009147460,YP_009147466,YP_009147467
scaffold_271	3	NP_048965,YP_007674419,YP_009134434
scaffold_273	1	YP_009015561
scaffold_274	1	YP_009015561
scaffold_275	1	YP_293777
scaffold_286	2	NP_416321,NP_416344
scaffold_287	1	YP_007673911
scaffold_289	1	YP_009015561
scaffold_293	1	YP_009124151
scaffold_295	1	YP_009134434
scaffold_301	1	NP_417298
scaffold_302	1	NP_418015
