id	nhit	hits
scaffold_0	3	NP_048965,YP_009003341,YP_009012397
scaffold_1	2	YP_009018187,YP_009224382
scaffold_2	4	YP_007354398,YP_009010160,YP_009015561,YP_009196586
scaffold_3	22	NP_286654,NP_312886,NP_695054,NP_695061,NP_795527,NP_862873,NP_862877,NP_862888,YP_002790752,YP_004325011,YP_008772031,YP_008772032,YP_008772034,YP_009188486,YP_009188860,YP_009218156,YP_009218270,YP_009218288,YP_009226831,YP_164695,YP_239889,YP_529837
scaffold_4	2	YP_001294783,YP_003970036
scaffold_5	7	NP_048965,NP_795382,YP_002790752,YP_002875699,YP_007348470,YP_008767341,YP_009012396
scaffold_6	3	YP_001504318,YP_009147133,YP_164695
scaffold_7	2	YP_001285862,YP_004306893
scaffold_8	4	YP_001468682,YP_002225128,YP_009218270,YP_009218288
scaffold_10	2	NP_958538,YP_398606
scaffold_11	1	YP_007354398
scaffold_12	2	YP_009002822,YP_009003341
scaffold_14	2	YP_001468976,YP_008051028
scaffold_15	1	NP_754392
scaffold_16	1	YP_009015647
scaffold_17	1	YP_009208865
scaffold_18	2	YP_009002822,YP_009221720
scaffold_19	3	YP_009218270,YP_009218288,YP_239889
scaffold_20	3	YP_009043923,YP_009043924,YP_009126521
scaffold_26	1	YP_009015561
scaffold_27	5	YP_009052499,YP_009052551,YP_009052554,YP_009052558,YP_009052559
scaffold_29	1	YP_398605
scaffold_32	1	YP_009015647
scaffold_34	2	NP_417179,YP_009124151
scaffold_36	1	YP_001700689
scaffold_40	1	YP_004325011
scaffold_42	2	YP_002225128,YP_009015561
scaffold_43	1	YP_002875699
scaffold_48	3	YP_001504318,YP_009147133,YP_009226822
scaffold_56	2	YP_009003341,YP_398605
scaffold_58	1	NP_417645
scaffold_64	1	YP_009147238
scaffold_65	2	YP_007354398,YP_009003341
scaffold_66	2	YP_008873440,YP_009015561
scaffold_68	1	NP_932363
scaffold_69	1	YP_009203243
scaffold_70	1	YP_002225128
scaffold_76	1	YP_398605
scaffold_77	1	YP_006987334
scaffold_79	2	YP_001294783,YP_005087231
scaffold_80	1	NP_286654
scaffold_81	2	NP_932363,YP_398605
scaffold_82	2	NP_417628,NP_417645
scaffold_85	1	YP_001427052
scaffold_86	5	YP_001285862,YP_009012597,YP_009012610,YP_009017719,YP_009017720
scaffold_91	2	NP_048965,YP_009012397
scaffold_92	1	YP_398605
scaffold_94	1	YP_009124151
scaffold_95	2	YP_009226831,YP_398605
scaffold_97	1	YP_009012397
scaffold_98	1	NP_417179
scaffold_99	1	YP_009200994
scaffold_103	1	YP_009015586
scaffold_105	1	YP_007010923
scaffold_106	2	NP_416321,NP_416344
scaffold_107	1	YP_009200994
scaffold_108	1	YP_009223762
scaffold_110	3	YP_008798266,YP_009043193,YP_009126521
scaffold_111	1	YP_004306459
scaffold_112	2	YP_007354398,YP_398605
scaffold_113	1	YP_009015586
scaffold_118	3	YP_293777,YP_398605(2)
scaffold_119	1	YP_009002896
scaffold_122	1	YP_002875699
scaffold_124	2	YP_009221710,YP_009221711
scaffold_125	1	YP_002875699
scaffold_130	1	YP_238737
scaffold_131	1	NP_932363
scaffold_132	1	NP_046615
scaffold_136	1	YP_009003341
scaffold_140	1	YP_009193943
scaffold_143	12	NP_056692,NP_695069,NP_795493,NP_862843,NP_945260,NP_945261,NP_945286,YP_002925118,YP_003347439,YP_007392292,YP_009042741,YP_009103428
scaffold_145	2	YP_004957628,YP_401679
scaffold_159	1	NP_754310
scaffold_161	1	NP_048965
