id	nhit	hits
scaffold_0	2	NP_312084,YP_007673911
scaffold_1	1	YP_009012397
scaffold_3	2	YP_009012396,YP_009015580
scaffold_4	3	YP_007354398,YP_398605,YP_398606
scaffold_5	3	YP_002875699,YP_009015381,YP_009134466
scaffold_6	115	NP_839867,YP_007237651,YP_007237652,YP_007237655,YP_007237656,YP_007237658,YP_007237660,YP_007237664,YP_007237666,YP_007237672,YP_007237678,YP_007237696,YP_007237727,YP_007237741,YP_007237743,YP_007237745,YP_007237760,YP_007237770,YP_007237773,YP_007237774,YP_007237775,YP_007237778,YP_007237787,YP_007237791,YP_007237794,YP_007237808,YP_007237810,YP_007237811,YP_007237813,YP_007237814,YP_007237815,YP_007237816,YP_007237817,YP_007237818,YP_007237821,YP_007237822,YP_007237823,YP_007237824,YP_007237827,YP_007237828,YP_007237830,YP_007237842,YP_007237845,YP_007237849,YP_007237853,YP_007237854,YP_007237855,YP_007237857,YP_007237859,YP_007237861,YP_007237862,YP_007237863,YP_007237864,YP_007237865,YP_007237866,YP_007237869,YP_007237872,YP_007237874,YP_007237875,YP_007237876,YP_007237877,YP_007237878,YP_007237880,YP_007237882,YP_007237885,YP_007237886,YP_007237887,YP_007237888,YP_007237895,YP_007237896,YP_007237897,YP_007237898,YP_007237899,YP_007237908,YP_007237909,YP_009015188,YP_009153304,YP_009153312,YP_009153318,YP_009153320,YP_009153322,YP_009153329,YP_009153343,YP_009153344,YP_009153369,YP_009153377,YP_009153379,YP_009153382,YP_009153383,YP_009153388,YP_009153394,YP_009153409,YP_009153452,YP_009153453,YP_009153455,YP_009153457,YP_009153458,YP_009153459,YP_009153461,YP_009153464,YP_009153490,YP_009153493,YP_009153500,YP_009153510,YP_009153512,YP_009153514,YP_009153519,YP_009153523,YP_009153531,YP_009153533,YP_009153545,YP_009153551,YP_009153552,YP_009153556,YP_009226888
scaffold_7	3	YP_001285862,YP_002875699,YP_009008359
scaffold_8	1	YP_009015561
scaffold_9	1	YP_009195802
scaffold_10	3	NP_417179,YP_001285809,YP_002290919
scaffold_12	1	YP_009201939
scaffold_13	2	YP_007418395,YP_009012397
scaffold_14	1	YP_009003341
scaffold_15	4	YP_004306256,YP_006990329,YP_009015561,YP_009206145
scaffold_16	1	NP_417179
scaffold_17	1	YP_009003341
scaffold_19	1	NP_417179
scaffold_21	2	YP_004306310,YP_008438547
scaffold_22	3	NP_807108,NP_932363,YP_007354398
scaffold_27	1	YP_009012396
scaffold_28	1	YP_009015561
scaffold_29	1	YP_009015561
scaffold_30	6	NP_312084,YP_007674419,YP_007674420,YP_009012396,YP_009012397,YP_009015580
scaffold_31	2	YP_002875699,YP_009219478
scaffold_32	4	NP_286654,YP_007173634,YP_007173635,YP_009190391
scaffold_33	1	NP_417179
scaffold_35	1	YP_007674390
