id	nhit	hits
scaffold_0	3	YP_001285862,YP_002225128,YP_009015561
scaffold_1	5	NP_417179,YP_004306889,YP_007418395,YP_009015381,YP_009015561
scaffold_2	2	NP_286654,YP_009015561
scaffold_3	2	YP_009015842,YP_293777
scaffold_4	5	NP_417179,YP_009124151,YP_009200994,YP_009218270,YP_009218288
scaffold_5	3	YP_004957628,YP_007418395,YP_293777
scaffold_6	2	YP_009012396,YP_009015580
scaffold_7	1	YP_006987334
scaffold_8	1	NP_312084
scaffold_9	2	NP_312084,YP_009015561
scaffold_10	1	YP_009195802
scaffold_11	2	YP_009003341,YP_238737
scaffold_12	3	YP_001294783(2),YP_009044782
scaffold_13	2	NP_417179,YP_002875699
scaffold_14	3	NP_048965(2),YP_002875699
scaffold_15	1	YP_009015580
scaffold_17	1	YP_001294783
scaffold_18	1	YP_007348470
scaffold_19	1	YP_009201947
scaffold_22	2	YP_009003341,YP_293777
scaffold_23	1	YP_007354398
scaffold_27	4	YP_008438547,YP_009009153,YP_009012397,YP_009218050
scaffold_28	1	YP_009223776
scaffold_29	2	YP_009015580,YP_293777
scaffold_30	1	YP_007354398
scaffold_31	1	YP_009015561
scaffold_32	2	NP_417179,YP_009012397
scaffold_34	1	YP_009003341
scaffold_35	2	YP_001294783,YP_009150853
scaffold_36	3	NP_417179,NP_932363,YP_009015381
scaffold_39	1	YP_005087231
scaffold_40	1	YP_002875699
scaffold_43	2	NP_932363,YP_009015561
scaffold_45	3	YP_004306893,YP_008438547,YP_009003341
scaffold_47	3	YP_001294783,YP_009003341,YP_009152675
scaffold_48	3	NP_268232,YP_009223776(2)
scaffold_49	1	YP_009145913
scaffold_50	3	NP_417645,YP_007354398,YP_293777
scaffold_51	1	YP_009003341
scaffold_56	1	YP_009015561
scaffold_58	3	YP_007354398,YP_009015381,YP_238737
scaffold_59	1	YP_009003341
scaffold_60	2	YP_007348470,YP_009012397
scaffold_61	1	YP_006990558
scaffold_62	7	NP_048965,YP_002875699,YP_009196166,YP_009196167,YP_009196169,YP_009196171,YP_009196174
scaffold_64	2	YP_009012396,YP_009012397
scaffold_65	2	YP_001285862,YP_004306893
scaffold_67	1	YP_009003341
scaffold_69	2	NP_312084,YP_293777
scaffold_71	2	YP_009012396,YP_009012397
scaffold_72	2	YP_009012396,YP_009012397
scaffold_73	1	NP_048019
scaffold_76	1	YP_009015561
scaffold_78	1	YP_009003341
scaffold_79	1	YP_009015561
scaffold_82	1	YP_002875699
scaffold_83	1	YP_002875699
scaffold_84	1	NP_268232
scaffold_87	2	YP_001285845,YP_009150853
scaffold_88	1	YP_009015561
scaffold_90	1	YP_004306889
scaffold_91	1	YP_007010923
scaffold_92	2	YP_007674419,YP_009134434
scaffold_94	1	YP_293777
scaffold_95	1	YP_004306889
scaffold_96	2	YP_001468976,YP_008051028
scaffold_97	2	NP_417179,YP_009002822
scaffold_103	1	YP_002875699
scaffold_106	2	YP_006907920,YP_238737
scaffold_107	1	YP_009205333
scaffold_108	68	YP_009052485,YP_009052487,YP_009052488,YP_009052490,YP_009052491,YP_009052492,YP_009052493,YP_009052494,YP_009052495,YP_009052496,YP_009052497,YP_009052498,YP_009052499,YP_009052500,YP_009052501,YP_009052502,YP_009052503,YP_009052504,YP_009052505,YP_009052506,YP_009052507,YP_009052508,YP_009052509,YP_009052511,YP_009052514,YP_009052516,YP_009052517,YP_009052518,YP_009052520,YP_009052522,YP_009052523,YP_009052524,YP_009052525,YP_009052526,YP_009052527,YP_009052528,YP_009052529,YP_009052530,YP_009052532,YP_009052533,YP_009052534,YP_009052535,YP_009052536,YP_009052537,YP_009052538,YP_009052539,YP_009052540,YP_009052541,YP_009052542,YP_009052543,YP_009052544,YP_009052545,YP_009052547,YP_009052548,YP_009052549,YP_009052550,YP_009052551,YP_009052552,YP_009052553,YP_009052554,YP_009052555,YP_009052556,YP_009052557,YP_009052558,YP_009052559,YP_009052560,YP_009052561,YP_009052563
scaffold_109	3	NP_312128,NP_417628,NP_417645
scaffold_110	5	YP_009052499,YP_009052538,YP_009052551,YP_009052554,YP_009052558
scaffold_113	2	NP_818503,YP_009224382
scaffold_114	1	YP_238737
scaffold_116	1	YP_002875699
scaffold_117	4	NP_417645,YP_009012396,YP_009012397,YP_009165462
scaffold_119	1	YP_009015381
scaffold_120	1	YP_009015381
scaffold_121	2	YP_007354398,YP_009015381
scaffold_125	1	YP_004306151
scaffold_127	3	NP_048965,NP_417645,YP_293777
scaffold_131	1	NP_417179
scaffold_133	3	YP_004306459,YP_006987334,YP_007676312
scaffold_136	2	NP_932363,YP_007354398
scaffold_140	1	NP_286654
scaffold_143	1	NP_899369
scaffold_144	5	NP_438118,NP_945278,YP_009003341,YP_009188848,YP_009191706
scaffold_145	1	YP_398606
scaffold_148	1	YP_003970036
scaffold_157	1	YP_004306889
scaffold_163	2	NP_312084,YP_006987334
scaffold_164	1	YP_009003341
scaffold_166	1	YP_293777
scaffold_167	2	YP_398605,YP_398606
scaffold_168	1	YP_002290938
scaffold_176	4	YP_001285810,YP_003347375,YP_003347382,YP_009010737
scaffold_177	1	YP_002875699
scaffold_178	3	YP_004957628,YP_006987334,YP_009219478
scaffold_179	1	YP_009012397
scaffold_180	2	YP_006546319,YP_006987334
scaffold_181	1	NP_932363
scaffold_183	1	YP_007354398
scaffold_184	1	NP_417179
scaffold_186	1	NP_286654
scaffold_187	1	YP_009200994
scaffold_189	1	YP_008125705
scaffold_190	1	YP_009015561
scaffold_191	1	NP_417179
scaffold_192	1	YP_009003341
scaffold_193	2	YP_002875699,YP_398475
scaffold_194	2	NP_417179,YP_009015381
scaffold_195	1	YP_003969738
scaffold_197	1	YP_007354398
scaffold_200	2	YP_238637,YP_398563
scaffold_204	1	NP_048965
scaffold_206	1	YP_009003341
scaffold_207	1	YP_293777
scaffold_208	1	YP_008438547
scaffold_209	1	YP_008320176
scaffold_210	1	YP_398605
scaffold_211	1	YP_009015561
scaffold_212	2	YP_009012396,YP_009012397
scaffold_215	2	NP_048649,YP_007674420
scaffold_219	2	YP_009012396,YP_009012397
scaffold_221	1	YP_007005347
scaffold_225	1	YP_009205333
scaffold_226	2	NP_312084,YP_293777
scaffold_227	2	YP_009012396,YP_009012397
scaffold_228	1	YP_009012396
scaffold_229	1	YP_398605
scaffold_232	1	YP_009015561
scaffold_233	1	YP_009015580
scaffold_235	1	YP_004306889
scaffold_236	1	YP_002875699
scaffold_240	2	YP_009012396,YP_009012397
scaffold_256	1	YP_950598
scaffold_257	1	YP_002875699
scaffold_259	1	YP_007354398
scaffold_260	2	YP_009015561,YP_238737
scaffold_263	1	YP_006990546
scaffold_264	2	YP_009226831,YP_398605
scaffold_266	3	YP_009003341,YP_009012396,YP_009012397
scaffold_268	1	YP_009012396
