id	nhit	hits
scaffold_0	1	YP_001285862
scaffold_1	6	NP_312443,NP_417870,NP_807108,YP_009004840,YP_026220,YP_453666
scaffold_2	10	NP_416280,NP_416321,NP_416344,NP_416359,YP_001700689,YP_004306459,YP_007112409,YP_009015586,YP_009219993,YP_009219995
scaffold_3	25	NP_042036,NP_042037,NP_042038,NP_042039,NP_042041,NP_042042,NP_042043,NP_042044,NP_311600,NP_417111,NP_417179,NP_417298,NP_708738,YP_001285862,YP_001468976,YP_004322601,YP_006487,YP_006488,YP_006987128,YP_008051028,YP_008318534,YP_009003341,YP_009100756,YP_009153153,YP_009177446
scaffold_4	9	NP_312128,NP_312135,NP_312144,NP_417467,NP_417536,NP_417628,NP_417645,NP_417701,YP_009212514
scaffold_5	6	NP_048965,NP_417179,NP_932363,YP_009012396,YP_009012397,YP_009015381
scaffold_6	22	NP_050633,NP_050634,NP_050649,NP_050651,NP_050657,NP_312972,NP_312996,NP_313000,NP_313001,NP_313006,NP_313011,NP_313016,NP_313017,NP_417941,YP_001449280,YP_003335758,YP_003335759,YP_003335760,YP_006536,YP_009015561,YP_009152213,YP_009211932
scaffold_7	4	YP_009003341,YP_009205333,YP_398605,YP_398606
scaffold_9	5	NP_417701,NP_417870,YP_001272543,YP_009173395,YP_009173450
scaffold_10	22	NP_040631,YP_002274221,YP_004123794,YP_005098008,YP_006560871,YP_007002005,YP_007002006,YP_007004310,YP_007111426,YP_007111748,YP_007111754,YP_007111756,YP_007111757,YP_007112129,YP_007112448,YP_007151699,YP_009147487,YP_009153121,YP_009168107,YP_009168108,YP_009226863,YP_238737
scaffold_11	2	YP_009003341,YP_009221720
scaffold_12	2	NP_417179,YP_009124151
scaffold_13	4	NP_313177,NP_313178,YP_006383638,YP_006543
scaffold_14	1	NP_048965
scaffold_15	39	NP_313210,NP_417870,NP_460825,NP_599063,YP_001272514,YP_001272515,YP_001272522,YP_001272523,YP_001272526,YP_001272530,YP_001272545,YP_001272548,YP_003969456,YP_007007861,YP_007112078,YP_007112079,YP_007112080,YP_007112081,YP_007112082,YP_007112085,YP_007112086,YP_007112088,YP_007112089,YP_007112106,YP_007112107,YP_007112109,YP_007112112,YP_007112113,YP_007112118,YP_007112120,YP_007112122,YP_007112123,YP_007112124,YP_007112130,YP_008318517,YP_008766904,YP_008766905,YP_009226848,YP_794050
scaffold_16	4	NP_037720,YP_001272550,YP_008766897,YP_009187333
scaffold_17	2	YP_002225128,YP_009015561
scaffold_18	5	YP_007674390,YP_238737,YP_293777,YP_398475,YP_398534
scaffold_20	12	NP_052278,NP_286654,NP_536828,NP_536837,YP_001285647,YP_001285653,YP_001718726,YP_001718727,YP_001718754,YP_008766837,YP_654729,YP_654746
scaffold_21	1	YP_009196617
scaffold_22	1	YP_007673911
scaffold_23	4	NP_046717,YP_009031502,YP_009149178,YP_009221720
scaffold_24	170	NP_049846,YP_001595241,YP_003734317,YP_003734328,YP_003934848,YP_004009942,YP_004009970,YP_004009985,YP_004009987,YP_004009988,YP_004063869,YP_007004253,YP_007004264,YP_009146554,YP_009147950,YP_009149395,YP_009190159,YP_009190163,YP_009190169,YP_009190171,YP_009190172,YP_009190173,YP_009190175,YP_009190176,YP_009190177,YP_009190178,YP_009190180,YP_009190185,YP_009190186,YP_009190187,YP_009190192,YP_009190195,YP_009190196,YP_009190197,YP_009190198,YP_009190199,YP_009190200,YP_009190202,YP_009190204,YP_009190205,YP_009190207,YP_009190209,YP_009190211,YP_009190214,YP_009190215,YP_009190217,YP_009190218,YP_009190219,YP_009190222,YP_009190224,YP_009190226,YP_009190230,YP_009190233,YP_009190234,YP_009190237,YP_009190238,YP_009190240,YP_009190242,YP_009190243,YP_009190245,YP_009190246,YP_009190247,YP_009190249,YP_009190253,YP_009190255,YP_009190259,YP_009190260,YP_009190261,YP_009190263,YP_009190272,YP_009190277,YP_009190278,YP_009190282,YP_009190285,YP_009190287,YP_009190289,YP_009190299,YP_009190300,YP_009190301,YP_009190305,YP_009190307,YP_009190311,YP_009190313,YP_009190319,YP_009190321,YP_009190323,YP_009190324,YP_009190325,YP_009190329,YP_009190330,YP_009190331,YP_009190336,YP_009190337,YP_009190338,YP_009190339,YP_009190340,YP_009190342,YP_009190343,YP_009190344,YP_009190346,YP_009190353,YP_009190354,YP_009190358,YP_009190362,YP_009190363,YP_009190365,YP_009190367,YP_009190368,YP_009190369,YP_009190371,YP_009190373,YP_009190375,YP_009190381,YP_009190382,YP_009190384,YP_009190388,YP_009190390,YP_009190391,YP_009190395,YP_009190397,YP_009190399,YP_009190400,YP_009190403,YP_009190406,YP_009190409,YP_009190410,YP_009190412,YP_009190423,YP_009190424,YP_009190425,YP_009190426,YP_009190427,YP_009190430,YP_009190434,YP_009190440,YP_009190441,YP_009190443,YP_009190445,YP_009190447,YP_009190450,YP_009190456,YP_009190457,YP_009190459,YP_009196390,YP_009196519,YP_009197315,YP_009205745,YP_009205746,YP_009205795,YP_009205865,YP_009207302,YP_009207380,YP_009211458,YP_009211545,YP_009211561,YP_009211571,YP_009211587,YP_009211593,YP_009211599,YP_009211600,YP_009211606,YP_009211610,YP_009211611,YP_009211614,YP_009211617,YP_009211664,YP_009211667,YP_009211691,YP_009211692,YP_009214026
scaffold_25	6	NP_046775,NP_839867,YP_001272532,YP_002274281,YP_003335800,YP_009152237
scaffold_26	11	NP_700401,YP_001498810,YP_002274210,YP_002274211,YP_002274288,YP_007112100,YP_007112123,YP_007674420,YP_009100238,YP_009226850,YP_214489
scaffold_27	2	NP_417179,YP_002290919
scaffold_29	20	NP_311040,NP_313210,NP_416713,NP_417870,NP_543058,NP_543060,NP_543066,NP_543069,NP_543070,NP_543071,YP_001272557,YP_001742087,YP_002274138,YP_003828939,YP_004958118,YP_006489268,YP_007112123,YP_007675734,YP_009190518,YP_009190519
scaffold_30	2	YP_009015561,YP_009201941
scaffold_32	1	YP_009012397
scaffold_33	1	YP_002875699
scaffold_34	2	YP_008318548,YP_009126420
scaffold_35	2	NP_717912,YP_006987334
scaffold_37	2	YP_002875699,YP_009219478
scaffold_38	3	NP_286654,YP_238637,YP_398563
scaffold_39	3	YP_001468682,YP_009102085,YP_009145913
scaffold_45	2	NP_048965,YP_007674390
scaffold_46	2	NP_417645,YP_009015580
scaffold_48	1	YP_009012397
scaffold_51	1	NP_312084
scaffold_53	1	YP_008438547
scaffold_54	1	YP_007674419
scaffold_55	4	YP_004306889,YP_009003341,YP_009012396,YP_009012397
scaffold_57	1	NP_417179
scaffold_59	3	NP_287063,NP_754399,YP_008125829
scaffold_62	3	NP_312885,NP_312886,YP_009168638
scaffold_63	2	YP_009012396,YP_009012397
scaffold_64	1	YP_004306459
scaffold_67	6	YP_003347511,YP_009012396,YP_009012397,YP_009103069,YP_009103075,YP_009204409
scaffold_68	4	NP_416772,NP_416850,NP_417870,YP_009187397
scaffold_69	1	YP_002875699
scaffold_70	1	YP_003970036
scaffold_71	2	YP_001468976,YP_008051028
scaffold_75	1	YP_238737
scaffold_76	1	YP_238737
scaffold_79	1	YP_009015560
scaffold_80	1	YP_006990558
scaffold_85	1	YP_009223776
scaffold_89	1	YP_009012397
scaffold_91	1	YP_002875699
scaffold_93	1	YP_009134434
scaffold_95	1	YP_009015561
scaffold_96	2	YP_009003341,YP_009015381
scaffold_97	1	YP_009015580
scaffold_98	1	YP_007354398
scaffold_99	1	YP_007674390
scaffold_101	1	YP_009012396
scaffold_103	3	YP_006987334,YP_007676312,YP_009223762
scaffold_104	1	YP_006987334
scaffold_107	3	YP_002875699,YP_009002786,YP_009218156
scaffold_109	2	YP_001294846,YP_009213821
scaffold_110	1	YP_009195802
scaffold_116	2	YP_007173634,YP_007173635
scaffold_117	2	YP_004421762(2)
scaffold_119	1	YP_009003341
scaffold_120	2	NP_417179,YP_004306889
scaffold_122	1	YP_009003341
scaffold_123	2	YP_009002822,YP_009003341
scaffold_125	1	YP_009015561
scaffold_127	2	NP_417645,YP_293777
scaffold_128	1	NP_417179
scaffold_130	1	YP_293777
scaffold_134	1	YP_009015580
scaffold_139	2	YP_009015561,YP_293777
scaffold_144	1	YP_009015561
scaffold_150	1	YP_009213821
scaffold_152	2	YP_009002822,YP_009003341
scaffold_154	1	NP_046717
scaffold_157	2	YP_004325011,YP_009003341
scaffold_158	1	NP_932363
scaffold_159	1	YP_398563
scaffold_160	3	YP_007354398,YP_009015381,YP_238737
scaffold_162	1	YP_009018187
scaffold_163	1	YP_002875699
scaffold_164	1	YP_007354398
scaffold_167	1	YP_003970036
scaffold_173	2	YP_001700614,YP_006560838
scaffold_175	1	NP_048965
scaffold_176	3	NP_543074,NP_752209,YP_009180888
scaffold_178	3	AFL47017,NP_417941(2)
scaffold_179	1	YP_009003341
scaffold_181	2	YP_009201941,YP_240185
scaffold_187	2	YP_398605,YP_398606
scaffold_189	1	NP_690734
scaffold_191	1	YP_002875699
scaffold_193	44	YP_002221539,YP_002221550,YP_002221552,YP_002221555,YP_002221565,YP_002221566,YP_002221573,YP_002221575,YP_002221579,YP_002221580,YP_002221581,YP_002221584,YP_005102468,YP_005102469,YP_005102473,YP_005102478,YP_005102479,YP_005102481,YP_005102482,YP_005102483,YP_005102484,YP_005102485,YP_005102486,YP_005102487,YP_005102488,YP_005102489,YP_005102491,YP_005102494,YP_005102501,YP_005102502,YP_005102506,YP_005102507,YP_005102508,YP_005102510,YP_005102512,YP_005102514,YP_005102516,YP_005102518,YP_005102519,YP_005102520,YP_005102524,YP_005102526,YP_005102527,YP_005102532
scaffold_197	1	YP_009201947
scaffold_204	2	YP_003347382,YP_009010737
scaffold_205	1	YP_009012397
scaffold_209	1	YP_002875699
scaffold_211	1	YP_008318291
scaffold_213	1	YP_006987334
scaffold_215	1	YP_214422
scaffold_219	2	YP_238637,YP_398563
scaffold_222	2	YP_009218270,YP_009218288
scaffold_223	1	YP_004325011
scaffold_225	2	YP_001468768,YP_009218077
scaffold_227	3	NP_312727,YP_009012397,YP_009012398
scaffold_230	4	NP_700403,YP_008766905,YP_009146551,YP_009226850
scaffold_236	2	YP_001285862,YP_002875699
scaffold_240	1	YP_007354398
scaffold_246	2	YP_238637,YP_398563
scaffold_248	3	YP_001294783,YP_006987334,YP_007348470
scaffold_249	1	YP_006383841
scaffold_254	1	YP_009223762
scaffold_269	1	YP_009224887
scaffold_270	1	NP_286654
scaffold_274	1	YP_009015561
scaffold_275	1	YP_009015393
scaffold_277	1	YP_004325011
scaffold_285	1	YP_004957628
scaffold_301	1	YP_006488
scaffold_304	4	AFL46996,NP_418704,NP_719090,YP_006488
scaffold_309	1	YP_009201947
scaffold_313	1	YP_007354398
scaffold_317	1	YP_009218156
scaffold_329	19	NP_112070,YP_004934103,YP_007112130,YP_007112539,YP_007112540,YP_007112542(2),YP_007112543,YP_007112545,YP_007112546,YP_007112547,YP_007112548,YP_007112549,YP_007112550,YP_007112551,YP_007112552,YP_007112553,YP_007112554,YP_007112606
scaffold_332	1	YP_009015580
scaffold_340	1	YP_293777
scaffold_343	1	NP_807108
scaffold_344	1	NP_417179
scaffold_345	1	YP_002875699
scaffold_353	1	YP_004306889
scaffold_356	1	NP_932363
scaffold_363	1	NP_932363
scaffold_367	1	YP_001425727
scaffold_382	1	NP_048019
scaffold_393	1	YP_009015580
scaffold_408	1	YP_007418395
scaffold_415	4	YP_002274236,YP_002274237,YP_002274238,YP_008766911
scaffold_421	1	NP_312443
scaffold_425	1	NP_312128
scaffold_426	1	NP_048965
scaffold_433	1	NP_463515
scaffold_448	1	YP_004325011
scaffold_467	3	YP_002221553,YP_005102482,YP_009010741
scaffold_495	2	YP_008873440,YP_009015561
scaffold_502	1	YP_009213821
scaffold_506	2	NP_416280,YP_004934057
scaffold_511	3	YP_006488,YP_008766887,YP_008766911
scaffold_529	3	YP_007011010,YP_007011011,YP_009054964
scaffold_554	14	NP_599033,NP_599047,YP_008318494,YP_008766866,YP_008766867,YP_008766870,YP_009147452,YP_009147453,YP_009147455,YP_009147456,YP_009147457,YP_009147459,YP_009147460,YP_009147461
scaffold_555	19	NP_599065,NP_599076,NP_599081,NP_599082,NP_599083,YP_001272560,YP_001272565,YP_001272567,YP_001272569,YP_007112109,YP_007112118,YP_007112120,YP_007112123,YP_008318517,YP_008318519,YP_008318523,YP_008766901,YP_008766904,YP_009147512
scaffold_559	1	YP_009002896
scaffold_561	1	NP_417645
scaffold_566	1	YP_009015381
scaffold_569	1	YP_006987291
scaffold_582	5	NP_708747,YP_001449315,YP_002274237,YP_002274238(2)
scaffold_588	1	NP_417701
scaffold_603	1	YP_293777
scaffold_604	1	YP_238737
scaffold_609	4	NP_414832,NP_414833,NP_755450,YP_006487
scaffold_617	1	YP_009054964
scaffold_648	1	NP_416713
scaffold_653	1	YP_009032150
scaffold_664	1	YP_009201947
scaffold_672	1	AFL47017
scaffold_675	1	NP_416321
scaffold_694	1	YP_009213821
scaffold_721	1	NP_754399
scaffold_723	3	NP_757044,NP_757045,YP_009193999
scaffold_726	1	NP_752289
scaffold_731	1	YP_007354398
scaffold_765	1	YP_007238154
scaffold_767	1	NP_417628
scaffold_768	1	NP_795382
scaffold_793	2	YP_009218156,YP_009218288
scaffold_796	1	NP_417298
scaffold_804	1	YP_009226831
scaffold_817	1	NP_048965
scaffold_829	1	YP_009218288
scaffold_836	1	YP_009002822
scaffold_853	2	YP_009012396,YP_009012397
scaffold_861	1	YP_004306889
scaffold_871	4	NP_037691,YP_006527,YP_006528,YP_007238154
scaffold_872	1	YP_008318291
scaffold_876	1	YP_803294
scaffold_878	1	YP_007354398
scaffold_893	4	NP_695059,NP_795527,NP_996704,NP_996708
scaffold_896	1	YP_007005879
scaffold_898	1	YP_009003341
scaffold_903	1	YP_009150853
scaffold_920	1	NP_417179
scaffold_937	2	YP_009003405,YP_009003406
scaffold_943	1	YP_453666
scaffold_957	2	YP_009042740,YP_009216859
scaffold_981	6	YP_007112090,YP_007112554,YP_007112555,YP_007112556,YP_007112558,YP_007112559
scaffold_994	1	YP_009187397
scaffold_995	1	NP_416344
scaffold_1015	3	NP_945278,YP_009188848,YP_009191706
scaffold_1023	1	YP_006536
scaffold_1028	1	YP_003970036
scaffold_1029	1	YP_002274288
scaffold_1036	1	NP_417645
scaffold_1044	1	NP_807108
scaffold_1099	1	YP_009223762
scaffold_1100	2	YP_009012396,YP_009012397
scaffold_1101	1	YP_004306893
scaffold_1108	1	YP_004306459
scaffold_1114	3	YP_009003339,YP_009003340,YP_009003341
scaffold_1115	7	NP_700426,YP_004934031,YP_004934094,YP_004934095,YP_006590021,YP_007237598,YP_009191668
scaffold_1130	1	YP_003347444
scaffold_1133	1	YP_002925089
scaffold_1134	1	NP_416359
scaffold_1139	1	YP_293777
scaffold_1155	1	YP_001718718
scaffold_1167	4	NP_754399,NP_755486,NP_755487,NP_757045
scaffold_1179	1	NP_312144
scaffold_1198	1	YP_008051028
scaffold_1224	1	YP_001700580
scaffold_1254	1	YP_009219478
scaffold_1274	1	NP_755450
scaffold_1333	1	YP_004934059
scaffold_1337	2	NP_312134,NP_312135
scaffold_1339	1	YP_001468768
scaffold_1341	1	NP_312727
scaffold_1359	2	YP_002274237,YP_002274238
scaffold_1360	1	NP_807108
scaffold_1368	3	NP_878229,YP_008239585,YP_009100756
scaffold_1369	1	YP_004306893
scaffold_1370	1	YP_009003341
scaffold_1403	1	YP_238737
scaffold_1406	1	YP_009015580
