id	nhit	hits
scaffold_0	4	YP_009003341,YP_009205333,YP_398605,YP_398606
scaffold_1	2	NP_417179,YP_002290919
scaffold_2	2	YP_005102530,YP_240185
scaffold_3	4	YP_007236669,YP_009002822,YP_009003341,YP_009012397
scaffold_6	1	YP_007674390
scaffold_7	4	NP_417179,YP_004306889,YP_009012397,YP_009173627
scaffold_8	1	NP_286654
scaffold_9	1	YP_002790752
scaffold_11	3	YP_009002822,YP_009003341,YP_009015647
scaffold_13	1	YP_009012396
scaffold_14	1	YP_009010732
scaffold_16	1	YP_007173635
scaffold_18	1	YP_009015561
scaffold_19	1	YP_007010969
scaffold_21	1	YP_009015561
scaffold_22	2	YP_007674420,YP_009003341
scaffold_26	1	YP_238637
scaffold_27	1	YP_001498810
scaffold_28	2	NP_417645,YP_293777
scaffold_30	2	YP_007354398,YP_009015561
scaffold_32	1	NP_312886
scaffold_33	2	YP_009195802,YP_009213821
scaffold_34	2	YP_001504318,YP_009147133
scaffold_37	65	YP_009052485,YP_009052488,YP_009052491,YP_009052492,YP_009052494,YP_009052495,YP_009052496,YP_009052497,YP_009052498,YP_009052499,YP_009052500,YP_009052501,YP_009052502,YP_009052503,YP_009052504,YP_009052505,YP_009052506,YP_009052507,YP_009052508,YP_009052509,YP_009052511,YP_009052514,YP_009052516,YP_009052517,YP_009052518,YP_009052521,YP_009052522,YP_009052523,YP_009052524,YP_009052525,YP_009052526,YP_009052527,YP_009052528,YP_009052529,YP_009052530,YP_009052531,YP_009052532,YP_009052533,YP_009052534,YP_009052536,YP_009052537,YP_009052538(2),YP_009052539,YP_009052540,YP_009052541,YP_009052542,YP_009052543,YP_009052544,YP_009052545,YP_009052547,YP_009052548,YP_009052549,YP_009052550,YP_009052551,YP_009052552,YP_009052553,YP_009052554,YP_009052555,YP_009052556,YP_009052557,YP_009052558,YP_009052559,YP_009052560,YP_009052561
scaffold_38	1	YP_238737
scaffold_41	2	YP_008438547,YP_238637
scaffold_42	2	YP_002875699,YP_009226831
scaffold_44	4	NP_312886,YP_004325011,YP_009015423,YP_009226831
scaffold_45	1	YP_009205333
scaffold_47	1	YP_009015561
