id	nhit	hits
scaffold_0	1	YP_238737
scaffold_1	2	YP_009015561,YP_009042599
scaffold_2	3	YP_007674390,YP_238737,YP_293777
scaffold_4	3	YP_006987334,YP_007354398,YP_009015580
scaffold_5	3	YP_002875699,YP_004306889,YP_009223762
scaffold_6	3	YP_009012396,YP_009012397,YP_009205333
scaffold_9	1	YP_009003341
scaffold_11	2	YP_009012396,YP_009015561
scaffold_12	3	NP_417179,YP_009124151,YP_009200994
scaffold_13	4	YP_002875699,YP_007354398,YP_009002822,YP_009003341
scaffold_14	3	YP_009012396,YP_009012397,YP_009015561
scaffold_15	1	YP_002875699
scaffold_16	3	YP_009003341,YP_009219478,YP_293777
scaffold_17	2	YP_009206301,YP_009219478
scaffold_18	2	NP_417179,YP_001285809
scaffold_23	2	NP_417179,YP_008319823
scaffold_24	1	NP_757024
scaffold_25	1	NP_417179
scaffold_28	3	NP_286654,YP_009009153,YP_009218050
scaffold_30	1	YP_009003341
scaffold_32	1	YP_009012397
scaffold_35	2	NP_048965,YP_007674390
scaffold_36	1	NP_839905
scaffold_38	1	YP_009223776
scaffold_39	3	YP_009205333,YP_398605,YP_398606
scaffold_42	1	YP_009015561
scaffold_44	1	YP_009052538
scaffold_47	1	YP_007348470
scaffold_49	67	YP_009052485,YP_009052487,YP_009052488,YP_009052490,YP_009052491,YP_009052492,YP_009052493,YP_009052494,YP_009052495,YP_009052496,YP_009052497,YP_009052498,YP_009052499,YP_009052500,YP_009052501,YP_009052502,YP_009052503,YP_009052504,YP_009052505,YP_009052506,YP_009052507,YP_009052508,YP_009052509,YP_009052511,YP_009052514,YP_009052516,YP_009052517,YP_009052518,YP_009052520,YP_009052522,YP_009052523,YP_009052524,YP_009052525,YP_009052526,YP_009052527,YP_009052528,YP_009052529,YP_009052530,YP_009052531,YP_009052533,YP_009052534,YP_009052535,YP_009052536,YP_009052537,YP_009052538,YP_009052539,YP_009052540,YP_009052541,YP_009052542,YP_009052543,YP_009052544,YP_009052545,YP_009052547,YP_009052548,YP_009052549,YP_009052550,YP_009052551,YP_009052552,YP_009052553,YP_009052554,YP_009052555,YP_009052556,YP_009052557,YP_009052558,YP_009052559,YP_009052560,YP_009052561
scaffold_52	2	YP_007354398,YP_009015381
scaffold_54	2	YP_009012396,YP_009012397
scaffold_57	1	NP_417179
scaffold_58	1	YP_238637
scaffold_61	1	NP_286654
scaffold_62	2	NP_417645,YP_009015580
scaffold_63	1	NP_046717
scaffold_65	1	NP_807108
scaffold_70	1	YP_007674390
scaffold_75	2	YP_008438547,YP_009012397
scaffold_76	2	YP_002225128,YP_009015561
scaffold_78	2	YP_006987334,YP_007354398
scaffold_79	3	YP_002117711,YP_009203403,YP_009203492
scaffold_81	2	YP_398605,YP_398606
scaffold_87	1	NP_417179
scaffold_88	1	NP_046717
scaffold_90	1	YP_293777
scaffold_97	1	YP_009031310
scaffold_100	1	YP_009012397
scaffold_103	1	YP_009168349
scaffold_104	1	NP_807108
scaffold_105	1	YP_009003341
scaffold_107	1	YP_009012397
scaffold_109	1	YP_002875699
scaffold_112	2	NP_417179,YP_002875699
scaffold_113	1	YP_001294783
scaffold_115	2	YP_008771537,YP_009015381
scaffold_120	1	NP_048965
scaffold_123	1	YP_009015561
scaffold_124	2	NP_417179,YP_004306889
scaffold_125	2	YP_002875699,YP_009219478
scaffold_126	1	YP_002875699
scaffold_129	1	YP_009203492
scaffold_130	1	YP_009015561
scaffold_131	1	YP_009015580
scaffold_133	1	YP_009003341
scaffold_136	1	YP_009012396
scaffold_140	1	YP_009015580
scaffold_141	7	YP_009002822,YP_009003339,YP_009003340,YP_009003341,YP_009003404,YP_009003405,YP_009003406
scaffold_146	1	YP_004306889
scaffold_151	1	NP_268232
scaffold_152	2	YP_009002822,YP_009003341
scaffold_155	1	YP_009221720
scaffold_156	1	YP_001468768
scaffold_159	1	YP_002925089
scaffold_161	1	YP_002290919
scaffold_163	1	YP_009003341
scaffold_164	1	NP_795382
scaffold_165	2	YP_009218270,YP_009218288
scaffold_166	1	YP_002875699
scaffold_169	1	YP_238737
scaffold_175	1	YP_001285862
scaffold_177	1	YP_008767260
scaffold_180	2	YP_008873440,YP_009015561
scaffold_183	1	YP_002225128
scaffold_184	1	YP_009015580
scaffold_186	1	YP_002875699
scaffold_188	1	YP_009012396
scaffold_189	2	YP_009002822,YP_009003341
scaffold_195	1	YP_009102085
scaffold_196	1	YP_009015580
scaffold_199	1	YP_008438547
scaffold_201	1	YP_008318291
scaffold_205	1	YP_007354398
scaffold_206	1	YP_002875699
scaffold_208	2	NP_862888,YP_008240916
scaffold_214	1	YP_009150853
scaffold_215	1	YP_009145913
scaffold_216	1	YP_009012397
scaffold_218	1	NP_945097
scaffold_219	1	YP_009015561
scaffold_223	1	NP_417645
scaffold_226	1	YP_009015381
scaffold_236	1	YP_009015647
scaffold_239	1	YP_006987334
scaffold_240	3	YP_009002822,YP_009003339,YP_009003340
scaffold_248	1	YP_009015561
scaffold_250	2	YP_238637,YP_398563
scaffold_252	1	NP_807108
scaffold_253	1	YP_009003341
scaffold_256	1	YP_214423
scaffold_260	1	YP_004323194
scaffold_272	1	YP_009213100
scaffold_281	2	YP_001504318,YP_009147133
scaffold_286	1	YP_007348470
scaffold_288	1	YP_009002822
scaffold_290	2	NP_417179,YP_009018187
scaffold_292	2	YP_007354398,YP_293777
scaffold_295	2	YP_009146551,YP_238737
scaffold_306	1	NP_795430
scaffold_307	1	YP_009200994
scaffold_317	1	YP_007354398
scaffold_320	1	YP_003970036
scaffold_322	1	YP_009124151
scaffold_323	1	YP_009003341
scaffold_328	1	YP_240185
scaffold_334	1	YP_009005262
scaffold_338	1	YP_293777
scaffold_349	1	YP_009015381
scaffold_351	1	YP_009015561
scaffold_363	1	YP_009012396
scaffold_368	1	YP_009012397
scaffold_378	2	YP_008873392,YP_008873393
scaffold_382	1	NP_932363
scaffold_389	1	YP_009006594
scaffold_394	1	NP_048965
