id	nhit	hits
scaffold_0	2	YP_009015381,YP_009015561
scaffold_1	2	YP_007354398,YP_009205333
scaffold_2	2	NP_312084,YP_007673911
scaffold_4	4	NP_795382,YP_002790752,YP_008798279,YP_009223762
scaffold_5	2	YP_009003341,YP_009205333
scaffold_6	20	NP_438154,NP_463479,YP_001504318,YP_003347625,YP_004306171,YP_008772048,YP_009005262,YP_009012397,YP_009015586,YP_009147133,YP_009204845,YP_009218270,YP_009218288,YP_164415,YP_164420,YP_164421,YP_164423,YP_164426,YP_164760,YP_238737
scaffold_7	1	YP_002875699
scaffold_8	1	YP_009223776
scaffold_9	2	YP_001039907,YP_009015561
scaffold_10	6	YP_003347625,YP_004306259,YP_006987334,YP_007354398,YP_009005262,YP_009015561
scaffold_11	2	NP_417179,YP_007354398
scaffold_12	8	YP_003347309,YP_003347473,YP_003347582,YP_009002822,YP_009003341,YP_009003404,YP_009003405,YP_009015647
scaffold_13	1	YP_004957628
scaffold_14	2	YP_009201515,YP_009205333
scaffold_16	4	YP_009003341,YP_009012396,YP_009012397,YP_009015381
scaffold_17	1	NP_932363
scaffold_18	3	NP_312885,NP_312886,YP_009226831
scaffold_19	1	YP_009196617
scaffold_23	2	YP_009006594,YP_293777
scaffold_24	3	NP_048965,YP_002875699,YP_008438547
scaffold_25	1	NP_807108
scaffold_27	3	YP_004322464,YP_009202210,YP_009213821
scaffold_28	1	YP_009223762
scaffold_30	2	YP_007005869,YP_009218156
scaffold_33	3	YP_009003341,YP_009015381,YP_293777
scaffold_34	1	YP_009015561
scaffold_35	1	YP_009207028
scaffold_37	1	YP_009003341
scaffold_39	1	YP_009149178
scaffold_40	4	NP_112708,YP_001285809,YP_009015561,YP_009173627
scaffold_41	1	YP_009201947
scaffold_43	1	YP_009015560
scaffold_44	1	NP_417179
scaffold_46	3	NP_286654,YP_007173634,YP_007173635
scaffold_48	5	NP_048965,NP_286654,NP_417645,YP_007354398,YP_293777
scaffold_51	1	YP_007354398
scaffold_52	1	YP_009012396
scaffold_54	1	NP_417179
scaffold_55	1	YP_007354398
scaffold_56	1	YP_008318548
scaffold_57	1	YP_009012397
scaffold_58	3	YP_004325011,YP_009015423,YP_918946
scaffold_60	1	YP_009213821
scaffold_62	1	YP_398537
scaffold_69	5	YP_009052499,YP_009052551,YP_009052554,YP_009052558,YP_009052559
scaffold_77	1	YP_009134434
scaffold_78	2	YP_006987334,YP_293777
scaffold_84	1	YP_009015580
scaffold_85	1	NP_286654
scaffold_88	2	YP_004325011,YP_009003341
scaffold_90	1	NP_417179
scaffold_91	2	YP_009012396,YP_009012397
scaffold_92	1	YP_001285862
scaffold_94	1	YP_009003341
scaffold_96	5	NP_416772,NP_417870(2),YP_004958118,YP_006489268
scaffold_99	1	YP_002875699
scaffold_101	1	NP_932363
scaffold_103	1	YP_009003341
scaffold_104	1	YP_009010737
scaffold_110	16	NP_108727,NP_695054,NP_695055,NP_695057,NP_695062,NP_695064,NP_795502,NP_795521,NP_795530,NP_862885,NP_996703,NP_996708,YP_003358791,YP_003358792,YP_004301311,YP_009042664
scaffold_111	2	NP_932363,YP_007354398
scaffold_112	1	YP_002875699
scaffold_113	1	NP_717912
scaffold_115	2	YP_008766948,YP_008766949
scaffold_119	2	YP_004306889,YP_004306890
scaffold_126	2	NP_417179,YP_008319823
scaffold_127	1	YP_009003341
scaffold_129	2	YP_007418395,YP_293777
scaffold_132	1	YP_001648090
scaffold_133	2	YP_009003341,YP_009015580
scaffold_134	1	YP_293777
scaffold_136	2	YP_004957628,YP_007354398
scaffold_140	2	YP_009012396,YP_009015580
scaffold_142	1	YP_009218156
scaffold_143	1	YP_009126420
scaffold_144	1	NP_417701
scaffold_147	1	YP_001039907
scaffold_148	2	YP_009043573,YP_009213821
scaffold_153	2	NP_048965,YP_009012397
scaffold_155	2	YP_002875699,YP_009134466
scaffold_158	1	YP_001285809
scaffold_159	1	YP_009223776
scaffold_160	2	YP_009223762,YP_293777
scaffold_162	1	YP_001468682
scaffold_164	1	NP_417179
scaffold_165	1	YP_009221711
scaffold_166	1	YP_009205333
scaffold_172	2	YP_009043573,YP_009213821
scaffold_173	2	YP_002875699,YP_009012397
scaffold_174	1	YP_009205333
scaffold_180	1	YP_004325011
scaffold_182	1	YP_009015561
scaffold_184	7	YP_002221581,YP_005102506,YP_005102507,YP_005102508,YP_006560667,YP_006560680,YP_008241225
scaffold_185	1	YP_009015580
scaffold_186	1	YP_007001973
scaffold_191	2	NP_417941(2)
scaffold_194	2	NP_417628,NP_417645
scaffold_196	1	YP_002875699
scaffold_199	2	YP_007674419,YP_009134434
