id	nhit	hits
scaffold_0	2	YP_009012396,YP_009012397
scaffold_1	1	YP_004306889
scaffold_2	1	YP_009003341
scaffold_3	1	YP_009015381
scaffold_4	1	YP_009003341
scaffold_6	69	AFL46928,AFL46929,AFL46930,AFL46931,AFL46932,AFL46933,AFL46934,AFL46935,AFL46936,AFL46937,AFL46938,AFL46939,AFL46940,AFL46942,AFL46943,AFL46944,AFL46945,AFL46946,AFL46947,AFL46953,AFL46954,AFL46960,AFL46961,AFL46965,AFL46966,AFL46967,AFL46971,AFL46975,AFL46976,AFL46977,AFL46979,AFL46981,AFL46983,AFL46984,AFL46985,AFL46987,AFL46989,AFL46991,AFL46996,AFL46997,AFL47000,AFL47002,AFL47004,AFL47005,AFL47006,AFL47007,AFL47008,AFL47009,AFL47010,AFL47011,AFL47012,AFL47013,AFL47014,AFL47015,AFL47017,AFL47021,AFL47022,AFL47044,AFL47047,AFL47048,AFL47051,AFL47052,AFL47053,AFL47054,AFL47056,YP_006540,YP_006569,YP_009032393,YP_009219991
scaffold_7	1	YP_009015561
scaffold_9	66	YP_009052485,YP_009052487,YP_009052488,YP_009052490,YP_009052491,YP_009052492,YP_009052493,YP_009052494,YP_009052495(2),YP_009052496,YP_009052497,YP_009052498,YP_009052499,YP_009052500,YP_009052501,YP_009052502,YP_009052503,YP_009052504,YP_009052505,YP_009052506,YP_009052507,YP_009052508,YP_009052509,YP_009052511,YP_009052514,YP_009052516,YP_009052517,YP_009052518,YP_009052520,YP_009052522,YP_009052523,YP_009052524,YP_009052525,YP_009052526,YP_009052527,YP_009052528,YP_009052529,YP_009052530,YP_009052532,YP_009052533,YP_009052534,YP_009052535,YP_009052538,YP_009052539,YP_009052540,YP_009052541,YP_009052542,YP_009052543,YP_009052544,YP_009052545,YP_009052547,YP_009052548,YP_009052549,YP_009052550,YP_009052551,YP_009052552,YP_009052553,YP_009052554,YP_009052555,YP_009052556,YP_009052557,YP_009052558,YP_009052559,YP_009052560,YP_009052561
scaffold_14	1	YP_009012396
scaffold_15	1	NP_417179
scaffold_16	1	YP_009205333
