id	nhit	hits
scaffold_0	3	110567,126811,115548
scaffold_1	5	110567,146204,19088,27716,131160
scaffold_2	3	141561,145094,16084
scaffold_3	1	145094
scaffold_5	6	135299,142501,131238,17152,139411,115548
scaffold_6	3	122884,122814,146204
scaffold_7	2	128524,122799
scaffold_8	1	135394
scaffold_10	2	14439,139274
scaffold_12	2	126814,139406
scaffold_13	1	13688
scaffold_14	3	26668,138438,154803
scaffold_16	4	128524,139291,142485,17152
scaffold_18	1	126814
scaffold_19	2	19088,134770
scaffold_21	3	139291,123884,123889
scaffold_22	2	28076,125231
scaffold_23	1	27716
scaffold_24	1	126324
scaffold_25	2	133224,19088
scaffold_26	2	22676,145094
scaffold_28	1	126811
scaffold_29	1	110567
scaffold_30	4	126324,129300,134770,131494
scaffold_33	2	28437,134770
scaffold_36	5	123884,133224,135052,126814,123889
scaffold_37	2	123884,123889
scaffold_38	1	28232
scaffold_39	4	28437,21954,126811,125231
scaffold_41	2	128367,128272
scaffold_46	1	13688
scaffold_48	1	114667
scaffold_49	2	126324,13688
scaffold_52	3	123241,15306,20011
scaffold_57	1	146204
scaffold_58	2	126814,115548
scaffold_60	1	28232
scaffold_61	1	126811
scaffold_63	1	145094
scaffold_65	1	123889
scaffold_67	1	124071
scaffold_69	3	122799,126811,139406
scaffold_70	1	139406
scaffold_72	1	112088
scaffold_73	1	12594
scaffold_74	1	124192
scaffold_75	3	131316,19088,154566
scaffold_76	1	112088
scaffold_78	1	145640
scaffold_80	2	154076,156117
scaffold_81	1	131160
scaffold_83	1	149880
scaffold_84	1	146204
scaffold_86	1	126324
scaffold_88	3	141131(2),20022
scaffold_90	2	112088,114667
scaffold_91	1	151867
scaffold_95	1	126814
scaffold_96	1	143877
scaffold_100	2	110567,122720
scaffold_104	1	112088
scaffold_107	1	139293
scaffold_109	1	139357
scaffold_113	1	122044
scaffold_114	3	147328,139473,147326
scaffold_116	2	139293,27716
scaffold_120	1	110567
scaffold_121	1	146204
scaffold_122	1	139406
scaffold_123	1	114667
scaffold_125	1	27889
scaffold_127	2	126324,21954
scaffold_134	1	141640
scaffold_138	2	17202,139406
scaffold_139	1	26737
scaffold_141	1	139406
scaffold_144	1	143818
scaffold_149	4	135575,135530,135508,135509
scaffold_150	3	158286,21259,156169
scaffold_151	2	27716,27717
scaffold_156	2	123884,123889
scaffold_157	1	110567
scaffold_164	1	14439
scaffold_167	2	123884,21818
scaffold_168	1	28232
scaffold_169	1	151337
scaffold_174	2	149414,21991
scaffold_176	1	19088
scaffold_183	1	120556
scaffold_184	1	128524
scaffold_185	1	128524
scaffold_189	1	16084
scaffold_191	1	133223
scaffold_193	1	115548
scaffold_194	1	115548
scaffold_196	1	13688
scaffold_197	1	139274
scaffold_200	4	13688,114667,135052,151867
scaffold_202	2	25116,132153
scaffold_204	6	149466,27716,113909,116589,16025,26164
scaffold_206	1	122799
scaffold_210	1	145640
scaffold_211	1	114667
scaffold_217	2	139293,133224
scaffold_221	1	146204
scaffold_223	1	19088
scaffold_226	2	139473,17376
scaffold_227	3	136581,138438,24942
scaffold_228	2	130637,127413
scaffold_229	1	134770
scaffold_230	1	146204
scaffold_231	1	139293
scaffold_232	1	146204
scaffold_235	2	123884,21818
scaffold_236	1	128194
scaffold_238	1	145094
scaffold_243	1	123884
scaffold_244	1	122596
scaffold_245	3	145550,138907,131160
scaffold_253	11	154075,153863,154077,154076,154073,153864,154084,153868,154078,123313,123303
scaffold_255	1	133224
scaffold_259	2	123884,123889
scaffold_261	4	123884,145640,126212,123889
scaffold_270	1	122044
scaffold_275	1	139293
scaffold_279	1	145094
scaffold_283	1	128524
scaffold_294	1	116541
scaffold_295	1	146308
scaffold_296	1	123884
scaffold_302	1	139011
scaffold_305	1	147899
scaffold_309	2	131928,143054
scaffold_310	1	14128
scaffold_313	1	109300
scaffold_314	1	113068
scaffold_316	1	110567
scaffold_317	1	131160
scaffold_318	1	26528
scaffold_323	1	139293
scaffold_324	1	151270
scaffold_325	2	124220(2)
scaffold_327	1	128314
scaffold_332	1	131247
scaffold_333	2	156169,151220
scaffold_335	1	154803
scaffold_336	1	135574
scaffold_337	3	22676,134995,118826
scaffold_347	18	15890,121585,121488,121489,121484,121485,121486,121487,15795,121495,121494,121395,121396,15794,121401,19408,121483,117423
scaffold_350	1	135536
scaffold_351	2	110567,126324
scaffold_353	1	17371
scaffold_360	1	126324
scaffold_361	2	13688,145336
scaffold_364	1	123870
scaffold_368	1	21818
scaffold_375	2	146204,126811
scaffold_377	1	123889
scaffold_379	1	135790
scaffold_382	1	126811
scaffold_388	1	128524
scaffold_390	1	131853
scaffold_391	1	126811
scaffold_392	1	145640
scaffold_395	1	133224
scaffold_397	1	30377
scaffold_401	2	150339,131541
scaffold_404	2	123884,123889
scaffold_412	1	145094
scaffold_413	2	22415,22425
scaffold_415	1	135529
scaffold_424	1	123892
scaffold_425	1	138438
scaffold_426	1	128524
scaffold_427	1	27716
scaffold_428	1	24560
scaffold_436	1	146204
scaffold_439	1	126811
scaffold_445	1	145640
scaffold_447	1	126814
scaffold_450	1	26639
scaffold_451	1	144043
scaffold_452	1	27841
scaffold_458	2	126324,126811
scaffold_466	1	110567
scaffold_468	1	139406
scaffold_476	1	115548
scaffold_484	1	139955
scaffold_486	1	156845
scaffold_487	17	121499,121498,121557,121555,121558,121559,121497,121496,121409,121404,121405,121406,121407,121403,121408,121500,121560
scaffold_489	1	149804
scaffold_490	1	145094
scaffold_494	1	11334
scaffold_495	1	145640
scaffold_497	2	134631,134633
scaffold_499	3	16086,16084,16085
scaffold_512	2	21566,124547
scaffold_517	1	123884
scaffold_524	1	142501
scaffold_527	1	140788
scaffold_536	2	16086,16084
scaffold_542	1	133224
scaffold_545	1	21690
scaffold_547	2	123884,123889
scaffold_555	1	135052
scaffold_557	2	133224,145640
scaffold_564	1	110567
scaffold_569	1	126814
scaffold_570	1	141640
scaffold_572	7	19621,24722,24723,121415,121414,19410,139640
scaffold_575	1	114667
scaffold_577	1	145094
scaffold_580	2	141131,21136
scaffold_582	1	28076
scaffold_584	1	143609
scaffold_593	2	135574,21833
scaffold_596	1	156169
scaffold_598	1	133220
scaffold_601	1	151867
scaffold_605	1	15726
scaffold_615	1	154803
scaffold_620	1	140174
scaffold_626	2	149577,131784
scaffold_634	1	130264
scaffold_644	1	155455
scaffold_647	1	21954
scaffold_653	1	145640
scaffold_656	1	126324
scaffold_657	1	110567
scaffold_658	1	135530
scaffold_663	1	139291
scaffold_666	1	117439
scaffold_667	1	131160
scaffold_668	1	125231
scaffold_672	1	14220
scaffold_703	1	149678
scaffold_718	1	25878
scaffold_720	1	124192
scaffold_724	1	134871
scaffold_729	1	115548
scaffold_742	1	139357
scaffold_745	1	146298
scaffold_746	1	126814
scaffold_759	2	21972,125231
scaffold_760	2	122799,27692
scaffold_767	1	21833
scaffold_771	4	19718,15963,139575,117407
scaffold_786	1	133224
scaffold_795	1	156845
scaffold_806	1	149414
scaffold_821	1	24688
scaffold_825	1	122799
scaffold_827	1	145094
scaffold_841	1	149487
scaffold_847	2	19088,131238
scaffold_856	1	115878
scaffold_857	1	27841
scaffold_863	1	112088
