id	nhit	hits
scaffold_0	2	126324,139291
scaffold_1	1	14439
scaffold_2	2	134995,28232
scaffold_3	1	114667
scaffold_4	1	146204
scaffold_5	1	139293
scaffold_6	30	31119,31113,24356,24335,24386,24395,30891,24391,24377,122347,24439,147215,31047,24432,31109,24434,24453,133094,24382,24402,24401,24400,24388,24389,24387,24409,24443,24441,31037,24444
scaffold_7	2	145640,128272
scaffold_13	1	139274
scaffold_16	1	139406
scaffold_17	4	154076(2),126811,139406
scaffold_22	2	156117,154076
scaffold_28	1	13688
scaffold_29	2	27716,27717
scaffold_32	7	133207,133212,133227,133223,133218,133219,133220
scaffold_33	1	145640
scaffold_34	2	130851,152278
scaffold_44	1	114667
scaffold_48	1	27692
scaffold_51	4	133223,133212,133218,133219
scaffold_53	1	125222
scaffold_54	1	112088
scaffold_55	2	146204,126811
scaffold_56	1	30637
scaffold_64	3	19088,135027,139028
scaffold_67	1	146204
scaffold_73	1	13688
scaffold_75	26	121489(2),15890,121499,121498,121557,121555,121558,121559,121497,121496,121495,121494,121409,121487,121488,121485,121486,121560,121404,121405,121406,121407,121403,121408,121500
scaffold_78	2	120670,15925
scaffold_80	1	145094
scaffold_81	1	126814
scaffold_87	1	28076
scaffold_88	8	117423,121883,142107,24949,19512,117357,151318,146615
scaffold_90	1	19088
scaffold_91	1	138270
scaffold_94	1	143877
scaffold_95	1	135052
scaffold_98	1	130264
scaffold_100	1	19088
scaffold_108	1	123298
scaffold_110	2	128367,128272
scaffold_114	11	24857,153747,15763,24859,15759,117412,15754,15762,15756,15760,15761
scaffold_115	1	126324
scaffold_117	1	145336
scaffold_119	1	151270
scaffold_123	2	123884,123889
scaffold_124	1	122799
scaffold_126	1	156845
scaffold_127	1	124192
scaffold_140	1	30006
scaffold_147	1	128524
scaffold_148	9	123298,123300,141056,123309,121414,119667,123306,123313,123303
scaffold_150	1	110567
scaffold_151	1	25116
scaffold_160	2	135574,21833
scaffold_165	2	156169,123303
scaffold_166	2	22415,22425
scaffold_171	1	146542
scaffold_172	1	22031
scaffold_174	2	143732,135110
scaffold_175	1	156845
scaffold_178	1	28232
