id	nhit	hits
scaffold_0	4	110567,128524,135530,17152
scaffold_1	2	28437,136582
scaffold_2	5	110567,145094,123884,123889,139406
scaffold_3	6	19088(2),110567,139413,139411,142485
scaffold_4	5	110567,145094,123884,139411,123889
scaffold_6	3	139291,142485,115548
scaffold_7	2	136581,122814
scaffold_8	1	145094
scaffold_9	2	14220,124192
scaffold_10	5	140881,145094,132147,123884,123889
scaffold_12	1	149868
scaffold_13	3	110567,145094,19088
scaffold_14	4	134183,145094,143430,148367
scaffold_15	1	145094
scaffold_16	1	19088
scaffold_17	1	19088
scaffold_18	3	122285,114667,145640
scaffold_19	5	143738,126811,27716,132102,126814
scaffold_20	1	112088
scaffold_21	5	123889,145094,123884,139473,18274
scaffold_22	3	126822,139293,135530
scaffold_23	2	126324,27716
scaffold_25	1	140596
scaffold_27	2	17152,130624
scaffold_28	1	110567
scaffold_29	1	19088
scaffold_30	4	128524,146204,134927,21524
scaffold_32	3	19088,28232,115548
scaffold_34	2	12594,145640
scaffold_35	3	17251,123884,123889
scaffold_36	3	28076,142485,13688
scaffold_37	1	17251
scaffold_38	1	126324
scaffold_40	1	135574
scaffold_41	2	12594,128524
scaffold_43	1	155455
scaffold_44	1	126814
scaffold_45	3	14346,115548,146204
scaffold_46	3	147328,139473,146638
scaffold_47	1	139406
scaffold_48	3	17251,123884,123889
scaffold_50	1	110567
scaffold_51	3	110567,146204,131160
scaffold_52	3	128524,133224,145640
scaffold_54	5	17152,132147,138438,142501,154803
scaffold_55	5	123884,135052,126814,28232,123889
scaffold_58	1	125231
scaffold_60	1	145640
scaffold_62	1	110567
scaffold_64	1	14646
scaffold_65	1	126811
scaffold_66	1	115548
scaffold_67	2	19088,134770
scaffold_68	2	128524,146204
scaffold_70	1	139411
scaffold_71	1	145094
scaffold_73	3	122884,133224,139357
scaffold_74	4	110567,139411,115548,131238
scaffold_75	1	112840
scaffold_78	3	124192,27692,126814
scaffold_79	3	22676,145094,135620
scaffold_81	3	123884,145640,123889
scaffold_82	2	17251,139406
scaffold_85	2	115548,126814
scaffold_86	3	12594,146204,142485
scaffold_88	4	136581,122596,138438,22510
scaffold_89	4	14404,145094,14401,128314
scaffold_90	1	142485
scaffold_91	4	22676,145094,139293,28232
scaffold_92	2	140881,131160
scaffold_94	2	13688,135052
scaffold_96	1	110567
scaffold_97	4	110567,114667,14401,18274
scaffold_98	1	110567
scaffold_101	2	13688,145336
scaffold_102	3	139291,123884,123889
scaffold_103	3	144550,21818,139073
scaffold_104	2	139293,148367
scaffold_105	3	114667,19088,139406
scaffold_107	2	14646,154803
scaffold_108	3	145094,139274,139406
scaffold_109	1	126811
scaffold_111	1	131160
scaffold_112	5	110567,22404,22415,135529,22425
scaffold_113	1	146204
scaffold_114	2	123884,123889
scaffold_115	2	110567,131160
scaffold_117	1	126814
scaffold_118	1	19088
scaffold_122	1	142485
scaffold_124	3	145094,115548,113068
scaffold_125	3	115548,135502,135790
scaffold_126	2	126324,146204
scaffold_129	1	128314
scaffold_131	4	131853,131928,143054,131247
scaffold_132	1	126811
scaffold_133	4	143732,156845,149577,135110
scaffold_134	1	128314
scaffold_135	2	110567,22099
scaffold_137	1	115548
scaffold_138	1	139406
scaffold_139	1	145094
scaffold_141	5	134631,17578,134633,117686,154803
scaffold_142	1	112993
scaffold_143	1	21524
scaffold_145	1	145640
scaffold_148	1	24688
scaffold_150	1	114667
scaffold_152	2	24351,15569
scaffold_155	1	145094
scaffold_156	1	28076
scaffold_161	2	123884,123889
scaffold_163	1	21954
scaffold_166	3	134995,126811,146204
scaffold_167	2	114667,129300
scaffold_169	1	122799
scaffold_171	1	146204
scaffold_173	1	128524
scaffold_174	1	110567
scaffold_175	1	128524
scaffold_178	2	15726,134821
scaffold_179	1	142485
scaffold_180	4	139293,123884,128321,123889
scaffold_181	1	145094
scaffold_183	1	145094
scaffold_185	1	135394
scaffold_190	1	115548
scaffold_191	1	26737
scaffold_192	3	123884,139293,123889
scaffold_194	1	139406
scaffold_195	1	136581
scaffold_197	1	24432
scaffold_198	3	123884,135052,123889
scaffold_201	4	12594(2),126324,21524
scaffold_202	1	126814
scaffold_203	1	128524
scaffold_204	2	142485,123889
scaffold_206	1	128314
scaffold_207	1	21954
scaffold_209	1	145094
scaffold_211	1	14594
scaffold_212	1	110567
scaffold_219	1	123889
scaffold_222	7	28306,25324,26567,15925,21833,135574,120670
scaffold_224	2	13688,135620
scaffold_225	1	17152
scaffold_226	1	139411
scaffold_230	2	145094,19088
scaffold_233	1	149804
scaffold_235	2	19088,149678
scaffold_238	3	158286,21259,156169
scaffold_244	5	135530,130637,135508,135509,127413
scaffold_245	1	142501
scaffold_246	2	154803(2)
scaffold_250	1	139293
scaffold_256	1	110567
scaffold_258	1	146298
scaffold_263	1	26737
scaffold_265	1	128524
scaffold_267	1	139411
scaffold_268	1	147328
scaffold_269	1	122799
scaffold_270	1	139453
scaffold_271	1	123094
scaffold_273	1	139473
scaffold_275	2	135052,27716
scaffold_278	1	110567
scaffold_281	1	112088
scaffold_282	1	121930
scaffold_284	1	27889
scaffold_286	1	114667
scaffold_288	1	110285
scaffold_290	1	145640
scaffold_297	1	145640
scaffold_298	2	142485,114667
scaffold_305	1	126811
scaffold_306	3	146204,155080,126811
scaffold_308	1	131083
scaffold_310	1	155504
scaffold_312	3	126324,14594,126814
scaffold_317	1	126811
scaffold_318	1	126324
scaffold_319	1	110567
scaffold_320	2	123884,21818
scaffold_329	2	21833,21954
scaffold_330	1	145640
scaffold_333	3	110567,123884,123889
scaffold_341	1	138270
scaffold_343	1	22676
scaffold_344	2	135574,13688
scaffold_347	1	123884
scaffold_349	1	14439
scaffold_350	2	126324(2)
scaffold_356	1	110567
