id	nhit	hits
scaffold_0	1	135394
scaffold_1	6	110567,135027,126324,122596,139028,151909
scaffold_2	1	29938
scaffold_3	3	138438,142501,154803
scaffold_4	2	26737,126324
scaffold_5	3	126324,126811,141427
scaffold_6	4	12594,134296,134325,140788
scaffold_7	3	139291,126814,139406
scaffold_8	5	157775(2),128524,136925,21259
scaffold_9	12	136581,26737,135989,110567,122976,135984,135985,135987,139467,123884,17248,123889
scaffold_10	3	28076,145094,115548
scaffold_11	1	126324
scaffold_12	7	145094,139473,123884,146638,147328,18274,123889
scaffold_14	4	129799,133258,145640,14346
scaffold_15	6	129300,14404,145094,14401,114667,128314
scaffold_16	2	27716,151880
scaffold_17	1	126324
scaffold_18	3	146204,21954,134770
scaffold_19	4	14404,126324,14401,115548
scaffold_20	4	110567,139411,115548,131238
scaffold_22	6	122799,135574,146204,126811,135052,126814
scaffold_24	2	134770,149804
scaffold_25	1	145094
scaffold_26	1	151623
scaffold_27	1	122596
scaffold_28	3	126822,139293,135530
scaffold_30	5	17310,135975,129939,122168,135987
scaffold_31	2	128524,146204
scaffold_33	3	122799(2),145094
scaffold_34	4	27717(2),143738,113910
scaffold_35	1	145094
scaffold_36	1	126814
scaffold_37	1	114667
scaffold_40	2	22676,131083
scaffold_41	2	28437,28232
scaffold_42	8	149466,27716,150470,113909,116589,27841,16025,26164
scaffold_43	1	123884
scaffold_45	1	152285
scaffold_46	1	139293
scaffold_47	4	126324,143738,134770,28232
scaffold_48	7	130264,139073,16989,144550,21288,132683,21818
scaffold_50	1	151587
scaffold_51	2	135530,27716
scaffold_52	1	29938
scaffold_53	2	115548,131494
scaffold_55	1	28232
scaffold_56	1	28997
scaffold_59	1	14646
scaffold_60	2	116541,139406
scaffold_62	1	136581
scaffold_64	3	145094,139274,139406
scaffold_65	4	24443,149577,131784,24444
scaffold_69	1	112081
scaffold_70	1	126324
scaffold_71	3	126324,135530,19088
scaffold_75	2	123884,123889
scaffold_76	3	135502,135790,115548
scaffold_77	1	26528
scaffold_78	1	125231
scaffold_80	1	122044
scaffold_82	1	110567
scaffold_83	1	13688
scaffold_84	1	124192
scaffold_85	5	145094,123884,28721,120672,139406
scaffold_86	2	110567,21259
scaffold_87	1	139293
scaffold_89	1	139274
scaffold_91	3	145094,142485,114667
scaffold_93	1	110567
scaffold_94	2	123884,123889
scaffold_95	4	28437,21954,126811,125231
scaffold_98	1	19088
scaffold_99	4	123889,123884,139293,139406
scaffold_102	1	126324
scaffold_103	3	139411,115548,138769
scaffold_105	1	124071
scaffold_107	2	126811,126814
scaffold_108	2	126324,152278
scaffold_109	3	110567,135530,122044
scaffold_111	7	156379(2),128589,124960,146204,123071,156363
scaffold_114	1	136581
scaffold_117	1	139473
scaffold_118	1	134495
scaffold_119	2	149678,125231
scaffold_129	2	110567,134329
scaffold_130	1	142501
scaffold_132	2	146204,19088
scaffold_134	1	146480
scaffold_136	1	135530
