id	nhit	hits
scaffold_0	4	26668,138438,146542,154803
scaffold_1	13	130264,24688,139073,149487,156845,144043,16989,144550,133155,139011,132683,24702,21818
scaffold_2	18	151431,110567,149414,135575,135529,19443,127413,145698,135530,130637,22157,135509,22415,22404,135508,154803,22425,27584
scaffold_3	15	135502,149466,138157,138438,115548,27716,150470,125231,113909,116589,27841,20641,149678,26164,135790
scaffold_4	12	21954,15726,131160,145550,21833,134821,124220,138907,139955,16086,16084,16085
scaffold_5	4	126324,145094,142485,114667
scaffold_6	14	28306,20022,28376,135574,21833,123171,21136,120670,26567,15925,30377,141131,146294,25605
scaffold_7	3	146204,133224,139406
scaffold_8	1	133224
scaffold_9	6	118826,134995,134770,146615,22676,149804
scaffold_10	5	156845,13688,150339,131541,145336
scaffold_12	2	145094,16084
scaffold_13	6	143732,120556,146298,135110,149577,109300
scaffold_15	8	14222(2),158440,156845,28430,140391,149389,126995
scaffold_16	11	131237,158286,154067,156169,154068,134631,134633,117686,135536,21259,154803
scaffold_17	4	139291,123884,147899,123889
scaffold_18	3	126822,139293,123094
scaffold_19	2	128524,146204
scaffold_20	2	131247,11334
scaffold_23	1	135530
scaffold_24	1	24444
scaffold_25	2	134844,14128
scaffold_26	4	21566,156845,124547,22211
scaffold_27	1	28437
scaffold_28	1	14646
scaffold_29	7	158440,131784,24443,132153,24444,25116,149577
scaffold_32	1	126324
scaffold_34	2	131316,19088
scaffold_35	3	146204,21954,134770
scaffold_36	2	22676,126814
scaffold_37	1	114667
scaffold_39	1	139473
scaffold_40	4	154076,133212,156117,133219
scaffold_41	4	110567,22510,138438,116541
scaffold_44	1	145094
scaffold_45	4	123884,139293,139406,123889
scaffold_46	1	122799
scaffold_47	3	126811,135052,126814
scaffold_48	2	126324,21954
scaffold_49	1	131779
scaffold_50	4	123884,27692,126814,123889
scaffold_53	1	19088
scaffold_54	1	139274
scaffold_55	1	126324
scaffold_56	4	123884,139274,126814,123889
scaffold_59	5	25878,24351,143054,131928,131853
scaffold_61	2	123884,123889
scaffold_62	3	146204,155080,126811
scaffold_63	2	13688,114519
scaffold_64	1	13249
scaffold_66	2	142485,115548
scaffold_67	3	122799,146204,126324
scaffold_68	1	26528
scaffold_69	3	110567,128194,115548
scaffold_71	3	139411,115548,131238
scaffold_73	1	122799
scaffold_74	2	124192(2)
scaffold_76	1	13688
scaffold_77	2	134631,134633
scaffold_78	1	115548
scaffold_79	2	123884,123889
scaffold_81	2	133224,123510
scaffold_82	3	27716,14439,27717
scaffold_85	3	135989,135984,138270
scaffold_86	1	26737
scaffold_87	3	14404,14401,128314
scaffold_89	1	27889
scaffold_92	1	110567
scaffold_93	1	146308
scaffold_95	2	122799,145094
scaffold_96	2	145094,114667
scaffold_97	1	126811
scaffold_98	1	136581
scaffold_99	2	139293,145640
scaffold_106	1	110567
scaffold_108	1	123884
scaffold_109	1	138270
scaffold_111	1	131160
scaffold_112	1	128524
scaffold_114	1	17376
scaffold_117	1	139406
scaffold_120	1	145640
scaffold_121	1	122799
scaffold_122	3	17152,135299,142501
scaffold_123	2	122168,126814
scaffold_127	1	126814
scaffold_128	1	110567
scaffold_133	1	17202
scaffold_134	2	133224,126811
scaffold_140	1	13688
scaffold_141	1	122044
scaffold_145	7	133207,133212,133227,133223,133218,133219,133220
scaffold_146	1	142485
scaffold_147	2	24560,21690
scaffold_149	2	130956,136382
scaffold_152	1	145094
scaffold_155	1	139274
scaffold_160	1	114667
scaffold_163	2	27716,139274
scaffold_164	2	122799(2)
scaffold_166	1	139406
scaffold_168	1	114667
scaffold_170	1	27716
scaffold_172	1	146204
scaffold_173	2	149414,21991
scaffold_174	4	139413,139411,14430,146204
scaffold_176	1	156169
scaffold_178	3	24432,27613,135503
scaffold_185	1	116595
scaffold_191	1	143877
scaffold_192	1	123889
scaffold_194	1	145094
scaffold_200	1	143609
scaffold_202	2	110567,27613
scaffold_203	1	132147
scaffold_205	1	126324
scaffold_208	1	12594
scaffold_211	1	122799
scaffold_215	1	136581
scaffold_216	1	19088
scaffold_222	1	126822
scaffold_223	1	128524
scaffold_225	1	139473
scaffold_226	1	134329
scaffold_227	2	126324,21524
scaffold_234	1	16084
scaffold_240	1	110567
scaffold_248	1	126324
scaffold_249	1	17578
scaffold_250	1	142485
scaffold_251	1	133224
scaffold_254	1	134995
scaffold_267	1	146304
