id	nhit	hits
scaffold_0	5	139291,19088,146204,126814,139406
scaffold_1	4	147328,145040,139473,146638
scaffold_2	1	138769
scaffold_3	4	123884,135052,112088,123889
scaffold_4	2	19088,139406
scaffold_5	2	110567,114667
scaffold_6	1	128524
scaffold_7	2	145094,13249
scaffold_8	5	133227,133207,133223,133218,133219
scaffold_9	1	142501
scaffold_10	2	133218,139406
scaffold_11	2	110567,139406
scaffold_12	2	128524,138270
scaffold_13	1	126324
scaffold_14	4	123889,123884,139293,139406
scaffold_15	3	126822,139293,135530
scaffold_16	2	126811,21524
scaffold_17	1	115548
scaffold_18	1	112088
scaffold_19	3	123884,135299,123889
scaffold_20	4	128321,123884,139293,123889
scaffold_21	1	21954
scaffold_22	3	145094,142485,114667
scaffold_23	1	126324
scaffold_24	1	114667
scaffold_25	1	139293
scaffold_26	1	128194
scaffold_27	2	28076,115548
scaffold_31	1	110567
scaffold_33	4	28437,21954,126811,125231
scaffold_35	3	110567,146204,123889
scaffold_36	2	145094,139274
scaffold_37	1	139274
scaffold_39	1	139406
scaffold_40	3	126324,145094,21954
scaffold_41	2	124192(2)
scaffold_43	2	13688,114667
scaffold_45	5	28437,123884,133224,126814,123889
scaffold_46	2	154803(2)
scaffold_47	3	146204,19088,26639
scaffold_48	3	126324,122884,122814
scaffold_49	3	139473,17376,115548
scaffold_51	1	139291
scaffold_53	1	128314
scaffold_54	1	146204
scaffold_58	1	126814
scaffold_60	4	123884,135984,135985,123889
scaffold_61	1	122799
scaffold_63	1	149872
scaffold_64	2	19088,116541
scaffold_65	2	135530,145640
scaffold_66	2	28437,134770
scaffold_67	2	126324,126814
scaffold_68	1	126814
scaffold_69	2	27716,139274
scaffold_70	3	112088,133224,133223
scaffold_72	4	133223,133212,133218,133219
scaffold_73	1	152976
scaffold_74	2	133258,19088
scaffold_75	1	139291
scaffold_76	1	27692
scaffold_79	14	133212(2),133220(2),133219(2),133217,133214,133209,133224,133223,133218,128314,126811
scaffold_80	2	136581,139473
scaffold_81	1	128524
scaffold_82	2	154076,156117
scaffold_84	2	124192,145640
scaffold_88	1	133224
scaffold_89	1	27058
scaffold_91	1	126811
scaffold_92	1	122799
scaffold_94	2	21954,139293
scaffold_95	3	14404,14401,128314
scaffold_96	2	123884,123889
scaffold_97	1	146204
scaffold_99	2	123884,123889
scaffold_101	3	21954,134770,28232
scaffold_102	1	19088
scaffold_104	2	14404,14401
scaffold_105	2	128367,128272
scaffold_106	1	113291
scaffold_107	2	14404,14401
scaffold_110	1	13688
scaffold_111	1	23125
scaffold_114	1	126811
scaffold_115	1	128524
scaffold_116	1	139357
scaffold_119	1	11372
scaffold_120	2	128194,128196
scaffold_121	2	139293,127736
scaffold_122	2	139293,145640
scaffold_123	1	143877
scaffold_124	2	18274,14439
scaffold_125	1	126811
scaffold_126	1	126814
scaffold_133	2	128524,14594
scaffold_134	1	135052
scaffold_137	8	133224(2),133207,133212,133227,133223,133218,133219
scaffold_144	1	14439
scaffold_148	1	142485
scaffold_150	1	21954
scaffold_152	1	131494
scaffold_158	3	14439,27716,27717
scaffold_159	1	110567
scaffold_160	1	155455
scaffold_161	2	135530,27716
scaffold_164	2	126324,146204
scaffold_165	2	116541,139406
scaffold_168	1	19088
scaffold_171	1	135574
scaffold_172	3	145094,134659,139357
scaffold_176	1	112088
scaffold_182	3	128367,126814,128272
scaffold_183	1	110567
scaffold_186	1	153514
scaffold_187	2	110567,139453
scaffold_189	2	28076,146204
scaffold_191	4	133227,110567,133207,131494
scaffold_193	1	126814
scaffold_196	1	139293
scaffold_201	4	135984(3),135985
scaffold_203	1	21954
scaffold_207	1	133224
scaffold_208	1	135574
scaffold_209	1	110567
scaffold_210	1	126814
scaffold_213	2	12594,19088
scaffold_214	1	28232
scaffold_217	2	123884,123889
scaffold_219	1	135530
scaffold_222	1	134533
scaffold_225	1	139293
scaffold_226	1	114667
scaffold_227	1	145094
scaffold_228	1	145640
scaffold_229	1	126324
scaffold_231	1	126814
scaffold_234	1	125231
scaffold_235	1	126324
scaffold_236	1	125231
scaffold_240	1	146204
scaffold_243	1	151337
scaffold_244	2	139293,147902
scaffold_246	2	122799,139293
scaffold_250	1	122799
scaffold_251	1	14401
scaffold_255	1	133224
scaffold_257	4	133212,133223,133218,133219
scaffold_259	1	133224
scaffold_261	2	128367,128272
scaffold_262	1	146204
scaffold_268	1	116595
scaffold_273	2	131160,140788
scaffold_275	1	139293
scaffold_278	2	123884,123889
scaffold_279	1	110567
scaffold_283	1	14439
scaffold_288	2	142485,115548
scaffold_294	3	135052,133224,126811
scaffold_299	1	145094
scaffold_308	1	128524
scaffold_315	2	125231(2)
scaffold_318	1	135394
scaffold_320	1	13688
scaffold_322	1	114667
scaffold_325	1	115548
scaffold_343	1	133224
scaffold_351	1	131238
scaffold_357	1	139406
scaffold_364	1	128524
scaffold_369	1	146204
scaffold_374	1	115548
scaffold_378	1	28721
scaffold_379	1	28076
scaffold_381	1	126811
scaffold_390	1	145094
scaffold_395	1	140174
scaffold_401	5	133227,133207,133223,133218,133219
scaffold_402	1	128314
scaffold_415	1	124071
scaffold_423	1	126324
scaffold_424	1	145094
scaffold_437	2	122007,154546
scaffold_438	1	122884
scaffold_442	1	28232
scaffold_443	1	19088
scaffold_448	1	145094
scaffold_457	1	133224
scaffold_460	1	132191
scaffold_461	1	139291
scaffold_487	1	114667
scaffold_494	2	133227,133207
scaffold_497	1	139274
scaffold_498	1	136581
scaffold_500	2	122799,122044
scaffold_504	1	145094
scaffold_510	1	140881
scaffold_511	1	155455
scaffold_512	1	139293
scaffold_514	1	122884
scaffold_515	1	145094
scaffold_520	3	139411,115548,138769
scaffold_527	2	123884,123889
scaffold_541	1	114519
scaffold_546	1	13688
scaffold_548	1	139357
scaffold_550	1	126811
scaffold_562	1	18274
scaffold_573	1	126324
scaffold_579	1	21954
scaffold_583	1	135620
scaffold_591	2	151601,16116
scaffold_594	1	27822
scaffold_606	1	114667
scaffold_617	1	145640
scaffold_623	1	128524
scaffold_626	1	115548
scaffold_627	1	126324
scaffold_635	1	122799
scaffold_639	1	126814
scaffold_645	1	139411
scaffold_661	1	122799
scaffold_669	1	135989
scaffold_684	1	123889
scaffold_687	1	146204
scaffold_688	1	139293
scaffold_699	1	139406
scaffold_706	1	131081
scaffold_711	1	135989
scaffold_712	1	22676
scaffold_715	1	126814
scaffold_719	2	135574,114832
scaffold_721	1	114667
scaffold_728	1	128524
scaffold_733	1	135975
scaffold_737	1	139453
scaffold_744	1	113068
scaffold_752	1	139453
scaffold_757	1	124192
scaffold_766	2	133212,133219
scaffold_769	1	139324
scaffold_785	4	133212,133223,133218,133219
scaffold_803	1	139406
scaffold_807	1	145094
scaffold_809	2	123884,123889
scaffold_811	1	146204
scaffold_813	1	132147
scaffold_825	1	148367
scaffold_844	1	21954
scaffold_848	1	27692
scaffold_854	1	145094
scaffold_866	1	123884
scaffold_877	1	139293
scaffold_885	1	13211
scaffold_904	1	151354
scaffold_908	1	130956
scaffold_931	1	113068
scaffold_933	1	129300
scaffold_935	1	13215
scaffold_936	5	133227,133207,133223,133218,133219
scaffold_942	1	110567
scaffold_945	1	123161
scaffold_967	1	151909
scaffold_970	1	145094
scaffold_991	1	117093
scaffold_994	2	124058,12523
scaffold_1005	2	120339,14401
scaffold_1015	1	14614
scaffold_1032	1	15552
scaffold_1034	1	146204
scaffold_1037	1	151867
scaffold_1041	1	114667
scaffold_1043	1	135620
scaffold_1062	1	122799
scaffold_1085	2	123884,123889
scaffold_1086	1	28076
scaffold_1088	1	146542
scaffold_1101	1	19088
scaffold_1115	1	146204
scaffold_1141	1	115548
scaffold_1143	1	139357
scaffold_1159	1	110567
scaffold_1175	1	17733
scaffold_1180	2	122884,122814
scaffold_1207	1	146666
scaffold_1209	1	142485
scaffold_1210	1	21954
scaffold_1224	3	28744,133224,15543
scaffold_1231	1	123510
scaffold_1236	1	126814
scaffold_1238	1	139406
scaffold_1243	2	123884,123889
scaffold_1249	1	133224
scaffold_1266	1	155455
scaffold_1268	1	14439
scaffold_1284	1	123161
scaffold_1289	1	140174
scaffold_1297	1	128314
scaffold_1303	2	110567,135530
scaffold_1311	1	126324
scaffold_1317	1	19088
scaffold_1321	1	126324
scaffold_1325	4	133212,133223,133218,133219
scaffold_1351	1	126199
scaffold_1355	1	133224
scaffold_1368	1	136581
scaffold_1395	2	122799,126822
scaffold_1415	1	139411
scaffold_1419	1	110567
scaffold_1421	1	22157
scaffold_1426	1	146204
scaffold_1434	1	145094
scaffold_1436	1	112088
scaffold_1438	1	21954
scaffold_1440	1	145640
scaffold_1451	1	126324
