id	nhit	hits
scaffold_0	2	126324,135620
scaffold_1	2	142485,114667
scaffold_4	1	21954
scaffold_8	2	14346,115548
scaffold_9	4	123884,139274,126814,123889
scaffold_10	4	123884,133224,126814,123889
scaffold_11	1	128194
scaffold_13	4	28437,21954,126811,125231
scaffold_15	1	116595
scaffold_16	1	139293
scaffold_17	1	128524
scaffold_19	1	139293
scaffold_21	3	135574,141427,114832
scaffold_22	1	110567
scaffold_23	1	139406
scaffold_24	1	114667
scaffold_27	1	151354
scaffold_33	1	110567
scaffold_36	1	135975
scaffold_42	2	146204,155305
scaffold_45	1	22157
scaffold_47	1	19088
scaffold_49	1	139406
scaffold_51	1	112088
scaffold_57	1	124071
scaffold_58	1	126811
scaffold_60	2	128524,15552
scaffold_64	1	13688
scaffold_65	1	128524
scaffold_67	2	122596,116542
scaffold_70	2	123884,123889
scaffold_76	1	135530
scaffold_81	1	126324
scaffold_88	39	121499,121498,121557,121555,16136,121558,121559,121497,121496,121495,121494,121395,121396,121577,121522,121409,19644,19408,151254,121560,121489,121484,121485,121486,121487,121483,121404,121405,121406,121407,121401,121403,121579,121500,121585,121583,121582,16150,16151
scaffold_91	2	154474,14593
scaffold_94	35	117711,19492,19495,19496,19476,19499,24757,24799,24754,24675,24751,24793,24792,24796,24795,24779,24778,19408,24771,24770,24773,24772,24777,117709,19466,24807,19489,19463,24783,24752,24768,24769,24760,24767,24764
scaffold_96	2	123884,21818
scaffold_111	3	145094,145640,135530
scaffold_113	1	14594
scaffold_116	1	139406
scaffold_123	1	145094
scaffold_125	4	14404,142485,21675,14401
scaffold_129	1	128757
scaffold_130	1	27966
scaffold_131	1	30377
scaffold_133	2	132167,135975
scaffold_134	1	134495
scaffold_135	1	126814
scaffold_139	1	139413
scaffold_142	1	21524
scaffold_143	1	14593
scaffold_146	1	110567
scaffold_147	1	139297
scaffold_151	1	146304
scaffold_154	1	146204
scaffold_156	2	147328,146638
scaffold_158	2	14404,14401
scaffold_163	3	120670,18424,135987
scaffold_167	1	139293
scaffold_170	2	122799,126811
scaffold_171	1	126324
scaffold_172	8	15907,15885,15902,24675,16321,15886,15847,15910
scaffold_179	1	139028
scaffold_186	1	22031
scaffold_188	1	13688
scaffold_195	1	28721
scaffold_196	1	123889
scaffold_198	3	115878,151270,31119
scaffold_205	1	19088
scaffold_208	1	124192
scaffold_212	1	134533
scaffold_213	1	139406
scaffold_215	13	30494,116303,125667,151205,150329,151206,151213,116305,116306,116301,151315,151218,116308
scaffold_216	1	128524
scaffold_222	1	110567
scaffold_229	1	110567
scaffold_236	1	27613
scaffold_240	1	21954
scaffold_241	1	133224
scaffold_244	1	12594
scaffold_245	1	124071
scaffold_255	1	146615
scaffold_257	2	136581,122884
scaffold_264	1	26528
scaffold_265	1	19088
scaffold_267	1	126324
scaffold_269	6	110828,145571,125107,151511,150082,136020
scaffold_270	1	120647
scaffold_282	1	151220
scaffold_294	2	16116,133386
scaffold_297	1	133224
scaffold_299	9	136013,15885,15866,30641,15888,156668,156666,136020,156671
scaffold_304	1	14439
scaffold_305	1	13688
scaffold_307	2	135984,135985
scaffold_309	1	17202
scaffold_317	1	129799
scaffold_320	1	132147
scaffold_328	1	127413
scaffold_332	1	134871
scaffold_333	1	14401
scaffold_343	2	123313,123303
scaffold_347	1	140788
scaffold_352	2	117724,117686
scaffold_353	1	139411
scaffold_354	7	133207,133212,133227,133223,133218,133219,133220
scaffold_365	1	135975
scaffold_368	1	11372
scaffold_369	1	131081
scaffold_370	1	132147
scaffold_372	1	139473
scaffold_374	1	28437
scaffold_377	2	135027,139028
scaffold_381	1	121859
scaffold_387	1	146204
scaffold_388	2	134495,135574
scaffold_394	1	151270
scaffold_397	1	126324
scaffold_406	1	12594
scaffold_408	1	139291
scaffold_412	2	132100,132102
scaffold_417	1	145094
scaffold_427	1	126811
scaffold_428	1	145094
scaffold_429	8	15763,15759,117412,15754,15762,15756,15760,15761
scaffold_431	1	156169
