id	nhit	hits
scaffold_0	2	146204,139406
scaffold_1	2	28437,14439
scaffold_3	3	126324,145094,21954
scaffold_4	4	123884,123889,21259,141427
scaffold_5	5	112088,123071,115548,126814,124953
scaffold_6	3	139293,124192,145640
scaffold_7	3	126324,135574,114832
scaffold_9	7	156379,128589,130031,124960,146204,123071,156363
scaffold_10	1	27966
scaffold_11	3	135975,129939,122168
scaffold_12	2	122799,128524
scaffold_18	1	122799
scaffold_20	1	27692
scaffold_21	1	145094
scaffold_24	4	122799,126811,135052,126814
scaffold_25	1	28437
scaffold_26	1	19088
scaffold_27	1	139274
scaffold_28	1	126814
scaffold_30	1	129799
scaffold_31	1	114667
scaffold_32	1	139406
scaffold_33	6	156117,133212,133223,133218,133219,154076
scaffold_34	2	134296,134325
scaffold_35	2	128367,128272
scaffold_36	2	157775(2)
scaffold_38	1	13688
scaffold_39	1	29938
scaffold_42	3	145094,28721,131081
scaffold_43	3	120339,146304,126811
scaffold_44	3	120878,28721,139406
scaffold_45	1	12594
scaffold_48	2	14404,14401
scaffold_49	3	14404,14401,128314
scaffold_50	2	128524,136925
scaffold_51	3	114667,145094,129300
scaffold_52	2	122596,116542
scaffold_54	1	151601
scaffold_56	2	123884,123889
scaffold_57	1	26528
scaffold_58	1	126811
scaffold_59	1	145640
scaffold_61	1	118826
scaffold_64	1	128314
scaffold_68	1	132147
scaffold_69	1	126324
scaffold_73	1	124192
scaffold_74	2	117663,141427
scaffold_76	1	126324
scaffold_77	1	14346
scaffold_80	3	143877,123884,123889
scaffold_83	1	126811
scaffold_84	2	26737,110567
scaffold_85	1	28232
scaffold_87	1	124192
scaffold_88	1	124058
scaffold_92	1	126814
scaffold_93	1	110567
scaffold_96	1	146204
scaffold_98	1	12594
scaffold_99	1	28232
scaffold_105	2	13688,139406
scaffold_106	2	126822,139293
scaffold_108	2	145094,123884
scaffold_109	2	14404,14401
scaffold_112	3	123884,126814,123889
scaffold_115	11	122097,136820,136809,136855,136804,136805,136801,136816,136838,136834,136847
scaffold_116	2	21954,134770
scaffold_120	1	114667
scaffold_122	3	126324,135574,146204
scaffold_124	1	19088
scaffold_125	1	125231
scaffold_129	1	13688
scaffold_133	1	139293
