id	nhit	hits
scaffold_0	6	139274,110567,115548,126324,128524,28076
scaffold_1	3	110567,145094,142742
scaffold_2	2	138438,154803
scaffold_3	4	139291,19088,126814,139406
scaffold_4	2	13688,114667
scaffold_5	4	154803(2),142501,135394
scaffold_6	1	132147
scaffold_7	3	126324,123884,123889
scaffold_8	2	124192,145640
scaffold_9	5	135984(2),135989,123884,135985
scaffold_10	5	139291,123884,139473,147899,123889
scaffold_11	1	155455
scaffold_12	3	126324,145094,19088
scaffold_13	2	112088,28232
scaffold_14	1	146204
scaffold_16	1	15706
scaffold_17	1	27692
scaffold_19	3	147328,135299,142501
scaffold_20	1	139293
scaffold_21	1	126324
scaffold_22	1	146204
scaffold_23	3	139411,115548,131238
scaffold_25	2	122799,114667
scaffold_26	1	131160
scaffold_27	2	145094,13249
scaffold_29	1	142720
scaffold_32	1	126324
scaffold_35	1	122799
scaffold_36	3	145094,139274,139406
scaffold_37	1	12594
scaffold_39	1	139291
scaffold_43	1	122168
scaffold_44	1	139293
scaffold_45	2	146937,146934
scaffold_46	1	139274
scaffold_47	1	126811
scaffold_48	2	123884,123889
scaffold_51	2	126324,13688
scaffold_52	1	13688
scaffold_53	3	14404,14401,128314
scaffold_61	1	113291
scaffold_70	1	114667
scaffold_74	2	12594,142485
scaffold_84	1	14594
scaffold_85	1	146304
scaffold_86	1	126814
scaffold_87	1	126811
scaffold_90	2	134995,124071
scaffold_92	1	126814
scaffold_93	2	14404,14401
scaffold_94	1	28232
scaffold_98	1	122799
scaffold_99	1	146204
scaffold_102	1	110567
scaffold_103	2	145640,28232
scaffold_104	2	18274,14439
scaffold_105	1	142485
scaffold_106	2	123884,123889
scaffold_107	3	122884,122814,14594
scaffold_113	2	14401,124071
scaffold_115	5	29938,135575,135508,135509,135530
scaffold_116	2	123884,123889
scaffold_121	1	110567
scaffold_122	1	126324
scaffold_123	2	126811,135052
scaffold_130	1	17152
scaffold_131	1	121061
scaffold_132	1	21954
scaffold_133	2	134995,131504
scaffold_134	1	139406
scaffold_140	2	139293,127736
scaffold_145	1	132147
scaffold_146	1	151867
scaffold_147	1	139293
scaffold_150	1	17310
scaffold_151	1	139011
scaffold_153	1	127736
scaffold_155	1	115548
scaffold_156	1	14439
scaffold_166	1	22031
scaffold_170	1	110567
scaffold_171	1	145094
scaffold_172	3	147328,139473,146638
scaffold_173	1	155455
scaffold_174	1	135529
scaffold_175	1	145094
scaffold_177	1	135299
scaffold_178	1	146542
scaffold_179	1	145094
scaffold_181	1	126811
scaffold_185	2	21566,124547
scaffold_186	1	135574
scaffold_188	28	117711,19478,19476,19473,19470,19471,24754,24751,24750,24779,117733,24772,24777,19469,117823,19466,19461,24783,158339,24744,24746,158440,24768,24763,24760,19458,24767,24764
scaffold_189	1	124192
scaffold_190	1	126814
scaffold_191	5	120670,15925,21833,26567,25605
scaffold_192	1	142501
scaffold_198	1	14128
scaffold_204	1	139073
scaffold_206	1	135530
scaffold_210	1	28076
scaffold_213	1	110567
scaffold_215	1	135790
scaffold_220	1	128524
scaffold_223	1	126811
scaffold_225	1	139293
scaffold_227	1	135620
scaffold_228	1	155455
scaffold_232	3	134631,134633,154803
scaffold_233	1	28076
scaffold_237	1	19088
scaffold_238	2	27716,27717
scaffold_239	1	120647
scaffold_246	1	145094
scaffold_249	1	110567
scaffold_251	2	25116,132153
scaffold_256	1	132147
scaffold_258	2	123884,123889
scaffold_260	1	146204
scaffold_266	2	123884,123889
scaffold_267	2	27692,126814
scaffold_269	2	27716,139274
scaffold_271	2	21954,123889
scaffold_276	3	139411,138769,115548
scaffold_279	1	124071
scaffold_280	1	126811
scaffold_281	12	136013,136005,136006,136007,133774,136008,135997,135993,156660,136020,156673,135992
scaffold_282	1	144043
scaffold_283	1	126324
scaffold_285	3	22404,22415,22425
scaffold_287	2	126811,151337
scaffold_294	2	142485,115548
scaffold_295	1	127413
scaffold_297	1	125231
scaffold_298	1	128524
scaffold_300	1	149487
scaffold_302	17	116308,151218,116301,151206,30494,151315,125667,151205,116305,151213,15980,116303,150329,116306,151256,15979,151255
scaffold_305	1	19088
scaffold_309	3	158286,21259,156169
scaffold_315	2	123884,123889
scaffold_322	1	131247
scaffold_325	2	146204,133224
scaffold_327	1	134821
scaffold_340	1	149577
scaffold_342	1	126742
scaffold_344	2	22157,146615
scaffold_354	3	123884,139293,123889
scaffold_356	2	123884,123889
scaffold_358	1	139453
scaffold_359	1	125231
scaffold_360	1	145094
scaffold_362	1	126814
scaffold_367	2	123884,123889
scaffold_377	2	142485,114667
scaffold_386	1	156845
scaffold_391	1	145094
scaffold_392	2	123884,123892
scaffold_400	1	126199
scaffold_401	1	131779
scaffold_404	1	26528
scaffold_407	1	114667
scaffold_410	1	22676
scaffold_412	1	139411
scaffold_413	1	110285
scaffold_417	1	145094
scaffold_418	1	126324
scaffold_424	2	121859,138438
scaffold_427	1	128524
scaffold_429	1	28232
scaffold_433	1	146204
scaffold_436	1	135299
scaffold_450	1	139293
scaffold_460	1	126324
scaffold_472	1	14346
scaffold_474	1	136581
scaffold_479	4	146204,139411,14430,139413
scaffold_483	2	128194,128196
scaffold_485	2	126324,21524
scaffold_488	1	122799
scaffold_490	2	150339,131541
scaffold_491	1	134770
scaffold_492	1	158440
scaffold_493	1	150470
scaffold_510	1	27584
