id	nhit	hits
scaffold_0	6	139291,138438,123884,147899,123889,154803
scaffold_1	5	110567,128524,114667,19088,139406
scaffold_2	3	139291,126814,139406
scaffold_3	2	14592,14593
scaffold_4	2	145094,133224
scaffold_5	2	14594,14593
scaffold_6	2	128524,28232
scaffold_7	2	146204,21954
scaffold_8	1	112088
scaffold_9	2	139291,142485
scaffold_10	2	115548,126814
scaffold_11	2	110567,126811
scaffold_12	3	154803(2),142501
scaffold_14	1	27716
scaffold_15	2	126811,21524
scaffold_16	4	110567,139411,131238,115548
scaffold_18	2	126324,125231
scaffold_19	1	132147
scaffold_21	2	14404,14401
scaffold_22	1	153514
scaffold_23	1	19088
scaffold_24	1	140596
scaffold_25	2	112088,28232
scaffold_26	2	110567,131494
scaffold_27	1	126324
scaffold_28	1	126814
scaffold_29	5	123884,135052,126814,28232,123889
scaffold_30	1	126814
scaffold_31	2	140881,145094
scaffold_32	1	126324
scaffold_33	2	28076,115548
scaffold_34	3	22676,145094,135620
scaffold_35	1	14646
scaffold_36	2	142485,114667
scaffold_37	2	131504,115548
scaffold_39	1	110567
scaffold_40	1	27716
scaffold_41	2	112088,147544
scaffold_42	2	110567,131160
scaffold_43	1	126811
scaffold_44	1	135574
scaffold_46	1	135530
scaffold_47	4	146666,139473,146638,142501
scaffold_48	1	139406
scaffold_50	1	126814
scaffold_51	1	139406
scaffold_52	5	135984(3),135989,135985
scaffold_53	3	128524,126814,139406
scaffold_55	1	21524
scaffold_56	2	28076,146204
scaffold_57	1	115548
scaffold_58	1	114667
scaffold_59	1	145094
scaffold_60	2	126324,114519
scaffold_61	2	116541,139406
scaffold_62	2	146204,27716
scaffold_63	1	27716
scaffold_64	2	126324,139291
scaffold_66	2	139291,115548
scaffold_67	1	135299
scaffold_68	3	21954,123884,123889
scaffold_71	1	126324
scaffold_72	2	13688,114519
scaffold_73	1	115548
scaffold_74	2	110567,19088
scaffold_75	1	28232
scaffold_76	1	126811
scaffold_77	4	131853,131928,143054,131247
scaffold_78	2	140788,131160
scaffold_79	1	126811
scaffold_80	1	145094
scaffold_82	4	145094,134659,139357,135574
scaffold_83	3	14346,145640,146204
scaffold_84	2	145094,139274
scaffold_88	1	145094
scaffold_90	1	146204
scaffold_91	1	19088
scaffold_92	2	139293,127736
scaffold_93	2	123884,21818
scaffold_96	1	113291
scaffold_98	2	123884,123889
scaffold_99	1	135052
scaffold_101	2	146204,19088
scaffold_104	2	126814,139274
scaffold_105	5	135530,135984,145640,135985,145094
scaffold_107	1	128524
scaffold_109	3	145550,138907,131160
scaffold_111	1	128524
scaffold_112	1	124192
scaffold_113	1	145094
scaffold_114	2	145094,13688
scaffold_116	1	27716
scaffold_117	1	126324
scaffold_119	1	114667
scaffold_120	1	114667
scaffold_121	2	114667,13688
scaffold_122	2	123884,123889
scaffold_126	1	145640
scaffold_128	1	14346
scaffold_133	2	14614,14401
scaffold_134	1	142485
scaffold_136	2	139293,115548
scaffold_137	1	21954
scaffold_142	1	110567
scaffold_147	2	110567,155455
scaffold_152	1	27841
scaffold_153	1	139406
scaffold_154	2	15569,135713
scaffold_159	1	145094
scaffold_160	1	128314
scaffold_162	1	122799
scaffold_166	1	140562
scaffold_167	1	139406
scaffold_169	2	134770,27692
scaffold_173	2	146204,143877
scaffold_176	1	17152
scaffold_177	2	28076,125231
scaffold_178	2	128524,14594
scaffold_179	2	126324,126814
scaffold_181	2	135984,135985
scaffold_182	3	139411,115548,138769
scaffold_183	1	112088
scaffold_185	2	22676,17152
scaffold_187	1	139291
scaffold_189	2	139293,110293
scaffold_190	1	139406
scaffold_193	1	18936
scaffold_194	1	114667
scaffold_195	2	110567,135530
scaffold_196	1	139293
scaffold_197	1	13688
scaffold_198	1	146304
scaffold_201	1	110567
scaffold_202	1	124071
scaffold_206	1	134995
scaffold_211	2	145640,128272
scaffold_212	1	126324
scaffold_216	1	155455
scaffold_219	1	126324
scaffold_221	1	142485
scaffold_227	1	126324
scaffold_230	1	19088
scaffold_232	6	15925,21833,25605,135574,26567,120670
scaffold_233	1	126811
scaffold_237	1	122814
scaffold_239	3	21954,13688,21524
scaffold_240	2	13688,114519
scaffold_243	2	110567,18274
scaffold_244	2	123884,123889
scaffold_245	1	28232
scaffold_248	1	145640
scaffold_250	1	128194
scaffold_251	1	139293
scaffold_254	1	151867
scaffold_258	1	139406
scaffold_260	3	146204,112088,139293
scaffold_261	1	145640
scaffold_263	1	135530
scaffold_264	2	28721,126811
scaffold_265	1	27692
scaffold_266	1	126324
scaffold_268	1	146204
scaffold_277	4	14594,133224,14593,155305
